result/tencentBlock.ns20731.oracleGeneral.zst LIRS cache size      301, 3026593 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns20731.oracleGeneral.zst LIRS cache size      903, 3026593 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns20731.oracleGeneral.zst LIRS cache size     3012, 3026593 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns20731.oracleGeneral.zst LIRS cache size     9037, 3026593 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns20731.oracleGeneral.zst LIRS cache size    30126, 3026593 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns20731.oracleGeneral.zst LIRS cache size    60252, 3026593 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns20731.oracleGeneral.zst LIRS cache size   120504, 3026593 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns20731.oracleGeneral.zst LIRS cache size   241008, 3026593 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns20731.oracleGeneral.zst FIFO cache size      301, 3026593 req, miss ratio 0.6006, byte miss ratio 0.6006
result/tencentBlock.ns20731.oracleGeneral.zst FIFO cache size      903, 3026593 req, miss ratio 0.4536, byte miss ratio 0.4536
result/tencentBlock.ns20731.oracleGeneral.zst FIFO cache size     3012, 3026593 req, miss ratio 0.3299, byte miss ratio 0.3299
result/tencentBlock.ns20731.oracleGeneral.zst FIFO cache size     9037, 3026593 req, miss ratio 0.2645, byte miss ratio 0.2645
result/tencentBlock.ns20731.oracleGeneral.zst FIFO cache size    30126, 3026593 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns20731.oracleGeneral.zst FIFO cache size    60252, 3026593 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns20731.oracleGeneral.zst FIFO cache size   120504, 3026593 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns20731.oracleGeneral.zst FIFO cache size   241008, 3026593 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns20731.oracleGeneral.zst ARC cache size      301, 3026593 req, miss ratio 0.4939, byte miss ratio 0.4939
result/tencentBlock.ns20731.oracleGeneral.zst ARC cache size      903, 3026593 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns20731.oracleGeneral.zst ARC cache size     3012, 3026593 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns20731.oracleGeneral.zst ARC cache size     9037, 3026593 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns20731.oracleGeneral.zst ARC cache size    30126, 3026593 req, miss ratio 0.1707, byte miss ratio 0.1707
result/tencentBlock.ns20731.oracleGeneral.zst ARC cache size    60252, 3026593 req, miss ratio 0.1320, byte miss ratio 0.1320
result/tencentBlock.ns20731.oracleGeneral.zst ARC cache size   120504, 3026593 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns20731.oracleGeneral.zst ARC cache size   241008, 3026593 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20731.oracleGeneral.zst LHD cache size      301, 3026593 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns20731.oracleGeneral.zst LHD cache size      903, 3026593 req, miss ratio 0.4066, byte miss ratio 0.4066
result/tencentBlock.ns20731.oracleGeneral.zst LHD cache size     3012, 3026593 req, miss ratio 0.2673, byte miss ratio 0.2673
result/tencentBlock.ns20731.oracleGeneral.zst LHD cache size     9037, 3026593 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns20731.oracleGeneral.zst LHD cache size    30126, 3026593 req, miss ratio 0.1707, byte miss ratio 0.1707
result/tencentBlock.ns20731.oracleGeneral.zst LHD cache size    60252, 3026593 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns20731.oracleGeneral.zst LHD cache size   120504, 3026593 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns20731.oracleGeneral.zst LHD cache size   241008, 3026593 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-1 cache size      301, 3026593 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-1 cache size      903, 3026593 req, miss ratio 0.3674, byte miss ratio 0.3674
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-1 cache size     3012, 3026593 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-1 cache size     9037, 3026593 req, miss ratio 0.2266, byte miss ratio 0.2266
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-1 cache size    30126, 3026593 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-1 cache size    60252, 3026593 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-1 cache size   120504, 3026593 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-1 cache size   241008, 3026593 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20731.oracleGeneral.zst Clock cache size      301, 3026593 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns20731.oracleGeneral.zst Clock cache size      903, 3026593 req, miss ratio 0.4106, byte miss ratio 0.4106
result/tencentBlock.ns20731.oracleGeneral.zst Clock cache size     3012, 3026593 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns20731.oracleGeneral.zst Clock cache size     9037, 3026593 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns20731.oracleGeneral.zst Clock cache size    30126, 3026593 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns20731.oracleGeneral.zst Clock cache size    60252, 3026593 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns20731.oracleGeneral.zst Clock cache size   120504, 3026593 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns20731.oracleGeneral.zst Clock cache size   241008, 3026593 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20731.oracleGeneral.zst LeCaR cache size      301, 3026593 req, miss ratio 0.5074, byte miss ratio 0.5074
result/tencentBlock.ns20731.oracleGeneral.zst LeCaR cache size      903, 3026593 req, miss ratio 0.4109, byte miss ratio 0.4109
result/tencentBlock.ns20731.oracleGeneral.zst LeCaR cache size     3012, 3026593 req, miss ratio 0.2653, byte miss ratio 0.2653
result/tencentBlock.ns20731.oracleGeneral.zst LeCaR cache size     9037, 3026593 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns20731.oracleGeneral.zst LeCaR cache size    30126, 3026593 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns20731.oracleGeneral.zst LeCaR cache size    60252, 3026593 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns20731.oracleGeneral.zst LeCaR cache size   120504, 3026593 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns20731.oracleGeneral.zst LeCaR cache size   241008, 3026593 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20731.oracleGeneral.zst LRU cache size      301, 3026593 req, miss ratio 0.5155, byte miss ratio 0.5155
result/tencentBlock.ns20731.oracleGeneral.zst LRU cache size      903, 3026593 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns20731.oracleGeneral.zst LRU cache size     3012, 3026593 req, miss ratio 0.2826, byte miss ratio 0.2826
result/tencentBlock.ns20731.oracleGeneral.zst LRU cache size     9037, 3026593 req, miss ratio 0.2395, byte miss ratio 0.2395
result/tencentBlock.ns20731.oracleGeneral.zst LRU cache size    30126, 3026593 req, miss ratio 0.1678, byte miss ratio 0.1678
result/tencentBlock.ns20731.oracleGeneral.zst LRU cache size    60252, 3026593 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns20731.oracleGeneral.zst LRU cache size   120504, 3026593 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns20731.oracleGeneral.zst LRU cache size   241008, 3026593 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20731.oracleGeneral.zst Cacheus cache size      301, 3026593 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns20731.oracleGeneral.zst Cacheus cache size      903, 3026593 req, miss ratio 0.3891, byte miss ratio 0.3891
result/tencentBlock.ns20731.oracleGeneral.zst Cacheus cache size     3012, 3026593 req, miss ratio 0.2619, byte miss ratio 0.2619
result/tencentBlock.ns20731.oracleGeneral.zst Cacheus cache size     9037, 3026593 req, miss ratio 0.2318, byte miss ratio 0.2318
result/tencentBlock.ns20731.oracleGeneral.zst Cacheus cache size    30126, 3026593 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns20731.oracleGeneral.zst Cacheus cache size    60252, 3026593 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns20731.oracleGeneral.zst Cacheus cache size   120504, 3026593 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns20731.oracleGeneral.zst Cacheus cache size   241008, 3026593 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns20731.oracleGeneral.zst clock2 cache size      301, 3026593 req, miss ratio 0.5055, byte miss ratio 0.5055
result/tencentBlock.ns20731.oracleGeneral.zst clock2 cache size      903, 3026593 req, miss ratio 0.4101, byte miss ratio 0.4101
result/tencentBlock.ns20731.oracleGeneral.zst clock2 cache size     3012, 3026593 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns20731.oracleGeneral.zst clock2 cache size     9037, 3026593 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns20731.oracleGeneral.zst clock2 cache size    30126, 3026593 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns20731.oracleGeneral.zst clock2 cache size    60252, 3026593 req, miss ratio 0.1365, byte miss ratio 0.1365
result/tencentBlock.ns20731.oracleGeneral.zst clock2 cache size   120504, 3026593 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns20731.oracleGeneral.zst clock2 cache size   241008, 3026593 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-d-1 cache size      301, 3026593 req, miss ratio 0.4951, byte miss ratio 0.4951
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-d-1 cache size      903, 3026593 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-d-1 cache size     3012, 3026593 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-d-1 cache size     9037, 3026593 req, miss ratio 0.2265, byte miss ratio 0.2265
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-d-1 cache size    30126, 3026593 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-d-1 cache size    60252, 3026593 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-d-1 cache size   120504, 3026593 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns20731.oracleGeneral.zst S3FIFO-d-1 cache size   241008, 3026593 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20731.oracleGeneral.zst LRB cache size      301, 3026593 req, miss ratio 0.5170, byte miss ratio 0.5170
result/tencentBlock.ns20731.oracleGeneral.zst LRB cache size      903, 3026593 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns20731.oracleGeneral.zst LRB cache size     3012, 3026593 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns20731.oracleGeneral.zst LRB cache size     9037, 3026593 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns20731.oracleGeneral.zst LRB cache size    30126, 3026593 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns20731.oracleGeneral.zst LRB cache size    60252, 3026593 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns20731.oracleGeneral.zst LRB cache size   120504, 3026593 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns20731.oracleGeneral.zst LRB cache size   241008, 3026593 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns20731.oracleGeneral.zst S4LRU(25:25:25:25) cache size      301, 3026593 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns20731.oracleGeneral.zst S4LRU(25:25:25:25) cache size      903, 3026593 req, miss ratio 0.3867, byte miss ratio 0.3867
result/tencentBlock.ns20731.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3012, 3026593 req, miss ratio 0.2598, byte miss ratio 0.2598
result/tencentBlock.ns20731.oracleGeneral.zst S4LRU(25:25:25:25) cache size     9037, 3026593 req, miss ratio 0.2372, byte miss ratio 0.2372
