result/tencentBlock.ns9011.oracleGeneral.zst clock2 cache size      270, 2064065 req, miss ratio 0.9161, byte miss ratio 0.9161
result/tencentBlock.ns9011.oracleGeneral.zst clock2 cache size      811, 2064065 req, miss ratio 0.8700, byte miss ratio 0.8700
result/tencentBlock.ns9011.oracleGeneral.zst clock2 cache size     2704, 2064065 req, miss ratio 0.7671, byte miss ratio 0.7671
result/tencentBlock.ns9011.oracleGeneral.zst clock2 cache size     8113, 2064065 req, miss ratio 0.6267, byte miss ratio 0.6267
result/tencentBlock.ns9011.oracleGeneral.zst clock2 cache size    27044, 2064065 req, miss ratio 0.4449, byte miss ratio 0.4449
result/tencentBlock.ns9011.oracleGeneral.zst clock2 cache size    54088, 2064065 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns9011.oracleGeneral.zst clock2 cache size   108176, 2064065 req, miss ratio 0.1785, byte miss ratio 0.1785
result/tencentBlock.ns9011.oracleGeneral.zst clock2 cache size   216352, 2064065 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns9011.oracleGeneral.zst FIFO cache size      270, 2064065 req, miss ratio 0.9293, byte miss ratio 0.9293
result/tencentBlock.ns9011.oracleGeneral.zst FIFO cache size      811, 2064065 req, miss ratio 0.8878, byte miss ratio 0.8878
result/tencentBlock.ns9011.oracleGeneral.zst FIFO cache size     2704, 2064065 req, miss ratio 0.7973, byte miss ratio 0.7973
result/tencentBlock.ns9011.oracleGeneral.zst FIFO cache size     8113, 2064065 req, miss ratio 0.6782, byte miss ratio 0.6782
result/tencentBlock.ns9011.oracleGeneral.zst FIFO cache size    27044, 2064065 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns9011.oracleGeneral.zst FIFO cache size    54088, 2064065 req, miss ratio 0.3526, byte miss ratio 0.3526
result/tencentBlock.ns9011.oracleGeneral.zst FIFO cache size   108176, 2064065 req, miss ratio 0.2358, byte miss ratio 0.2358
result/tencentBlock.ns9011.oracleGeneral.zst FIFO cache size   216352, 2064065 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns9011.oracleGeneral.zst LRU cache size      270, 2064065 req, miss ratio 0.9220, byte miss ratio 0.9220
result/tencentBlock.ns9011.oracleGeneral.zst LRU cache size      811, 2064065 req, miss ratio 0.8809, byte miss ratio 0.8809
result/tencentBlock.ns9011.oracleGeneral.zst LRU cache size     2704, 2064065 req, miss ratio 0.7784, byte miss ratio 0.7784
result/tencentBlock.ns9011.oracleGeneral.zst LRU cache size     8113, 2064065 req, miss ratio 0.6468, byte miss ratio 0.6468
result/tencentBlock.ns9011.oracleGeneral.zst LRU cache size    27044, 2064065 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns9011.oracleGeneral.zst LRU cache size    54088, 2064065 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns9011.oracleGeneral.zst LRU cache size   108176, 2064065 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns9011.oracleGeneral.zst LRU cache size   216352, 2064065 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns9011.oracleGeneral.zst S3FIFO-1 cache size      270, 2064065 req, miss ratio 0.8683, byte miss ratio 0.8683
result/tencentBlock.ns9011.oracleGeneral.zst S3FIFO-1 cache size      811, 2064065 req, miss ratio 0.8184, byte miss ratio 0.8184
result/tencentBlock.ns9011.oracleGeneral.zst S3FIFO-1 cache size     2704, 2064065 req, miss ratio 0.6808, byte miss ratio 0.6808
result/tencentBlock.ns9011.oracleGeneral.zst S3FIFO-1 cache size     8113, 2064065 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns9011.oracleGeneral.zst S3FIFO-1 cache size    27044, 2064065 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns9011.oracleGeneral.zst S3FIFO-1 cache size    54088, 2064065 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns9011.oracleGeneral.zst S3FIFO-1 cache size   108176, 2064065 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns9011.oracleGeneral.zst S3FIFO-1 cache size   216352, 2064065 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns9011.oracleGeneral.zst ARC cache size      270, 2064065 req, miss ratio 0.8743, byte miss ratio 0.8743
result/tencentBlock.ns9011.oracleGeneral.zst ARC cache size      811, 2064065 req, miss ratio 0.8195, byte miss ratio 0.8195
result/tencentBlock.ns9011.oracleGeneral.zst ARC cache size     2704, 2064065 req, miss ratio 0.6828, byte miss ratio 0.6828
result/tencentBlock.ns9011.oracleGeneral.zst ARC cache size     8113, 2064065 req, miss ratio 0.5741, byte miss ratio 0.5741
result/tencentBlock.ns9011.oracleGeneral.zst ARC cache size    27044, 2064065 req, miss ratio 0.4095, byte miss ratio 0.4095
result/tencentBlock.ns9011.oracleGeneral.zst ARC cache size    54088, 2064065 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns9011.oracleGeneral.zst ARC cache size   108176, 2064065 req, miss ratio 0.1762, byte miss ratio 0.1762
result/tencentBlock.ns9011.oracleGeneral.zst ARC cache size   216352, 2064065 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns9011.oracleGeneral.zst LHD cache size      270, 2064065 req, miss ratio 0.9112, byte miss ratio 0.9112
result/tencentBlock.ns9011.oracleGeneral.zst LHD cache size      811, 2064065 req, miss ratio 0.8684, byte miss ratio 0.8684
result/tencentBlock.ns9011.oracleGeneral.zst LHD cache size     2704, 2064065 req, miss ratio 0.7577, byte miss ratio 0.7577
result/tencentBlock.ns9011.oracleGeneral.zst LHD cache size     8113, 2064065 req, miss ratio 0.6226, byte miss ratio 0.6226
result/tencentBlock.ns9011.oracleGeneral.zst LHD cache size    27044, 2064065 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns9011.oracleGeneral.zst LHD cache size    54088, 2064065 req, miss ratio 0.2712, byte miss ratio 0.2712
result/tencentBlock.ns9011.oracleGeneral.zst LHD cache size   108176, 2064065 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns9011.oracleGeneral.zst LHD cache size   216352, 2064065 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns9011.oracleGeneral.zst LeCaR cache size      270, 2064065 req, miss ratio 0.9062, byte miss ratio 0.9062
result/tencentBlock.ns9011.oracleGeneral.zst LeCaR cache size      811, 2064065 req, miss ratio 0.8646, byte miss ratio 0.8646
result/tencentBlock.ns9011.oracleGeneral.zst LeCaR cache size     2704, 2064065 req, miss ratio 0.7577, byte miss ratio 0.7577
result/tencentBlock.ns9011.oracleGeneral.zst LeCaR cache size     8113, 2064065 req, miss ratio 0.6337, byte miss ratio 0.6337
result/tencentBlock.ns9011.oracleGeneral.zst LeCaR cache size    27044, 2064065 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns9011.oracleGeneral.zst LeCaR cache size    54088, 2064065 req, miss ratio 0.2642, byte miss ratio 0.2642
result/tencentBlock.ns9011.oracleGeneral.zst LeCaR cache size   108176, 2064065 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns9011.oracleGeneral.zst LeCaR cache size   216352, 2064065 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns9011.oracleGeneral.zst Clock cache size      270, 2064065 req, miss ratio 0.9188, byte miss ratio 0.9188
result/tencentBlock.ns9011.oracleGeneral.zst Clock cache size      811, 2064065 req, miss ratio 0.8762, byte miss ratio 0.8762
result/tencentBlock.ns9011.oracleGeneral.zst Clock cache size     2704, 2064065 req, miss ratio 0.7715, byte miss ratio 0.7715
result/tencentBlock.ns9011.oracleGeneral.zst Clock cache size     8113, 2064065 req, miss ratio 0.6387, byte miss ratio 0.6387
result/tencentBlock.ns9011.oracleGeneral.zst Clock cache size    27044, 2064065 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns9011.oracleGeneral.zst Clock cache size    54088, 2064065 req, miss ratio 0.2829, byte miss ratio 0.2829
result/tencentBlock.ns9011.oracleGeneral.zst Clock cache size   108176, 2064065 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns9011.oracleGeneral.zst Clock cache size   216352, 2064065 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns9011.oracleGeneral.zst LIRS cache size      270, 2064065 req, miss ratio 0.8727, byte miss ratio 0.8727
result/tencentBlock.ns9011.oracleGeneral.zst LIRS cache size      811, 2064065 req, miss ratio 0.8178, byte miss ratio 0.8178
result/tencentBlock.ns9011.oracleGeneral.zst LIRS cache size     2704, 2064065 req, miss ratio 0.6808, byte miss ratio 0.6808
