result/tencentBlock.ns17958.oracleGeneral.zst ARC cache size      167, 1834277 req, miss ratio 0.3526, byte miss ratio 0.3526
result/tencentBlock.ns17958.oracleGeneral.zst ARC cache size      501, 1834277 req, miss ratio 0.3306, byte miss ratio 0.3306
result/tencentBlock.ns17958.oracleGeneral.zst ARC cache size     1671, 1834277 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns17958.oracleGeneral.zst ARC cache size     5015, 1834277 req, miss ratio 0.3237, byte miss ratio 0.3237
result/tencentBlock.ns17958.oracleGeneral.zst ARC cache size    16719, 1834277 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns17958.oracleGeneral.zst ARC cache size    33439, 1834277 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns17958.oracleGeneral.zst ARC cache size    66878, 1834277 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns17958.oracleGeneral.zst ARC cache size   133756, 1834277 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns17958.oracleGeneral.zst clock2 cache size      167, 1834277 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns17958.oracleGeneral.zst clock2 cache size      501, 1834277 req, miss ratio 0.3365, byte miss ratio 0.3365
result/tencentBlock.ns17958.oracleGeneral.zst clock2 cache size     1671, 1834277 req, miss ratio 0.3265, byte miss ratio 0.3265
result/tencentBlock.ns17958.oracleGeneral.zst clock2 cache size     5015, 1834277 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns17958.oracleGeneral.zst clock2 cache size    16719, 1834277 req, miss ratio 0.3092, byte miss ratio 0.3092
result/tencentBlock.ns17958.oracleGeneral.zst clock2 cache size    33439, 1834277 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns17958.oracleGeneral.zst clock2 cache size    66878, 1834277 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns17958.oracleGeneral.zst clock2 cache size   133756, 1834277 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns17958.oracleGeneral.zst LeCaR cache size      167, 1834277 req, miss ratio 0.3632, byte miss ratio 0.3632
result/tencentBlock.ns17958.oracleGeneral.zst LeCaR cache size      501, 1834277 req, miss ratio 0.3340, byte miss ratio 0.3340
result/tencentBlock.ns17958.oracleGeneral.zst LeCaR cache size     1671, 1834277 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns17958.oracleGeneral.zst LeCaR cache size     5015, 1834277 req, miss ratio 0.3241, byte miss ratio 0.3241
result/tencentBlock.ns17958.oracleGeneral.zst LeCaR cache size    16719, 1834277 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns17958.oracleGeneral.zst LeCaR cache size    33439, 1834277 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns17958.oracleGeneral.zst LeCaR cache size    66878, 1834277 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns17958.oracleGeneral.zst LeCaR cache size   133756, 1834277 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns17958.oracleGeneral.zst LIRS cache size      167, 1834277 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns17958.oracleGeneral.zst LIRS cache size      501, 1834277 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns17958.oracleGeneral.zst LIRS cache size     1671, 1834277 req, miss ratio 0.3301, byte miss ratio 0.3301
result/tencentBlock.ns17958.oracleGeneral.zst LIRS cache size     5015, 1834277 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns17958.oracleGeneral.zst LIRS cache size    16719, 1834277 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns17958.oracleGeneral.zst LIRS cache size    33439, 1834277 req, miss ratio 0.2265, byte miss ratio 0.2265
result/tencentBlock.ns17958.oracleGeneral.zst LIRS cache size    66878, 1834277 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns17958.oracleGeneral.zst LIRS cache size   133756, 1834277 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns17958.oracleGeneral.zst LHD cache size      167, 1834277 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns17958.oracleGeneral.zst LHD cache size      501, 1834277 req, miss ratio 0.3352, byte miss ratio 0.3352
result/tencentBlock.ns17958.oracleGeneral.zst LHD cache size     1671, 1834277 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns17958.oracleGeneral.zst LHD cache size     5015, 1834277 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns17958.oracleGeneral.zst LHD cache size    16719, 1834277 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns17958.oracleGeneral.zst LHD cache size    33439, 1834277 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns17958.oracleGeneral.zst LHD cache size    66878, 1834277 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns17958.oracleGeneral.zst LHD cache size   133756, 1834277 req, miss ratio 0.0961, byte miss ratio 0.0961
