result/tencentBlock.ns3351.oracleGeneral.zst ARC cache size      118, 2790413 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns3351.oracleGeneral.zst ARC cache size      355, 2790413 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns3351.oracleGeneral.zst ARC cache size     1183, 2790413 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns3351.oracleGeneral.zst ARC cache size     3551, 2790413 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns3351.oracleGeneral.zst ARC cache size    11836, 2790413 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns3351.oracleGeneral.zst ARC cache size    23673, 2790413 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns3351.oracleGeneral.zst ARC cache size    47347, 2790413 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns3351.oracleGeneral.zst ARC cache size    94695, 2790413 req, miss ratio 0.0472, byte miss ratio 0.0472
result/tencentBlock.ns3351.oracleGeneral.zst clock2 cache size      118, 2790413 req, miss ratio 0.6601, byte miss ratio 0.6601
result/tencentBlock.ns3351.oracleGeneral.zst clock2 cache size      355, 2790413 req, miss ratio 0.4481, byte miss ratio 0.4481
result/tencentBlock.ns3351.oracleGeneral.zst clock2 cache size     1183, 2790413 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns3351.oracleGeneral.zst clock2 cache size     3551, 2790413 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns3351.oracleGeneral.zst clock2 cache size    11836, 2790413 req, miss ratio 0.1604, byte miss ratio 0.1604
result/tencentBlock.ns3351.oracleGeneral.zst clock2 cache size    23673, 2790413 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns3351.oracleGeneral.zst clock2 cache size    47347, 2790413 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns3351.oracleGeneral.zst clock2 cache size    94695, 2790413 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns3351.oracleGeneral.zst Clock cache size      118, 2790413 req, miss ratio 0.6801, byte miss ratio 0.6801
result/tencentBlock.ns3351.oracleGeneral.zst Clock cache size      355, 2790413 req, miss ratio 0.4480, byte miss ratio 0.4480
result/tencentBlock.ns3351.oracleGeneral.zst Clock cache size     1183, 2790413 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns3351.oracleGeneral.zst Clock cache size     3551, 2790413 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns3351.oracleGeneral.zst Clock cache size    11836, 2790413 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns3351.oracleGeneral.zst Clock cache size    23673, 2790413 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns3351.oracleGeneral.zst Clock cache size    47347, 2790413 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns3351.oracleGeneral.zst Clock cache size    94695, 2790413 req, miss ratio 0.0482, byte miss ratio 0.0482
