result/tencentBlock.ns16571.oracleGeneral.zst LeCaR cache size      128, 1142235 req, miss ratio 0.5488, byte miss ratio 0.5488
result/tencentBlock.ns16571.oracleGeneral.zst LeCaR cache size      385, 1142235 req, miss ratio 0.5237, byte miss ratio 0.5237
result/tencentBlock.ns16571.oracleGeneral.zst LeCaR cache size     1284, 1142235 req, miss ratio 0.5058, byte miss ratio 0.5058
result/tencentBlock.ns16571.oracleGeneral.zst LeCaR cache size     3853, 1142235 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns16571.oracleGeneral.zst LeCaR cache size    12843, 1142235 req, miss ratio 0.5025, byte miss ratio 0.5025
result/tencentBlock.ns16571.oracleGeneral.zst LeCaR cache size    25687, 1142235 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns16571.oracleGeneral.zst LeCaR cache size    51375, 1142235 req, miss ratio 0.3619, byte miss ratio 0.3619
result/tencentBlock.ns16571.oracleGeneral.zst LeCaR cache size   102750, 1142235 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns16571.oracleGeneral.zst FIFO cache size      128, 1142235 req, miss ratio 0.6327, byte miss ratio 0.6327
result/tencentBlock.ns16571.oracleGeneral.zst FIFO cache size      385, 1142235 req, miss ratio 0.5616, byte miss ratio 0.5616
result/tencentBlock.ns16571.oracleGeneral.zst FIFO cache size     1284, 1142235 req, miss ratio 0.5258, byte miss ratio 0.5258
result/tencentBlock.ns16571.oracleGeneral.zst FIFO cache size     3853, 1142235 req, miss ratio 0.5116, byte miss ratio 0.5116
result/tencentBlock.ns16571.oracleGeneral.zst FIFO cache size    12843, 1142235 req, miss ratio 0.5053, byte miss ratio 0.5053
result/tencentBlock.ns16571.oracleGeneral.zst FIFO cache size    25687, 1142235 req, miss ratio 0.4523, byte miss ratio 0.4523
result/tencentBlock.ns16571.oracleGeneral.zst FIFO cache size    51375, 1142235 req, miss ratio 0.3218, byte miss ratio 0.3218
result/tencentBlock.ns16571.oracleGeneral.zst FIFO cache size   102750, 1142235 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns16571.oracleGeneral.zst S3FIFO-1 cache size      128, 1142235 req, miss ratio 0.5378, byte miss ratio 0.5378
result/tencentBlock.ns16571.oracleGeneral.zst S3FIFO-1 cache size      385, 1142235 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns16571.oracleGeneral.zst S3FIFO-1 cache size     1284, 1142235 req, miss ratio 0.5043, byte miss ratio 0.5043
result/tencentBlock.ns16571.oracleGeneral.zst S3FIFO-1 cache size     3853, 1142235 req, miss ratio 0.5028, byte miss ratio 0.5028
result/tencentBlock.ns16571.oracleGeneral.zst S3FIFO-1 cache size    12843, 1142235 req, miss ratio 0.4826, byte miss ratio 0.4826
result/tencentBlock.ns16571.oracleGeneral.zst S3FIFO-1 cache size    25687, 1142235 req, miss ratio 0.4118, byte miss ratio 0.4118
result/tencentBlock.ns16571.oracleGeneral.zst S3FIFO-1 cache size    51375, 1142235 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns16571.oracleGeneral.zst S3FIFO-1 cache size   102750, 1142235 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns16571.oracleGeneral.zst Cacheus cache size      128, 1142235 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns16571.oracleGeneral.zst Cacheus cache size      385, 1142235 req, miss ratio 0.5131, byte miss ratio 0.5131
result/tencentBlock.ns16571.oracleGeneral.zst Cacheus cache size     1284, 1142235 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns16571.oracleGeneral.zst Cacheus cache size     3853, 1142235 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns16571.oracleGeneral.zst Cacheus cache size    12843, 1142235 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns16571.oracleGeneral.zst Cacheus cache size    25687, 1142235 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns16571.oracleGeneral.zst Cacheus cache size    51375, 1142235 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns16571.oracleGeneral.zst Cacheus cache size   102750, 1142235 req, miss ratio 0.1457, byte miss ratio 0.1457
result/tencentBlock.ns16571.oracleGeneral.zst LRU cache size      128, 1142235 req, miss ratio 0.5493, byte miss ratio 0.5493
result/tencentBlock.ns16571.oracleGeneral.zst LRU cache size      385, 1142235 req, miss ratio 0.5246, byte miss ratio 0.5246
