result/tencentBlock.ns8704.oracleGeneral.zst FIFO cache size      257, 2143433 req, miss ratio 0.6442, byte miss ratio 0.6442
result/tencentBlock.ns8704.oracleGeneral.zst FIFO cache size      771, 2143433 req, miss ratio 0.5500, byte miss ratio 0.5500
result/tencentBlock.ns8704.oracleGeneral.zst FIFO cache size     2570, 2143433 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns8704.oracleGeneral.zst FIFO cache size     7711, 2143433 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns8704.oracleGeneral.zst FIFO cache size    25704, 2143433 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns8704.oracleGeneral.zst FIFO cache size    51408, 2143433 req, miss ratio 0.3204, byte miss ratio 0.3204
result/tencentBlock.ns8704.oracleGeneral.zst FIFO cache size   102817, 2143433 req, miss ratio 0.1965, byte miss ratio 0.1965
result/tencentBlock.ns8704.oracleGeneral.zst FIFO cache size   205634, 2143433 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns8704.oracleGeneral.zst LIRS cache size      257, 2143433 req, miss ratio 0.5605, byte miss ratio 0.5605
result/tencentBlock.ns8704.oracleGeneral.zst LIRS cache size      771, 2143433 req, miss ratio 0.5103, byte miss ratio 0.5103
result/tencentBlock.ns8704.oracleGeneral.zst LIRS cache size     2570, 2143433 req, miss ratio 0.4388, byte miss ratio 0.4388
result/tencentBlock.ns8704.oracleGeneral.zst LIRS cache size     7711, 2143433 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns8704.oracleGeneral.zst LIRS cache size    25704, 2143433 req, miss ratio 0.3142, byte miss ratio 0.3142
result/tencentBlock.ns8704.oracleGeneral.zst LIRS cache size    51408, 2143433 req, miss ratio 0.2437, byte miss ratio 0.2437
result/tencentBlock.ns8704.oracleGeneral.zst LIRS cache size   102817, 2143433 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns8704.oracleGeneral.zst LIRS cache size   205634, 2143433 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns8704.oracleGeneral.zst clock2 cache size      257, 2143433 req, miss ratio 0.5344, byte miss ratio 0.5344
result/tencentBlock.ns8704.oracleGeneral.zst clock2 cache size      771, 2143433 req, miss ratio 0.5084, byte miss ratio 0.5084
result/tencentBlock.ns8704.oracleGeneral.zst clock2 cache size     2570, 2143433 req, miss ratio 0.4809, byte miss ratio 0.4809
result/tencentBlock.ns8704.oracleGeneral.zst clock2 cache size     7711, 2143433 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns8704.oracleGeneral.zst clock2 cache size    25704, 2143433 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns8704.oracleGeneral.zst clock2 cache size    51408, 2143433 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns8704.oracleGeneral.zst clock2 cache size   102817, 2143433 req, miss ratio 0.1947, byte miss ratio 0.1947
result/tencentBlock.ns8704.oracleGeneral.zst clock2 cache size   205634, 2143433 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns8704.oracleGeneral.zst LRU cache size      257, 2143433 req, miss ratio 0.5508, byte miss ratio 0.5508
result/tencentBlock.ns8704.oracleGeneral.zst LRU cache size      771, 2143433 req, miss ratio 0.5095, byte miss ratio 0.5095
result/tencentBlock.ns8704.oracleGeneral.zst LRU cache size     2570, 2143433 req, miss ratio 0.4842, byte miss ratio 0.4842
result/tencentBlock.ns8704.oracleGeneral.zst LRU cache size     7711, 2143433 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns8704.oracleGeneral.zst LRU cache size    25704, 2143433 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns8704.oracleGeneral.zst LRU cache size    51408, 2143433 req, miss ratio 0.2894, byte miss ratio 0.2894
