result/tencentBlock.ns20060.oracleGeneral.zst clock2 cache size      240, 1417150 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns20060.oracleGeneral.zst clock2 cache size      722, 1417150 req, miss ratio 0.4691, byte miss ratio 0.4691
result/tencentBlock.ns20060.oracleGeneral.zst clock2 cache size     2409, 1417150 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns20060.oracleGeneral.zst clock2 cache size     7227, 1417150 req, miss ratio 0.4667, byte miss ratio 0.4667
result/tencentBlock.ns20060.oracleGeneral.zst clock2 cache size    24091, 1417150 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns20060.oracleGeneral.zst clock2 cache size    48183, 1417150 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns20060.oracleGeneral.zst clock2 cache size    96367, 1417150 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns20060.oracleGeneral.zst clock2 cache size   192735, 1417150 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns20060.oracleGeneral.zst LeCaR cache size      240, 1417150 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns20060.oracleGeneral.zst LeCaR cache size      722, 1417150 req, miss ratio 0.4694, byte miss ratio 0.4694
result/tencentBlock.ns20060.oracleGeneral.zst LeCaR cache size     2409, 1417150 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns20060.oracleGeneral.zst LeCaR cache size     7227, 1417150 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns20060.oracleGeneral.zst LeCaR cache size    24091, 1417150 req, miss ratio 0.4185, byte miss ratio 0.4185
result/tencentBlock.ns20060.oracleGeneral.zst LeCaR cache size    48183, 1417150 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns20060.oracleGeneral.zst LeCaR cache size    96367, 1417150 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns20060.oracleGeneral.zst LeCaR cache size   192735, 1417150 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns20060.oracleGeneral.zst Cacheus cache size      240, 1417150 req, miss ratio 0.4712, byte miss ratio 0.4712
result/tencentBlock.ns20060.oracleGeneral.zst Cacheus cache size      722, 1417150 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns20060.oracleGeneral.zst Cacheus cache size     2409, 1417150 req, miss ratio 0.4671, byte miss ratio 0.4671
result/tencentBlock.ns20060.oracleGeneral.zst Cacheus cache size     7227, 1417150 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns20060.oracleGeneral.zst Cacheus cache size    24091, 1417150 req, miss ratio 0.4262, byte miss ratio 0.4262
result/tencentBlock.ns20060.oracleGeneral.zst Cacheus cache size    48183, 1417150 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns20060.oracleGeneral.zst Cacheus cache size    96367, 1417150 req, miss ratio 0.2082, byte miss ratio 0.2082
result/tencentBlock.ns20060.oracleGeneral.zst Cacheus cache size   192735, 1417150 req, miss ratio 0.1708, byte miss ratio 0.1708
result/tencentBlock.ns20060.oracleGeneral.zst FIFO cache size      240, 1417150 req, miss ratio 0.5261, byte miss ratio 0.5261
result/tencentBlock.ns20060.oracleGeneral.zst FIFO cache size      722, 1417150 req, miss ratio 0.4886, byte miss ratio 0.4886
result/tencentBlock.ns20060.oracleGeneral.zst FIFO cache size     2409, 1417150 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns20060.oracleGeneral.zst FIFO cache size     7227, 1417150 req, miss ratio 0.4691, byte miss ratio 0.4691
result/tencentBlock.ns20060.oracleGeneral.zst FIFO cache size    24091, 1417150 req, miss ratio 0.4300, byte miss ratio 0.4300
result/tencentBlock.ns20060.oracleGeneral.zst FIFO cache size    48183, 1417150 req, miss ratio 0.3719, byte miss ratio 0.3719
