result/tencentBlock.ns14566.oracleGeneral.zst S3FIFO-1 cache size      285, 3078537 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns14566.oracleGeneral.zst S3FIFO-1 cache size      855, 3078537 req, miss ratio 0.3931, byte miss ratio 0.3931
result/tencentBlock.ns14566.oracleGeneral.zst S3FIFO-1 cache size     2851, 3078537 req, miss ratio 0.2893, byte miss ratio 0.2893
result/tencentBlock.ns14566.oracleGeneral.zst S3FIFO-1 cache size     8554, 3078537 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns14566.oracleGeneral.zst S3FIFO-1 cache size    28515, 3078537 req, miss ratio 0.2294, byte miss ratio 0.2294
result/tencentBlock.ns14566.oracleGeneral.zst S3FIFO-1 cache size    57031, 3078537 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns14566.oracleGeneral.zst S3FIFO-1 cache size   114063, 3078537 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns14566.oracleGeneral.zst S3FIFO-1 cache size   228126, 3078537 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns14566.oracleGeneral.zst LRU cache size      285, 3078537 req, miss ratio 0.5130, byte miss ratio 0.5130
result/tencentBlock.ns14566.oracleGeneral.zst LRU cache size      855, 3078537 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns14566.oracleGeneral.zst LRU cache size     2851, 3078537 req, miss ratio 0.3375, byte miss ratio 0.3375
result/tencentBlock.ns14566.oracleGeneral.zst LRU cache size     8554, 3078537 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns14566.oracleGeneral.zst LRU cache size    28515, 3078537 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns14566.oracleGeneral.zst LRU cache size    57031, 3078537 req, miss ratio 0.1980, byte miss ratio 0.1980
result/tencentBlock.ns14566.oracleGeneral.zst LRU cache size   114063, 3078537 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns14566.oracleGeneral.zst LRU cache size   228126, 3078537 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns14566.oracleGeneral.zst clock2 cache size      285, 3078537 req, miss ratio 0.5003, byte miss ratio 0.5003
result/tencentBlock.ns14566.oracleGeneral.zst clock2 cache size      855, 3078537 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns14566.oracleGeneral.zst clock2 cache size     2851, 3078537 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns14566.oracleGeneral.zst clock2 cache size     8554, 3078537 req, miss ratio 0.2788, byte miss ratio 0.2788
result/tencentBlock.ns14566.oracleGeneral.zst clock2 cache size    28515, 3078537 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns14566.oracleGeneral.zst clock2 cache size    57031, 3078537 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns14566.oracleGeneral.zst clock2 cache size   114063, 3078537 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns14566.oracleGeneral.zst clock2 cache size   228126, 3078537 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns14566.oracleGeneral.zst FIFO cache size      285, 3078537 req, miss ratio 0.6264, byte miss ratio 0.6264
result/tencentBlock.ns14566.oracleGeneral.zst FIFO cache size      855, 3078537 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns14566.oracleGeneral.zst FIFO cache size     2851, 3078537 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns14566.oracleGeneral.zst FIFO cache size     8554, 3078537 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns14566.oracleGeneral.zst FIFO cache size    28515, 3078537 req, miss ratio 0.2507, byte miss ratio 0.2507
result/tencentBlock.ns14566.oracleGeneral.zst FIFO cache size    57031, 3078537 req, miss ratio 0.2131, byte miss ratio 0.2131
result/tencentBlock.ns14566.oracleGeneral.zst FIFO cache size   114063, 3078537 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns14566.oracleGeneral.zst FIFO cache size   228126, 3078537 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns14566.oracleGeneral.zst ARC cache size      285, 3078537 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns14566.oracleGeneral.zst ARC cache size      855, 3078537 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns14566.oracleGeneral.zst ARC cache size     2851, 3078537 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns14566.oracleGeneral.zst ARC cache size     8554, 3078537 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns14566.oracleGeneral.zst ARC cache size    28515, 3078537 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns14566.oracleGeneral.zst ARC cache size    57031, 3078537 req, miss ratio 0.1885, byte miss ratio 0.1885
result/tencentBlock.ns14566.oracleGeneral.zst ARC cache size   114063, 3078537 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns14566.oracleGeneral.zst ARC cache size   228126, 3078537 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns14566.oracleGeneral.zst Cacheus cache size      285, 3078537 req, miss ratio 0.4685, byte miss ratio 0.4685
result/tencentBlock.ns14566.oracleGeneral.zst Cacheus cache size      855, 3078537 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns14566.oracleGeneral.zst Cacheus cache size     2851, 3078537 req, miss ratio 0.3040, byte miss ratio 0.3040
result/tencentBlock.ns14566.oracleGeneral.zst Cacheus cache size     8554, 3078537 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns14566.oracleGeneral.zst Cacheus cache size    28515, 3078537 req, miss ratio 0.2320, byte miss ratio 0.2320
result/tencentBlock.ns14566.oracleGeneral.zst Cacheus cache size    57031, 3078537 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns14566.oracleGeneral.zst Cacheus cache size   114063, 3078537 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns14566.oracleGeneral.zst Cacheus cache size   228126, 3078537 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns14566.oracleGeneral.zst Clock cache size      285, 3078537 req, miss ratio 0.5026, byte miss ratio 0.5026
result/tencentBlock.ns14566.oracleGeneral.zst Clock cache size      855, 3078537 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns14566.oracleGeneral.zst Clock cache size     2851, 3078537 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns14566.oracleGeneral.zst Clock cache size     8554, 3078537 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns14566.oracleGeneral.zst Clock cache size    28515, 3078537 req, miss ratio 0.2335, byte miss ratio 0.2335
result/tencentBlock.ns14566.oracleGeneral.zst Clock cache size    57031, 3078537 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns14566.oracleGeneral.zst Clock cache size   114063, 3078537 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns14566.oracleGeneral.zst Clock cache size   228126, 3078537 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns14566.oracleGeneral.zst LHD cache size      285, 3078537 req, miss ratio 0.4808, byte miss ratio 0.4808
result/tencentBlock.ns14566.oracleGeneral.zst LHD cache size      855, 3078537 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns14566.oracleGeneral.zst LHD cache size     2851, 3078537 req, miss ratio 0.3116, byte miss ratio 0.3116
result/tencentBlock.ns14566.oracleGeneral.zst LHD cache size     8554, 3078537 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns14566.oracleGeneral.zst LHD cache size    28515, 3078537 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns14566.oracleGeneral.zst LHD cache size    57031, 3078537 req, miss ratio 0.1824, byte miss ratio 0.1824
result/tencentBlock.ns14566.oracleGeneral.zst LHD cache size   114063, 3078537 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns14566.oracleGeneral.zst LHD cache size   228126, 3078537 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns14566.oracleGeneral.zst LIRS cache size      285, 3078537 req, miss ratio 0.4936, byte miss ratio 0.4936
result/tencentBlock.ns14566.oracleGeneral.zst LIRS cache size      855, 3078537 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns14566.oracleGeneral.zst LIRS cache size     2851, 3078537 req, miss ratio 0.2984, byte miss ratio 0.2984
result/tencentBlock.ns14566.oracleGeneral.zst LIRS cache size     8554, 3078537 req, miss ratio 0.2727, byte miss ratio 0.2727
