result/tencentBlock.ns3834.oracleGeneral.zst LeCaR cache size      494, 4053379 req, miss ratio 0.5110, byte miss ratio 0.5110
result/tencentBlock.ns3834.oracleGeneral.zst LeCaR cache size     1484, 4053379 req, miss ratio 0.4869, byte miss ratio 0.4869
result/tencentBlock.ns3834.oracleGeneral.zst LeCaR cache size     4947, 4053379 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns3834.oracleGeneral.zst LeCaR cache size    14842, 4053379 req, miss ratio 0.4418, byte miss ratio 0.4418
result/tencentBlock.ns3834.oracleGeneral.zst LeCaR cache size    49476, 4053379 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns3834.oracleGeneral.zst LeCaR cache size    98952, 4053379 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns3834.oracleGeneral.zst LeCaR cache size   197904, 4053379 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns3834.oracleGeneral.zst LeCaR cache size   395808, 4053379 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns3834.oracleGeneral.zst Cacheus cache size      494, 4053379 req, miss ratio 0.4998, byte miss ratio 0.4998
result/tencentBlock.ns3834.oracleGeneral.zst Cacheus cache size     1484, 4053379 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns3834.oracleGeneral.zst Cacheus cache size     4947, 4053379 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns3834.oracleGeneral.zst Cacheus cache size    14842, 4053379 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns3834.oracleGeneral.zst Cacheus cache size    49476, 4053379 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns3834.oracleGeneral.zst Cacheus cache size    98952, 4053379 req, miss ratio 0.3186, byte miss ratio 0.3186
result/tencentBlock.ns3834.oracleGeneral.zst Cacheus cache size   197904, 4053379 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns3834.oracleGeneral.zst Cacheus cache size   395808, 4053379 req, miss ratio 0.1726, byte miss ratio 0.1726
result/tencentBlock.ns3834.oracleGeneral.zst LIRS cache size      494, 4053379 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns3834.oracleGeneral.zst LIRS cache size     1484, 4053379 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns3834.oracleGeneral.zst LIRS cache size     4947, 4053379 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns3834.oracleGeneral.zst LIRS cache size    14842, 4053379 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns3834.oracleGeneral.zst LIRS cache size    49476, 4053379 req, miss ratio 0.3538, byte miss ratio 0.3538
result/tencentBlock.ns3834.oracleGeneral.zst LIRS cache size    98952, 4053379 req, miss ratio 0.2914, byte miss ratio 0.2914
result/tencentBlock.ns3834.oracleGeneral.zst LIRS cache size   197904, 4053379 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns3834.oracleGeneral.zst LIRS cache size   395808, 4053379 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns3834.oracleGeneral.zst clock2 cache size      494, 4053379 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns3834.oracleGeneral.zst clock2 cache size     1484, 4053379 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns3834.oracleGeneral.zst clock2 cache size     4947, 4053379 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns3834.oracleGeneral.zst clock2 cache size    14842, 4053379 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns3834.oracleGeneral.zst clock2 cache size    49476, 4053379 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns3834.oracleGeneral.zst clock2 cache size    98952, 4053379 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns3834.oracleGeneral.zst clock2 cache size   197904, 4053379 req, miss ratio 0.2952, byte miss ratio 0.2952
result/tencentBlock.ns3834.oracleGeneral.zst clock2 cache size   395808, 4053379 req, miss ratio 0.2549, byte miss ratio 0.2549
result/tencentBlock.ns3834.oracleGeneral.zst LRU cache size      494, 4053379 req, miss ratio 0.5188, byte miss ratio 0.5188
