result/tencentBlock.ns18748.oracleGeneral.zst Cacheus cache size      162, 1631076 req, miss ratio 0.4259, byte miss ratio 0.4259
result/tencentBlock.ns18748.oracleGeneral.zst Cacheus cache size      486, 1631076 req, miss ratio 0.4062, byte miss ratio 0.4062
result/tencentBlock.ns18748.oracleGeneral.zst Cacheus cache size     1620, 1631076 req, miss ratio 0.3977, byte miss ratio 0.3977
result/tencentBlock.ns18748.oracleGeneral.zst Cacheus cache size     4860, 1631076 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns18748.oracleGeneral.zst Cacheus cache size    16201, 1631076 req, miss ratio 0.3654, byte miss ratio 0.3654
result/tencentBlock.ns18748.oracleGeneral.zst Cacheus cache size    32403, 1631076 req, miss ratio 0.3262, byte miss ratio 0.3262
result/tencentBlock.ns18748.oracleGeneral.zst Cacheus cache size    64806, 1631076 req, miss ratio 0.2598, byte miss ratio 0.2598
result/tencentBlock.ns18748.oracleGeneral.zst Cacheus cache size   129612, 1631076 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns18748.oracleGeneral.zst LeCaR cache size      162, 1631076 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns18748.oracleGeneral.zst LeCaR cache size      486, 1631076 req, miss ratio 0.4127, byte miss ratio 0.4127
result/tencentBlock.ns18748.oracleGeneral.zst LeCaR cache size     1620, 1631076 req, miss ratio 0.3994, byte miss ratio 0.3994
result/tencentBlock.ns18748.oracleGeneral.zst LeCaR cache size     4860, 1631076 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns18748.oracleGeneral.zst LeCaR cache size    16201, 1631076 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns18748.oracleGeneral.zst LeCaR cache size    32403, 1631076 req, miss ratio 0.3298, byte miss ratio 0.3298
result/tencentBlock.ns18748.oracleGeneral.zst LeCaR cache size    64806, 1631076 req, miss ratio 0.2260, byte miss ratio 0.2260
result/tencentBlock.ns18748.oracleGeneral.zst LeCaR cache size   129612, 1631076 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-1 cache size      162, 1631076 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-1 cache size      486, 1631076 req, miss ratio 0.4011, byte miss ratio 0.4011
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-1 cache size     1620, 1631076 req, miss ratio 0.3979, byte miss ratio 0.3979
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-1 cache size     4860, 1631076 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-1 cache size    16201, 1631076 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-1 cache size    32403, 1631076 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-1 cache size    64806, 1631076 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-1 cache size   129612, 1631076 req, miss ratio 0.1081, byte miss ratio 0.1081
result/tencentBlock.ns18748.oracleGeneral.zst ARC cache size      162, 1631076 req, miss ratio 0.4223, byte miss ratio 0.4223
result/tencentBlock.ns18748.oracleGeneral.zst ARC cache size      486, 1631076 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns18748.oracleGeneral.zst ARC cache size     1620, 1631076 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns18748.oracleGeneral.zst ARC cache size     4860, 1631076 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns18748.oracleGeneral.zst ARC cache size    16201, 1631076 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns18748.oracleGeneral.zst ARC cache size    32403, 1631076 req, miss ratio 0.3102, byte miss ratio 0.3102
result/tencentBlock.ns18748.oracleGeneral.zst ARC cache size    64806, 1631076 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns18748.oracleGeneral.zst ARC cache size   129612, 1631076 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns18748.oracleGeneral.zst clock2 cache size      162, 1631076 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns18748.oracleGeneral.zst clock2 cache size      486, 1631076 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns18748.oracleGeneral.zst clock2 cache size     1620, 1631076 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns18748.oracleGeneral.zst clock2 cache size     4860, 1631076 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns18748.oracleGeneral.zst clock2 cache size    16201, 1631076 req, miss ratio 0.3932, byte miss ratio 0.3932
result/tencentBlock.ns18748.oracleGeneral.zst clock2 cache size    32403, 1631076 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns18748.oracleGeneral.zst clock2 cache size    64806, 1631076 req, miss ratio 0.2823, byte miss ratio 0.2823
result/tencentBlock.ns18748.oracleGeneral.zst clock2 cache size   129612, 1631076 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns18748.oracleGeneral.zst LIRS cache size      162, 1631076 req, miss ratio 0.4683, byte miss ratio 0.4683
result/tencentBlock.ns18748.oracleGeneral.zst LIRS cache size      486, 1631076 req, miss ratio 0.4422, byte miss ratio 0.4422
result/tencentBlock.ns18748.oracleGeneral.zst LIRS cache size     1620, 1631076 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns18748.oracleGeneral.zst LIRS cache size     4860, 1631076 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns18748.oracleGeneral.zst LIRS cache size    16201, 1631076 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns18748.oracleGeneral.zst LIRS cache size    32403, 1631076 req, miss ratio 0.3297, byte miss ratio 0.3297
result/tencentBlock.ns18748.oracleGeneral.zst LIRS cache size    64806, 1631076 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns18748.oracleGeneral.zst LIRS cache size   129612, 1631076 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns18748.oracleGeneral.zst LRU cache size      162, 1631076 req, miss ratio 0.4391, byte miss ratio 0.4391
result/tencentBlock.ns18748.oracleGeneral.zst LRU cache size      486, 1631076 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns18748.oracleGeneral.zst LRU cache size     1620, 1631076 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns18748.oracleGeneral.zst LRU cache size     4860, 1631076 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns18748.oracleGeneral.zst LRU cache size    16201, 1631076 req, miss ratio 0.3753, byte miss ratio 0.3753
result/tencentBlock.ns18748.oracleGeneral.zst LRU cache size    32403, 1631076 req, miss ratio 0.3314, byte miss ratio 0.3314
result/tencentBlock.ns18748.oracleGeneral.zst LRU cache size    64806, 1631076 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns18748.oracleGeneral.zst LRU cache size   129612, 1631076 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns18748.oracleGeneral.zst LHD cache size      162, 1631076 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns18748.oracleGeneral.zst LHD cache size      486, 1631076 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns18748.oracleGeneral.zst LHD cache size     1620, 1631076 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns18748.oracleGeneral.zst LHD cache size     4860, 1631076 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns18748.oracleGeneral.zst LHD cache size    16201, 1631076 req, miss ratio 0.3682, byte miss ratio 0.3682
result/tencentBlock.ns18748.oracleGeneral.zst LHD cache size    32403, 1631076 req, miss ratio 0.3159, byte miss ratio 0.3159
result/tencentBlock.ns18748.oracleGeneral.zst LHD cache size    64806, 1631076 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns18748.oracleGeneral.zst LHD cache size   129612, 1631076 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns18748.oracleGeneral.zst FIFO cache size      162, 1631076 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns18748.oracleGeneral.zst FIFO cache size      486, 1631076 req, miss ratio 0.4542, byte miss ratio 0.4542
result/tencentBlock.ns18748.oracleGeneral.zst FIFO cache size     1620, 1631076 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns18748.oracleGeneral.zst FIFO cache size     4860, 1631076 req, miss ratio 0.4040, byte miss ratio 0.4040
result/tencentBlock.ns18748.oracleGeneral.zst FIFO cache size    16201, 1631076 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns18748.oracleGeneral.zst FIFO cache size    32403, 1631076 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns18748.oracleGeneral.zst FIFO cache size    64806, 1631076 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns18748.oracleGeneral.zst FIFO cache size   129612, 1631076 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns18748.oracleGeneral.zst Clock cache size      162, 1631076 req, miss ratio 0.4380, byte miss ratio 0.4380
result/tencentBlock.ns18748.oracleGeneral.zst Clock cache size      486, 1631076 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns18748.oracleGeneral.zst Clock cache size     1620, 1631076 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns18748.oracleGeneral.zst Clock cache size     4860, 1631076 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns18748.oracleGeneral.zst Clock cache size    16201, 1631076 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns18748.oracleGeneral.zst Clock cache size    32403, 1631076 req, miss ratio 0.3393, byte miss ratio 0.3393
result/tencentBlock.ns18748.oracleGeneral.zst Clock cache size    64806, 1631076 req, miss ratio 0.2604, byte miss ratio 0.2604
result/tencentBlock.ns18748.oracleGeneral.zst Clock cache size   129612, 1631076 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d-1 cache size      162, 1631076 req, miss ratio 0.4210, byte miss ratio 0.4210
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d-1 cache size      486, 1631076 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d-1 cache size     1620, 1631076 req, miss ratio 0.3979, byte miss ratio 0.3979
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d-1 cache size     4860, 1631076 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d-1 cache size    16201, 1631076 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d-1 cache size    32403, 1631076 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d-1 cache size    64806, 1631076 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d-1 cache size   129612, 1631076 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns18748.oracleGeneral.zst LRB cache size      162, 1631076 req, miss ratio 0.4906, byte miss ratio 0.4906
result/tencentBlock.ns18748.oracleGeneral.zst LRB cache size      486, 1631076 req, miss ratio 0.4410, byte miss ratio 0.4410
result/tencentBlock.ns18748.oracleGeneral.zst LRB cache size     1620, 1631076 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns18748.oracleGeneral.zst LRB cache size     4860, 1631076 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns18748.oracleGeneral.zst LRB cache size    16201, 1631076 req, miss ratio 0.3394, byte miss ratio 0.3394
result/tencentBlock.ns18748.oracleGeneral.zst LRB cache size    32403, 1631076 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns18748.oracleGeneral.zst LRB cache size    64806, 1631076 req, miss ratio 0.1716, byte miss ratio 0.1716
result/tencentBlock.ns18748.oracleGeneral.zst LRB cache size   129612, 1631076 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns18748.oracleGeneral.zst TwoQ cache size      162, 1631076 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns18748.oracleGeneral.zst TwoQ cache size      486, 1631076 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns18748.oracleGeneral.zst TwoQ cache size     1620, 1631076 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns18748.oracleGeneral.zst TwoQ cache size     4860, 1631076 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns18748.oracleGeneral.zst TwoQ cache size    16201, 1631076 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns18748.oracleGeneral.zst TwoQ cache size    32403, 1631076 req, miss ratio 0.2963, byte miss ratio 0.2963
result/tencentBlock.ns18748.oracleGeneral.zst TwoQ cache size    64806, 1631076 req, miss ratio 0.2149, byte miss ratio 0.2149
result/tencentBlock.ns18748.oracleGeneral.zst TwoQ cache size   129612, 1631076 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns18748.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      162, 1631076 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns18748.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      486, 1631076 req, miss ratio 0.4180, byte miss ratio 0.4180
result/tencentBlock.ns18748.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1620, 1631076 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns18748.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4860, 1631076 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns18748.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    16201, 1631076 req, miss ratio 0.3864, byte miss ratio 0.3864
result/tencentBlock.ns18748.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    32403, 1631076 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns18748.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    64806, 1631076 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns18748.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   129612, 1631076 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns18748.oracleGeneral.zst B-LRU cache size      162, 1631076 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns18748.oracleGeneral.zst B-LRU cache size      486, 1631076 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns18748.oracleGeneral.zst B-LRU cache size     1620, 1631076 req, miss ratio 0.4426, byte miss ratio 0.4426
result/tencentBlock.ns18748.oracleGeneral.zst B-LRU cache size     4860, 1631076 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns18748.oracleGeneral.zst B-LRU cache size    16201, 1631076 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns18748.oracleGeneral.zst B-LRU cache size    32403, 1631076 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns18748.oracleGeneral.zst B-LRU cache size    64806, 1631076 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns18748.oracleGeneral.zst B-LRU cache size   129612, 1631076 req, miss ratio 0.1926, byte miss ratio 0.1926
result/tencentBlock.ns18748.oracleGeneral.zst S4LRU(25:25:25:25) cache size      162, 1631076 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns18748.oracleGeneral.zst S4LRU(25:25:25:25) cache size      486, 1631076 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns18748.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1620, 1631076 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns18748.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4860, 1631076 req, miss ratio 0.3958, byte miss ratio 0.3958
result/tencentBlock.ns18748.oracleGeneral.zst S4LRU(25:25:25:25) cache size    16201, 1631076 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns18748.oracleGeneral.zst S4LRU(25:25:25:25) cache size    32403, 1631076 req, miss ratio 0.3563, byte miss ratio 0.3563
result/tencentBlock.ns18748.oracleGeneral.zst S4LRU(25:25:25:25) cache size    64806, 1631076 req, miss ratio 0.2535, byte miss ratio 0.2535
result/tencentBlock.ns18748.oracleGeneral.zst S4LRU(25:25:25:25) cache size   129612, 1631076 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d cache size      162, 1631076 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d cache size      486, 1631076 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d cache size     1620, 1631076 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d cache size     4860, 1631076 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d cache size    16201, 1631076 req, miss ratio 0.3505, byte miss ratio 0.3505
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d cache size    32403, 1631076 req, miss ratio 0.3232, byte miss ratio 0.3232
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d cache size    64806, 1631076 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns18748.oracleGeneral.zst S3FIFO-d cache size   129612, 1631076 req, miss ratio 0.1080, byte miss ratio 0.1080
