result/tencentBlock.ns19361.oracleGeneral.zst ARC cache size      479, 6291442 req, miss ratio 0.7515, byte miss ratio 0.7515
result/tencentBlock.ns19361.oracleGeneral.zst ARC cache size     1437, 6291442 req, miss ratio 0.6251, byte miss ratio 0.6251
result/tencentBlock.ns19361.oracleGeneral.zst ARC cache size     4792, 6291442 req, miss ratio 0.4706, byte miss ratio 0.4706
result/tencentBlock.ns19361.oracleGeneral.zst ARC cache size    14376, 6291442 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns19361.oracleGeneral.zst ARC cache size    47921, 6291442 req, miss ratio 0.2249, byte miss ratio 0.2249
result/tencentBlock.ns19361.oracleGeneral.zst ARC cache size    95842, 6291442 req, miss ratio 0.2056, byte miss ratio 0.2056
result/tencentBlock.ns19361.oracleGeneral.zst ARC cache size   191685, 6291442 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns19361.oracleGeneral.zst ARC cache size   383370, 6291442 req, miss ratio 0.0768, byte miss ratio 0.0768
result/tencentBlock.ns19361.oracleGeneral.zst Cacheus cache size      479, 6291442 req, miss ratio 0.7584, byte miss ratio 0.7584
result/tencentBlock.ns19361.oracleGeneral.zst Cacheus cache size     1437, 6291442 req, miss ratio 0.6770, byte miss ratio 0.6770
result/tencentBlock.ns19361.oracleGeneral.zst Cacheus cache size     4792, 6291442 req, miss ratio 0.5484, byte miss ratio 0.5484
result/tencentBlock.ns19361.oracleGeneral.zst Cacheus cache size    14376, 6291442 req, miss ratio 0.3058, byte miss ratio 0.3058
result/tencentBlock.ns19361.oracleGeneral.zst Cacheus cache size    47921, 6291442 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns19361.oracleGeneral.zst Cacheus cache size    95842, 6291442 req, miss ratio 0.2065, byte miss ratio 0.2065
result/tencentBlock.ns19361.oracleGeneral.zst Cacheus cache size   191685, 6291442 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns19361.oracleGeneral.zst Cacheus cache size   383370, 6291442 req, miss ratio 0.0769, byte miss ratio 0.0769
result/tencentBlock.ns19361.oracleGeneral.zst LHD cache size      479, 6291442 req, miss ratio 0.7792, byte miss ratio 0.7792
result/tencentBlock.ns19361.oracleGeneral.zst LHD cache size     1437, 6291442 req, miss ratio 0.6813, byte miss ratio 0.6813
result/tencentBlock.ns19361.oracleGeneral.zst LHD cache size     4792, 6291442 req, miss ratio 0.5277, byte miss ratio 0.5277
result/tencentBlock.ns19361.oracleGeneral.zst LHD cache size    14376, 6291442 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns19361.oracleGeneral.zst LHD cache size    47921, 6291442 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns19361.oracleGeneral.zst LHD cache size    95842, 6291442 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns19361.oracleGeneral.zst LHD cache size   191685, 6291442 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns19361.oracleGeneral.zst LHD cache size   383370, 6291442 req, miss ratio 0.0771, byte miss ratio 0.0771
result/tencentBlock.ns19361.oracleGeneral.zst LeCaR cache size      479, 6291442 req, miss ratio 0.7904, byte miss ratio 0.7904
result/tencentBlock.ns19361.oracleGeneral.zst LeCaR cache size     1437, 6291442 req, miss ratio 0.7223, byte miss ratio 0.7223
result/tencentBlock.ns19361.oracleGeneral.zst LeCaR cache size     4792, 6291442 req, miss ratio 0.5825, byte miss ratio 0.5825
result/tencentBlock.ns19361.oracleGeneral.zst LeCaR cache size    14376, 6291442 req, miss ratio 0.3130, byte miss ratio 0.3130
result/tencentBlock.ns19361.oracleGeneral.zst LeCaR cache size    47921, 6291442 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns19361.oracleGeneral.zst LeCaR cache size    95842, 6291442 req, miss ratio 0.2015, byte miss ratio 0.2015
result/tencentBlock.ns19361.oracleGeneral.zst LeCaR cache size   191685, 6291442 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns19361.oracleGeneral.zst LeCaR cache size   383370, 6291442 req, miss ratio 0.0769, byte miss ratio 0.0769
result/tencentBlock.ns19361.oracleGeneral.zst clock2 cache size      479, 6291442 req, miss ratio 0.7910, byte miss ratio 0.7910
result/tencentBlock.ns19361.oracleGeneral.zst clock2 cache size     1437, 6291442 req, miss ratio 0.7191, byte miss ratio 0.7191
result/tencentBlock.ns19361.oracleGeneral.zst clock2 cache size     4792, 6291442 req, miss ratio 0.5708, byte miss ratio 0.5708
result/tencentBlock.ns19361.oracleGeneral.zst clock2 cache size    14376, 6291442 req, miss ratio 0.3181, byte miss ratio 0.3181
result/tencentBlock.ns19361.oracleGeneral.zst clock2 cache size    47921, 6291442 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns19361.oracleGeneral.zst clock2 cache size    95842, 6291442 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns19361.oracleGeneral.zst clock2 cache size   191685, 6291442 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns19361.oracleGeneral.zst clock2 cache size   383370, 6291442 req, miss ratio 0.0768, byte miss ratio 0.0768
result/tencentBlock.ns19361.oracleGeneral.zst S3FIFO-1 cache size      479, 6291442 req, miss ratio 0.7540, byte miss ratio 0.7540
result/tencentBlock.ns19361.oracleGeneral.zst S3FIFO-1 cache size     1437, 6291442 req, miss ratio 0.6140, byte miss ratio 0.6140
result/tencentBlock.ns19361.oracleGeneral.zst S3FIFO-1 cache size     4792, 6291442 req, miss ratio 0.4736, byte miss ratio 0.4736
result/tencentBlock.ns19361.oracleGeneral.zst S3FIFO-1 cache size    14376, 6291442 req, miss ratio 0.2972, byte miss ratio 0.2972
result/tencentBlock.ns19361.oracleGeneral.zst S3FIFO-1 cache size    47921, 6291442 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns19361.oracleGeneral.zst S3FIFO-1 cache size    95842, 6291442 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns19361.oracleGeneral.zst S3FIFO-1 cache size   191685, 6291442 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns19361.oracleGeneral.zst S3FIFO-1 cache size   383370, 6291442 req, miss ratio 0.0768, byte miss ratio 0.0768
result/tencentBlock.ns19361.oracleGeneral.zst LIRS cache size      479, 6291442 req, miss ratio 0.7569, byte miss ratio 0.7569
result/tencentBlock.ns19361.oracleGeneral.zst LIRS cache size     1437, 6291442 req, miss ratio 0.6292, byte miss ratio 0.6292
result/tencentBlock.ns19361.oracleGeneral.zst LIRS cache size     4792, 6291442 req, miss ratio 0.4616, byte miss ratio 0.4616
result/tencentBlock.ns19361.oracleGeneral.zst LIRS cache size    14376, 6291442 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns19361.oracleGeneral.zst LIRS cache size    47921, 6291442 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns19361.oracleGeneral.zst LIRS cache size    95842, 6291442 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns19361.oracleGeneral.zst LIRS cache size   191685, 6291442 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns19361.oracleGeneral.zst LIRS cache size   383370, 6291442 req, miss ratio 0.0786, byte miss ratio 0.0786
result/tencentBlock.ns19361.oracleGeneral.zst LRU cache size      479, 6291442 req, miss ratio 0.8029, byte miss ratio 0.8029
result/tencentBlock.ns19361.oracleGeneral.zst LRU cache size     1437, 6291442 req, miss ratio 0.7280, byte miss ratio 0.7280
result/tencentBlock.ns19361.oracleGeneral.zst LRU cache size     4792, 6291442 req, miss ratio 0.5950, byte miss ratio 0.5950
result/tencentBlock.ns19361.oracleGeneral.zst LRU cache size    14376, 6291442 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns19361.oracleGeneral.zst LRU cache size    47921, 6291442 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns19361.oracleGeneral.zst LRU cache size    95842, 6291442 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns19361.oracleGeneral.zst LRU cache size   191685, 6291442 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns19361.oracleGeneral.zst LRU cache size   383370, 6291442 req, miss ratio 0.0768, byte miss ratio 0.0768
