result/tencentBlock.ns6279.oracleGeneral.zst FIFO cache size      147, 1643619 req, miss ratio 0.6243, byte miss ratio 0.6243
result/tencentBlock.ns6279.oracleGeneral.zst FIFO cache size      443, 1643619 req, miss ratio 0.4796, byte miss ratio 0.4796
result/tencentBlock.ns6279.oracleGeneral.zst FIFO cache size     1477, 1643619 req, miss ratio 0.4215, byte miss ratio 0.4215
result/tencentBlock.ns6279.oracleGeneral.zst FIFO cache size     4431, 1643619 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns6279.oracleGeneral.zst FIFO cache size    14771, 1643619 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns6279.oracleGeneral.zst FIFO cache size    29542, 1643619 req, miss ratio 0.3153, byte miss ratio 0.3153
result/tencentBlock.ns6279.oracleGeneral.zst FIFO cache size    59085, 1643619 req, miss ratio 0.2143, byte miss ratio 0.2143
result/tencentBlock.ns6279.oracleGeneral.zst FIFO cache size   118171, 1643619 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns6279.oracleGeneral.zst LRU cache size      147, 1643619 req, miss ratio 0.4612, byte miss ratio 0.4612
result/tencentBlock.ns6279.oracleGeneral.zst LRU cache size      443, 1643619 req, miss ratio 0.4187, byte miss ratio 0.4187
result/tencentBlock.ns6279.oracleGeneral.zst LRU cache size     1477, 1643619 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns6279.oracleGeneral.zst LRU cache size     4431, 1643619 req, miss ratio 0.3759, byte miss ratio 0.3759
result/tencentBlock.ns6279.oracleGeneral.zst LRU cache size    14771, 1643619 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns6279.oracleGeneral.zst LRU cache size    29542, 1643619 req, miss ratio 0.2950, byte miss ratio 0.2950
result/tencentBlock.ns6279.oracleGeneral.zst LRU cache size    59085, 1643619 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns6279.oracleGeneral.zst LRU cache size   118171, 1643619 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns6279.oracleGeneral.zst LeCaR cache size      147, 1643619 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns6279.oracleGeneral.zst LeCaR cache size      443, 1643619 req, miss ratio 0.4184, byte miss ratio 0.4184
result/tencentBlock.ns6279.oracleGeneral.zst LeCaR cache size     1477, 1643619 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns6279.oracleGeneral.zst LeCaR cache size     4431, 1643619 req, miss ratio 0.3714, byte miss ratio 0.3714
result/tencentBlock.ns6279.oracleGeneral.zst LeCaR cache size    14771, 1643619 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns6279.oracleGeneral.zst LeCaR cache size    29542, 1643619 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns6279.oracleGeneral.zst LeCaR cache size    59085, 1643619 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns6279.oracleGeneral.zst LeCaR cache size   118171, 1643619 req, miss ratio 0.0909, byte miss ratio 0.0909
result/tencentBlock.ns6279.oracleGeneral.zst LIRS cache size      147, 1643619 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns6279.oracleGeneral.zst LIRS cache size      443, 1643619 req, miss ratio 0.4437, byte miss ratio 0.4437
result/tencentBlock.ns6279.oracleGeneral.zst LIRS cache size     1477, 1643619 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns6279.oracleGeneral.zst LIRS cache size     4431, 1643619 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns6279.oracleGeneral.zst LIRS cache size    14771, 1643619 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns6279.oracleGeneral.zst LIRS cache size    29542, 1643619 req, miss ratio 0.2643, byte miss ratio 0.2643
result/tencentBlock.ns6279.oracleGeneral.zst LIRS cache size    59085, 1643619 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns6279.oracleGeneral.zst LIRS cache size   118171, 1643619 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns6279.oracleGeneral.zst ARC cache size      147, 1643619 req, miss ratio 0.4292, byte miss ratio 0.4292
result/tencentBlock.ns6279.oracleGeneral.zst ARC cache size      443, 1643619 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns6279.oracleGeneral.zst ARC cache size     1477, 1643619 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns6279.oracleGeneral.zst ARC cache size     4431, 1643619 req, miss ratio 0.3493, byte miss ratio 0.3493
result/tencentBlock.ns6279.oracleGeneral.zst ARC cache size    14771, 1643619 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns6279.oracleGeneral.zst ARC cache size    29542, 1643619 req, miss ratio 0.2848, byte miss ratio 0.2848
result/tencentBlock.ns6279.oracleGeneral.zst ARC cache size    59085, 1643619 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns6279.oracleGeneral.zst ARC cache size   118171, 1643619 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns6279.oracleGeneral.zst S3FIFO-1 cache size      147, 1643619 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns6279.oracleGeneral.zst S3FIFO-1 cache size      443, 1643619 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns6279.oracleGeneral.zst S3FIFO-1 cache size     1477, 1643619 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns6279.oracleGeneral.zst S3FIFO-1 cache size     4431, 1643619 req, miss ratio 0.3476, byte miss ratio 0.3476
result/tencentBlock.ns6279.oracleGeneral.zst S3FIFO-1 cache size    14771, 1643619 req, miss ratio 0.3250, byte miss ratio 0.3250
result/tencentBlock.ns6279.oracleGeneral.zst S3FIFO-1 cache size    29542, 1643619 req, miss ratio 0.2930, byte miss ratio 0.2930
result/tencentBlock.ns6279.oracleGeneral.zst S3FIFO-1 cache size    59085, 1643619 req, miss ratio 0.1894, byte miss ratio 0.1894
result/tencentBlock.ns6279.oracleGeneral.zst S3FIFO-1 cache size   118171, 1643619 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns6279.oracleGeneral.zst Cacheus cache size      147, 1643619 req, miss ratio 0.4344, byte miss ratio 0.4344
result/tencentBlock.ns6279.oracleGeneral.zst Cacheus cache size      443, 1643619 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns6279.oracleGeneral.zst Cacheus cache size     1477, 1643619 req, miss ratio 0.3894, byte miss ratio 0.3894
