result/tencentBlock.ns12481.oracleGeneral.zst FIFO cache size      364, 4012494 req, miss ratio 0.5978, byte miss ratio 0.5978
result/tencentBlock.ns12481.oracleGeneral.zst FIFO cache size     1093, 4012494 req, miss ratio 0.4376, byte miss ratio 0.4376
result/tencentBlock.ns12481.oracleGeneral.zst FIFO cache size     3644, 4012494 req, miss ratio 0.3090, byte miss ratio 0.3090
result/tencentBlock.ns12481.oracleGeneral.zst FIFO cache size    10933, 4012494 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns12481.oracleGeneral.zst FIFO cache size    36444, 4012494 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns12481.oracleGeneral.zst FIFO cache size    72889, 4012494 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns12481.oracleGeneral.zst FIFO cache size   145778, 4012494 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns12481.oracleGeneral.zst FIFO cache size   291557, 4012494 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns12481.oracleGeneral.zst LeCaR cache size      364, 4012494 req, miss ratio 0.5128, byte miss ratio 0.5128
result/tencentBlock.ns12481.oracleGeneral.zst LeCaR cache size     1093, 4012494 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns12481.oracleGeneral.zst LeCaR cache size     3644, 4012494 req, miss ratio 0.2503, byte miss ratio 0.2503
result/tencentBlock.ns12481.oracleGeneral.zst LeCaR cache size    10933, 4012494 req, miss ratio 0.2203, byte miss ratio 0.2203
result/tencentBlock.ns12481.oracleGeneral.zst LeCaR cache size    36444, 4012494 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns12481.oracleGeneral.zst LeCaR cache size    72889, 4012494 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns12481.oracleGeneral.zst LeCaR cache size   145778, 4012494 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns12481.oracleGeneral.zst LeCaR cache size   291557, 4012494 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns12481.oracleGeneral.zst S3FIFO-1 cache size      364, 4012494 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns12481.oracleGeneral.zst S3FIFO-1 cache size     1093, 4012494 req, miss ratio 0.3267, byte miss ratio 0.3267
result/tencentBlock.ns12481.oracleGeneral.zst S3FIFO-1 cache size     3644, 4012494 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns12481.oracleGeneral.zst S3FIFO-1 cache size    10933, 4012494 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns12481.oracleGeneral.zst S3FIFO-1 cache size    36444, 4012494 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns12481.oracleGeneral.zst S3FIFO-1 cache size    72889, 4012494 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns12481.oracleGeneral.zst S3FIFO-1 cache size   145778, 4012494 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns12481.oracleGeneral.zst S3FIFO-1 cache size   291557, 4012494 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns12481.oracleGeneral.zst LIRS cache size      364, 4012494 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns12481.oracleGeneral.zst LIRS cache size     1093, 4012494 req, miss ratio 0.3528, byte miss ratio 0.3528
result/tencentBlock.ns12481.oracleGeneral.zst LIRS cache size     3644, 4012494 req, miss ratio 0.2609, byte miss ratio 0.2609
result/tencentBlock.ns12481.oracleGeneral.zst LIRS cache size    10933, 4012494 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns12481.oracleGeneral.zst LIRS cache size    36444, 4012494 req, miss ratio 0.1658, byte miss ratio 0.1658
result/tencentBlock.ns12481.oracleGeneral.zst LIRS cache size    72889, 4012494 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns12481.oracleGeneral.zst LIRS cache size   145778, 4012494 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns12481.oracleGeneral.zst LIRS cache size   291557, 4012494 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns12481.oracleGeneral.zst LRU cache size      364, 4012494 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns12481.oracleGeneral.zst LRU cache size     1093, 4012494 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns12481.oracleGeneral.zst LRU cache size     3644, 4012494 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns12481.oracleGeneral.zst LRU cache size    10933, 4012494 req, miss ratio 0.2214, byte miss ratio 0.2214
result/tencentBlock.ns12481.oracleGeneral.zst LRU cache size    36444, 4012494 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns12481.oracleGeneral.zst LRU cache size    72889, 4012494 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns12481.oracleGeneral.zst LRU cache size   145778, 4012494 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns12481.oracleGeneral.zst LRU cache size   291557, 4012494 req, miss ratio 0.0911, byte miss ratio 0.0911
