result/tencentBlock.ns22262.oracleGeneral.zst LRU cache size      114, 1217381 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns22262.oracleGeneral.zst LRU cache size      342, 1217381 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns22262.oracleGeneral.zst LRU cache size     1140, 1217381 req, miss ratio 0.3579, byte miss ratio 0.3579
result/tencentBlock.ns22262.oracleGeneral.zst LRU cache size     3421, 1217381 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns22262.oracleGeneral.zst LRU cache size    11404, 1217381 req, miss ratio 0.2822, byte miss ratio 0.2822
result/tencentBlock.ns22262.oracleGeneral.zst LRU cache size    22809, 1217381 req, miss ratio 0.2149, byte miss ratio 0.2149
result/tencentBlock.ns22262.oracleGeneral.zst LRU cache size    45619, 1217381 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns22262.oracleGeneral.zst LRU cache size    91239, 1217381 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns22262.oracleGeneral.zst clock2 cache size      114, 1217381 req, miss ratio 0.4158, byte miss ratio 0.4158
result/tencentBlock.ns22262.oracleGeneral.zst clock2 cache size      342, 1217381 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns22262.oracleGeneral.zst clock2 cache size     1140, 1217381 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns22262.oracleGeneral.zst clock2 cache size     3421, 1217381 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns22262.oracleGeneral.zst clock2 cache size    11404, 1217381 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns22262.oracleGeneral.zst clock2 cache size    22809, 1217381 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns22262.oracleGeneral.zst clock2 cache size    45619, 1217381 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns22262.oracleGeneral.zst clock2 cache size    91239, 1217381 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns22262.oracleGeneral.zst LHD cache size      114, 1217381 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns22262.oracleGeneral.zst LHD cache size      342, 1217381 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns22262.oracleGeneral.zst LHD cache size     1140, 1217381 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns22262.oracleGeneral.zst LHD cache size     3421, 1217381 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns22262.oracleGeneral.zst LHD cache size    11404, 1217381 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns22262.oracleGeneral.zst LHD cache size    22809, 1217381 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns22262.oracleGeneral.zst LHD cache size    45619, 1217381 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns22262.oracleGeneral.zst LHD cache size    91239, 1217381 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns22262.oracleGeneral.zst S3FIFO-1 cache size      114, 1217381 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns22262.oracleGeneral.zst S3FIFO-1 cache size      342, 1217381 req, miss ratio 0.3817, byte miss ratio 0.3817
