result/tencentBlock.ns19240.oracleGeneral.zst LeCaR cache size      404, 5330215 req, miss ratio 0.6091, byte miss ratio 0.6091
result/tencentBlock.ns19240.oracleGeneral.zst LeCaR cache size     1214, 5330215 req, miss ratio 0.5150, byte miss ratio 0.5150
result/tencentBlock.ns19240.oracleGeneral.zst LeCaR cache size     4049, 5330215 req, miss ratio 0.3620, byte miss ratio 0.3620
result/tencentBlock.ns19240.oracleGeneral.zst LeCaR cache size    12148, 5330215 req, miss ratio 0.2506, byte miss ratio 0.2506
result/tencentBlock.ns19240.oracleGeneral.zst LeCaR cache size    40494, 5330215 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns19240.oracleGeneral.zst LeCaR cache size    80988, 5330215 req, miss ratio 0.1418, byte miss ratio 0.1418
result/tencentBlock.ns19240.oracleGeneral.zst LeCaR cache size   161976, 5330215 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns19240.oracleGeneral.zst LeCaR cache size   323952, 5330215 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns19240.oracleGeneral.zst ARC cache size      404, 5330215 req, miss ratio 0.5717, byte miss ratio 0.5717
result/tencentBlock.ns19240.oracleGeneral.zst ARC cache size     1214, 5330215 req, miss ratio 0.4403, byte miss ratio 0.4403
result/tencentBlock.ns19240.oracleGeneral.zst ARC cache size     4049, 5330215 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns19240.oracleGeneral.zst ARC cache size    12148, 5330215 req, miss ratio 0.2375, byte miss ratio 0.2375
result/tencentBlock.ns19240.oracleGeneral.zst ARC cache size    40494, 5330215 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns19240.oracleGeneral.zst ARC cache size    80988, 5330215 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns19240.oracleGeneral.zst ARC cache size   161976, 5330215 req, miss ratio 0.0947, byte miss ratio 0.0947
result/tencentBlock.ns19240.oracleGeneral.zst ARC cache size   323952, 5330215 req, miss ratio 0.0783, byte miss ratio 0.0783
result/tencentBlock.ns19240.oracleGeneral.zst Cacheus cache size      404, 5330215 req, miss ratio 0.5822, byte miss ratio 0.5822
result/tencentBlock.ns19240.oracleGeneral.zst Cacheus cache size     1214, 5330215 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns19240.oracleGeneral.zst Cacheus cache size     4049, 5330215 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns19240.oracleGeneral.zst Cacheus cache size    12148, 5330215 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns19240.oracleGeneral.zst Cacheus cache size    40494, 5330215 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns19240.oracleGeneral.zst Cacheus cache size    80988, 5330215 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns19240.oracleGeneral.zst Cacheus cache size   161976, 5330215 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns19240.oracleGeneral.zst Cacheus cache size   323952, 5330215 req, miss ratio 0.0786, byte miss ratio 0.0786
result/tencentBlock.ns19240.oracleGeneral.zst FIFO cache size      404, 5330215 req, miss ratio 0.7156, byte miss ratio 0.7156
result/tencentBlock.ns19240.oracleGeneral.zst FIFO cache size     1214, 5330215 req, miss ratio 0.5690, byte miss ratio 0.5690
result/tencentBlock.ns19240.oracleGeneral.zst FIFO cache size     4049, 5330215 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns19240.oracleGeneral.zst FIFO cache size    12148, 5330215 req, miss ratio 0.2932, byte miss ratio 0.2932
result/tencentBlock.ns19240.oracleGeneral.zst FIFO cache size    40494, 5330215 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns19240.oracleGeneral.zst FIFO cache size    80988, 5330215 req, miss ratio 0.1353, byte miss ratio 0.1353
result/tencentBlock.ns19240.oracleGeneral.zst FIFO cache size   161976, 5330215 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns19240.oracleGeneral.zst FIFO cache size   323952, 5330215 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns19240.oracleGeneral.zst clock2 cache size      404, 5330215 req, miss ratio 0.6062, byte miss ratio 0.6062
result/tencentBlock.ns19240.oracleGeneral.zst clock2 cache size     1214, 5330215 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns19240.oracleGeneral.zst clock2 cache size     4049, 5330215 req, miss ratio 0.3528, byte miss ratio 0.3528
result/tencentBlock.ns19240.oracleGeneral.zst clock2 cache size    12148, 5330215 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns19240.oracleGeneral.zst clock2 cache size    40494, 5330215 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns19240.oracleGeneral.zst clock2 cache size    80988, 5330215 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns19240.oracleGeneral.zst clock2 cache size   161976, 5330215 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns19240.oracleGeneral.zst clock2 cache size   323952, 5330215 req, miss ratio 0.0782, byte miss ratio 0.0782
result/tencentBlock.ns19240.oracleGeneral.zst LHD cache size      404, 5330215 req, miss ratio 0.5983, byte miss ratio 0.5983
result/tencentBlock.ns19240.oracleGeneral.zst LHD cache size     1214, 5330215 req, miss ratio 0.4884, byte miss ratio 0.4884
