result/tencentBlock.ns17873.oracleGeneral.zst Clock cache size      186, 2808729 req, miss ratio 0.3673, byte miss ratio 0.3673
result/tencentBlock.ns17873.oracleGeneral.zst Clock cache size      560, 2808729 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns17873.oracleGeneral.zst Clock cache size     1869, 2808729 req, miss ratio 0.2086, byte miss ratio 0.2086
result/tencentBlock.ns17873.oracleGeneral.zst Clock cache size     5608, 2808729 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns17873.oracleGeneral.zst Clock cache size    18693, 2808729 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns17873.oracleGeneral.zst Clock cache size    37387, 2808729 req, miss ratio 0.1036, byte miss ratio 0.1036
result/tencentBlock.ns17873.oracleGeneral.zst Clock cache size    74774, 2808729 req, miss ratio 0.0782, byte miss ratio 0.0782
result/tencentBlock.ns17873.oracleGeneral.zst Clock cache size   149548, 2808729 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns17873.oracleGeneral.zst LeCaR cache size      186, 2808729 req, miss ratio 0.3533, byte miss ratio 0.3533
result/tencentBlock.ns17873.oracleGeneral.zst LeCaR cache size      560, 2808729 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns17873.oracleGeneral.zst LeCaR cache size     1869, 2808729 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns17873.oracleGeneral.zst LeCaR cache size     5608, 2808729 req, miss ratio 0.1833, byte miss ratio 0.1833
result/tencentBlock.ns17873.oracleGeneral.zst LeCaR cache size    18693, 2808729 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns17873.oracleGeneral.zst LeCaR cache size    37387, 2808729 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns17873.oracleGeneral.zst LeCaR cache size    74774, 2808729 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns17873.oracleGeneral.zst LeCaR cache size   149548, 2808729 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns17873.oracleGeneral.zst LHD cache size      186, 2808729 req, miss ratio 0.3423, byte miss ratio 0.3423
result/tencentBlock.ns17873.oracleGeneral.zst LHD cache size      560, 2808729 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns17873.oracleGeneral.zst LHD cache size     1869, 2808729 req, miss ratio 0.2056, byte miss ratio 0.2056
result/tencentBlock.ns17873.oracleGeneral.zst LHD cache size     5608, 2808729 req, miss ratio 0.1798, byte miss ratio 0.1798
result/tencentBlock.ns17873.oracleGeneral.zst LHD cache size    18693, 2808729 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns17873.oracleGeneral.zst LHD cache size    37387, 2808729 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns17873.oracleGeneral.zst LHD cache size    74774, 2808729 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns17873.oracleGeneral.zst LHD cache size   149548, 2808729 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns17873.oracleGeneral.zst FIFO cache size      186, 2808729 req, miss ratio 0.4423, byte miss ratio 0.4423
result/tencentBlock.ns17873.oracleGeneral.zst FIFO cache size      560, 2808729 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns17873.oracleGeneral.zst FIFO cache size     1869, 2808729 req, miss ratio 0.2317, byte miss ratio 0.2317
result/tencentBlock.ns17873.oracleGeneral.zst FIFO cache size     5608, 2808729 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns17873.oracleGeneral.zst FIFO cache size    18693, 2808729 req, miss ratio 0.1463, byte miss ratio 0.1463
