result/tencentBlock.ns16009.oracleGeneral.zst Clock cache size      209, 1618717 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns16009.oracleGeneral.zst Clock cache size      628, 1618717 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns16009.oracleGeneral.zst Clock cache size     2094, 1618717 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns16009.oracleGeneral.zst Clock cache size     6283, 1618717 req, miss ratio 0.4188, byte miss ratio 0.4188
result/tencentBlock.ns16009.oracleGeneral.zst Clock cache size    20946, 1618717 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns16009.oracleGeneral.zst Clock cache size    41893, 1618717 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns16009.oracleGeneral.zst Clock cache size    83786, 1618717 req, miss ratio 0.1928, byte miss ratio 0.1928
result/tencentBlock.ns16009.oracleGeneral.zst Clock cache size   167572, 1618717 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns16009.oracleGeneral.zst ARC cache size      209, 1618717 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns16009.oracleGeneral.zst ARC cache size      628, 1618717 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns16009.oracleGeneral.zst ARC cache size     2094, 1618717 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns16009.oracleGeneral.zst ARC cache size     6283, 1618717 req, miss ratio 0.3990, byte miss ratio 0.3990
result/tencentBlock.ns16009.oracleGeneral.zst ARC cache size    20946, 1618717 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns16009.oracleGeneral.zst ARC cache size    41893, 1618717 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns16009.oracleGeneral.zst ARC cache size    83786, 1618717 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns16009.oracleGeneral.zst ARC cache size   167572, 1618717 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns16009.oracleGeneral.zst LeCaR cache size      209, 1618717 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns16009.oracleGeneral.zst LeCaR cache size      628, 1618717 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns16009.oracleGeneral.zst LeCaR cache size     2094, 1618717 req, miss ratio 0.4497, byte miss ratio 0.4497
result/tencentBlock.ns16009.oracleGeneral.zst LeCaR cache size     6283, 1618717 req, miss ratio 0.4090, byte miss ratio 0.4090
result/tencentBlock.ns16009.oracleGeneral.zst LeCaR cache size    20946, 1618717 req, miss ratio 0.3932, byte miss ratio 0.3932
result/tencentBlock.ns16009.oracleGeneral.zst LeCaR cache size    41893, 1618717 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns16009.oracleGeneral.zst LeCaR cache size    83786, 1618717 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns16009.oracleGeneral.zst LeCaR cache size   167572, 1618717 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns16009.oracleGeneral.zst Cacheus cache size      209, 1618717 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns16009.oracleGeneral.zst Cacheus cache size      628, 1618717 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns16009.oracleGeneral.zst Cacheus cache size     2094, 1618717 req, miss ratio 0.4361, byte miss ratio 0.4361
result/tencentBlock.ns16009.oracleGeneral.zst Cacheus cache size     6283, 1618717 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns16009.oracleGeneral.zst Cacheus cache size    20946, 1618717 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns16009.oracleGeneral.zst Cacheus cache size    41893, 1618717 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns16009.oracleGeneral.zst Cacheus cache size    83786, 1618717 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns16009.oracleGeneral.zst Cacheus cache size   167572, 1618717 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns16009.oracleGeneral.zst clock2 cache size      209, 1618717 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns16009.oracleGeneral.zst clock2 cache size      628, 1618717 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns16009.oracleGeneral.zst clock2 cache size     2094, 1618717 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns16009.oracleGeneral.zst clock2 cache size     6283, 1618717 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns16009.oracleGeneral.zst clock2 cache size    20946, 1618717 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns16009.oracleGeneral.zst clock2 cache size    41893, 1618717 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns16009.oracleGeneral.zst clock2 cache size    83786, 1618717 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns16009.oracleGeneral.zst clock2 cache size   167572, 1618717 req, miss ratio 0.1300, byte miss ratio 0.1300
