result/tencentBlock.ns15684.oracleGeneral.zst LRU cache size      129, 1050874 req, miss ratio 0.5801, byte miss ratio 0.5801
result/tencentBlock.ns15684.oracleGeneral.zst LRU cache size      389, 1050874 req, miss ratio 0.5540, byte miss ratio 0.5540
result/tencentBlock.ns15684.oracleGeneral.zst LRU cache size     1298, 1050874 req, miss ratio 0.5327, byte miss ratio 0.5327
result/tencentBlock.ns15684.oracleGeneral.zst LRU cache size     3894, 1050874 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns15684.oracleGeneral.zst LRU cache size    12980, 1050874 req, miss ratio 0.5260, byte miss ratio 0.5260
result/tencentBlock.ns15684.oracleGeneral.zst LRU cache size    25960, 1050874 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns15684.oracleGeneral.zst LRU cache size    51920, 1050874 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns15684.oracleGeneral.zst LRU cache size   103841, 1050874 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-1 cache size      129, 1050874 req, miss ratio 0.5611, byte miss ratio 0.5611
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-1 cache size      389, 1050874 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-1 cache size     1298, 1050874 req, miss ratio 0.5277, byte miss ratio 0.5277
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-1 cache size     3894, 1050874 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-1 cache size    12980, 1050874 req, miss ratio 0.5146, byte miss ratio 0.5146
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-1 cache size    25960, 1050874 req, miss ratio 0.4339, byte miss ratio 0.4339
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-1 cache size    51920, 1050874 req, miss ratio 0.3759, byte miss ratio 0.3759
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-1 cache size   103841, 1050874 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns15684.oracleGeneral.zst LHD cache size      129, 1050874 req, miss ratio 0.5898, byte miss ratio 0.5898
result/tencentBlock.ns15684.oracleGeneral.zst LHD cache size      389, 1050874 req, miss ratio 0.5497, byte miss ratio 0.5497
result/tencentBlock.ns15684.oracleGeneral.zst LHD cache size     1298, 1050874 req, miss ratio 0.5310, byte miss ratio 0.5310
result/tencentBlock.ns15684.oracleGeneral.zst LHD cache size     3894, 1050874 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns15684.oracleGeneral.zst LHD cache size    12980, 1050874 req, miss ratio 0.5251, byte miss ratio 0.5251
result/tencentBlock.ns15684.oracleGeneral.zst LHD cache size    25960, 1050874 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns15684.oracleGeneral.zst LHD cache size    51920, 1050874 req, miss ratio 0.3795, byte miss ratio 0.3795
result/tencentBlock.ns15684.oracleGeneral.zst LHD cache size   103841, 1050874 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns15684.oracleGeneral.zst Cacheus cache size      129, 1050874 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns15684.oracleGeneral.zst Cacheus cache size      389, 1050874 req, miss ratio 0.5378, byte miss ratio 0.5378
result/tencentBlock.ns15684.oracleGeneral.zst Cacheus cache size     1298, 1050874 req, miss ratio 0.5282, byte miss ratio 0.5282
result/tencentBlock.ns15684.oracleGeneral.zst Cacheus cache size     3894, 1050874 req, miss ratio 0.5263, byte miss ratio 0.5263
result/tencentBlock.ns15684.oracleGeneral.zst Cacheus cache size    12980, 1050874 req, miss ratio 0.5053, byte miss ratio 0.5053
result/tencentBlock.ns15684.oracleGeneral.zst Cacheus cache size    25960, 1050874 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns15684.oracleGeneral.zst Cacheus cache size    51920, 1050874 req, miss ratio 0.3846, byte miss ratio 0.3846
result/tencentBlock.ns15684.oracleGeneral.zst Cacheus cache size   103841, 1050874 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns15684.oracleGeneral.zst Clock cache size      129, 1050874 req, miss ratio 0.5779, byte miss ratio 0.5779
result/tencentBlock.ns15684.oracleGeneral.zst Clock cache size      389, 1050874 req, miss ratio 0.5530, byte miss ratio 0.5530
result/tencentBlock.ns15684.oracleGeneral.zst Clock cache size     1298, 1050874 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns15684.oracleGeneral.zst Clock cache size     3894, 1050874 req, miss ratio 0.5274, byte miss ratio 0.5274
result/tencentBlock.ns15684.oracleGeneral.zst Clock cache size    12980, 1050874 req, miss ratio 0.5259, byte miss ratio 0.5259
result/tencentBlock.ns15684.oracleGeneral.zst Clock cache size    25960, 1050874 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns15684.oracleGeneral.zst Clock cache size    51920, 1050874 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns15684.oracleGeneral.zst Clock cache size   103841, 1050874 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns15684.oracleGeneral.zst LeCaR cache size      129, 1050874 req, miss ratio 0.5742, byte miss ratio 0.5742
result/tencentBlock.ns15684.oracleGeneral.zst LeCaR cache size      389, 1050874 req, miss ratio 0.5515, byte miss ratio 0.5515
result/tencentBlock.ns15684.oracleGeneral.zst LeCaR cache size     1298, 1050874 req, miss ratio 0.5298, byte miss ratio 0.5298
result/tencentBlock.ns15684.oracleGeneral.zst LeCaR cache size     3894, 1050874 req, miss ratio 0.5271, byte miss ratio 0.5271
result/tencentBlock.ns15684.oracleGeneral.zst LeCaR cache size    12980, 1050874 req, miss ratio 0.5259, byte miss ratio 0.5259
result/tencentBlock.ns15684.oracleGeneral.zst LeCaR cache size    25960, 1050874 req, miss ratio 0.4511, byte miss ratio 0.4511
result/tencentBlock.ns15684.oracleGeneral.zst LeCaR cache size    51920, 1050874 req, miss ratio 0.3288, byte miss ratio 0.3288
result/tencentBlock.ns15684.oracleGeneral.zst LeCaR cache size   103841, 1050874 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns15684.oracleGeneral.zst clock2 cache size      129, 1050874 req, miss ratio 0.5765, byte miss ratio 0.5765
result/tencentBlock.ns15684.oracleGeneral.zst clock2 cache size      389, 1050874 req, miss ratio 0.5525, byte miss ratio 0.5525
result/tencentBlock.ns15684.oracleGeneral.zst clock2 cache size     1298, 1050874 req, miss ratio 0.5301, byte miss ratio 0.5301
result/tencentBlock.ns15684.oracleGeneral.zst clock2 cache size     3894, 1050874 req, miss ratio 0.5271, byte miss ratio 0.5271
result/tencentBlock.ns15684.oracleGeneral.zst clock2 cache size    12980, 1050874 req, miss ratio 0.5257, byte miss ratio 0.5257
result/tencentBlock.ns15684.oracleGeneral.zst clock2 cache size    25960, 1050874 req, miss ratio 0.4904, byte miss ratio 0.4904
result/tencentBlock.ns15684.oracleGeneral.zst clock2 cache size    51920, 1050874 req, miss ratio 0.4139, byte miss ratio 0.4139
result/tencentBlock.ns15684.oracleGeneral.zst clock2 cache size   103841, 1050874 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns15684.oracleGeneral.zst FIFO cache size      129, 1050874 req, miss ratio 0.6482, byte miss ratio 0.6482
result/tencentBlock.ns15684.oracleGeneral.zst FIFO cache size      389, 1050874 req, miss ratio 0.5871, byte miss ratio 0.5871
result/tencentBlock.ns15684.oracleGeneral.zst FIFO cache size     1298, 1050874 req, miss ratio 0.5506, byte miss ratio 0.5506
result/tencentBlock.ns15684.oracleGeneral.zst FIFO cache size     3894, 1050874 req, miss ratio 0.5359, byte miss ratio 0.5359
result/tencentBlock.ns15684.oracleGeneral.zst FIFO cache size    12980, 1050874 req, miss ratio 0.5290, byte miss ratio 0.5290
result/tencentBlock.ns15684.oracleGeneral.zst FIFO cache size    25960, 1050874 req, miss ratio 0.4743, byte miss ratio 0.4743
result/tencentBlock.ns15684.oracleGeneral.zst FIFO cache size    51920, 1050874 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns15684.oracleGeneral.zst FIFO cache size   103841, 1050874 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns15684.oracleGeneral.zst LIRS cache size      129, 1050874 req, miss ratio 0.6269, byte miss ratio 0.6269
result/tencentBlock.ns15684.oracleGeneral.zst LIRS cache size      389, 1050874 req, miss ratio 0.5908, byte miss ratio 0.5908
result/tencentBlock.ns15684.oracleGeneral.zst LIRS cache size     1298, 1050874 req, miss ratio 0.5298, byte miss ratio 0.5298
result/tencentBlock.ns15684.oracleGeneral.zst LIRS cache size     3894, 1050874 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns15684.oracleGeneral.zst LIRS cache size    12980, 1050874 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns15684.oracleGeneral.zst LIRS cache size    25960, 1050874 req, miss ratio 0.4332, byte miss ratio 0.4332
result/tencentBlock.ns15684.oracleGeneral.zst LIRS cache size    51920, 1050874 req, miss ratio 0.3893, byte miss ratio 0.3893
result/tencentBlock.ns15684.oracleGeneral.zst LIRS cache size   103841, 1050874 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns15684.oracleGeneral.zst ARC cache size      129, 1050874 req, miss ratio 0.5615, byte miss ratio 0.5615
result/tencentBlock.ns15684.oracleGeneral.zst ARC cache size      389, 1050874 req, miss ratio 0.5361, byte miss ratio 0.5361
result/tencentBlock.ns15684.oracleGeneral.zst ARC cache size     1298, 1050874 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns15684.oracleGeneral.zst ARC cache size     3894, 1050874 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns15684.oracleGeneral.zst ARC cache size    12980, 1050874 req, miss ratio 0.5257, byte miss ratio 0.5257
result/tencentBlock.ns15684.oracleGeneral.zst ARC cache size    25960, 1050874 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns15684.oracleGeneral.zst ARC cache size    51920, 1050874 req, miss ratio 0.3667, byte miss ratio 0.3667
result/tencentBlock.ns15684.oracleGeneral.zst ARC cache size   103841, 1050874 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-d-1 cache size      129, 1050874 req, miss ratio 0.5610, byte miss ratio 0.5610
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-d-1 cache size      389, 1050874 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-d-1 cache size     1298, 1050874 req, miss ratio 0.5277, byte miss ratio 0.5277
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-d-1 cache size     3894, 1050874 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-d-1 cache size    12980, 1050874 req, miss ratio 0.5146, byte miss ratio 0.5146
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-d-1 cache size    25960, 1050874 req, miss ratio 0.4337, byte miss ratio 0.4337
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-d-1 cache size    51920, 1050874 req, miss ratio 0.3770, byte miss ratio 0.3770
result/tencentBlock.ns15684.oracleGeneral.zst S3FIFO-d-1 cache size   103841, 1050874 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns15684.oracleGeneral.zst LRB cache size      129, 1050874 req, miss ratio 0.6376, byte miss ratio 0.6376
result/tencentBlock.ns15684.oracleGeneral.zst LRB cache size      389, 1050874 req, miss ratio 0.5829, byte miss ratio 0.5829
result/tencentBlock.ns15684.oracleGeneral.zst LRB cache size     1298, 1050874 req, miss ratio 0.5390, byte miss ratio 0.5390
result/tencentBlock.ns15684.oracleGeneral.zst LRB cache size     3894, 1050874 req, miss ratio 0.5162, byte miss ratio 0.5162
