result/tencentBlock.ns17571.oracleGeneral.zst LRU cache size      237, 2563084 req, miss ratio 0.3785, byte miss ratio 0.3785
result/tencentBlock.ns17571.oracleGeneral.zst LRU cache size      713, 2563084 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns17571.oracleGeneral.zst LRU cache size     2377, 2563084 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns17571.oracleGeneral.zst LRU cache size     7131, 2563084 req, miss ratio 0.2863, byte miss ratio 0.2863
result/tencentBlock.ns17571.oracleGeneral.zst LRU cache size    23773, 2563084 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns17571.oracleGeneral.zst LRU cache size    47546, 2563084 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns17571.oracleGeneral.zst LRU cache size    95092, 2563084 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns17571.oracleGeneral.zst LRU cache size   190185, 2563084 req, miss ratio 0.0929, byte miss ratio 0.0929
result/tencentBlock.ns17571.oracleGeneral.zst ARC cache size      237, 2563084 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns17571.oracleGeneral.zst ARC cache size      713, 2563084 req, miss ratio 0.3461, byte miss ratio 0.3461
result/tencentBlock.ns17571.oracleGeneral.zst ARC cache size     2377, 2563084 req, miss ratio 0.2991, byte miss ratio 0.2991
result/tencentBlock.ns17571.oracleGeneral.zst ARC cache size     7131, 2563084 req, miss ratio 0.2740, byte miss ratio 0.2740
result/tencentBlock.ns17571.oracleGeneral.zst ARC cache size    23773, 2563084 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns17571.oracleGeneral.zst ARC cache size    47546, 2563084 req, miss ratio 0.2044, byte miss ratio 0.2044
result/tencentBlock.ns17571.oracleGeneral.zst ARC cache size    95092, 2563084 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns17571.oracleGeneral.zst ARC cache size   190185, 2563084 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns17571.oracleGeneral.zst clock2 cache size      237, 2563084 req, miss ratio 0.3748, byte miss ratio 0.3748
result/tencentBlock.ns17571.oracleGeneral.zst clock2 cache size      713, 2563084 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns17571.oracleGeneral.zst clock2 cache size     2377, 2563084 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns17571.oracleGeneral.zst clock2 cache size     7131, 2563084 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns17571.oracleGeneral.zst clock2 cache size    23773, 2563084 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns17571.oracleGeneral.zst clock2 cache size    47546, 2563084 req, miss ratio 0.2215, byte miss ratio 0.2215
result/tencentBlock.ns17571.oracleGeneral.zst clock2 cache size    95092, 2563084 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns17571.oracleGeneral.zst clock2 cache size   190185, 2563084 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns17571.oracleGeneral.zst LIRS cache size      237, 2563084 req, miss ratio 0.4111, byte miss ratio 0.4111
result/tencentBlock.ns17571.oracleGeneral.zst LIRS cache size      713, 2563084 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns17571.oracleGeneral.zst LIRS cache size     2377, 2563084 req, miss ratio 0.3027, byte miss ratio 0.3027
result/tencentBlock.ns17571.oracleGeneral.zst LIRS cache size     7131, 2563084 req, miss ratio 0.2728, byte miss ratio 0.2728
result/tencentBlock.ns17571.oracleGeneral.zst LIRS cache size    23773, 2563084 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns17571.oracleGeneral.zst LIRS cache size    47546, 2563084 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns17571.oracleGeneral.zst LIRS cache size    95092, 2563084 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns17571.oracleGeneral.zst LIRS cache size   190185, 2563084 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns17571.oracleGeneral.zst Clock cache size      237, 2563084 req, miss ratio 0.3760, byte miss ratio 0.3760
result/tencentBlock.ns17571.oracleGeneral.zst Clock cache size      713, 2563084 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns17571.oracleGeneral.zst Clock cache size     2377, 2563084 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns17571.oracleGeneral.zst Clock cache size     7131, 2563084 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns17571.oracleGeneral.zst Clock cache size    23773, 2563084 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns17571.oracleGeneral.zst Clock cache size    47546, 2563084 req, miss ratio 0.2118, byte miss ratio 0.2118
result/tencentBlock.ns17571.oracleGeneral.zst Clock cache size    95092, 2563084 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns17571.oracleGeneral.zst Clock cache size   190185, 2563084 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns17571.oracleGeneral.zst LeCaR cache size      237, 2563084 req, miss ratio 0.3727, byte miss ratio 0.3727
result/tencentBlock.ns17571.oracleGeneral.zst LeCaR cache size      713, 2563084 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns17571.oracleGeneral.zst LeCaR cache size     2377, 2563084 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns17571.oracleGeneral.zst LeCaR cache size     7131, 2563084 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns17571.oracleGeneral.zst LeCaR cache size    23773, 2563084 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns17571.oracleGeneral.zst LeCaR cache size    47546, 2563084 req, miss ratio 0.2053, byte miss ratio 0.2053
result/tencentBlock.ns17571.oracleGeneral.zst LeCaR cache size    95092, 2563084 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns17571.oracleGeneral.zst LeCaR cache size   190185, 2563084 req, miss ratio 0.0929, byte miss ratio 0.0929
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-1 cache size      237, 2563084 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-1 cache size      713, 2563084 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-1 cache size     2377, 2563084 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-1 cache size     7131, 2563084 req, miss ratio 0.2731, byte miss ratio 0.2731
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-1 cache size    23773, 2563084 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-1 cache size    47546, 2563084 req, miss ratio 0.2059, byte miss ratio 0.2059
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-1 cache size    95092, 2563084 req, miss ratio 0.1272, byte miss ratio 0.1272
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-1 cache size   190185, 2563084 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns17571.oracleGeneral.zst FIFO cache size      237, 2563084 req, miss ratio 0.5105, byte miss ratio 0.5105
result/tencentBlock.ns17571.oracleGeneral.zst FIFO cache size      713, 2563084 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns17571.oracleGeneral.zst FIFO cache size     2377, 2563084 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns17571.oracleGeneral.zst FIFO cache size     7131, 2563084 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns17571.oracleGeneral.zst FIFO cache size    23773, 2563084 req, miss ratio 0.2554, byte miss ratio 0.2554
result/tencentBlock.ns17571.oracleGeneral.zst FIFO cache size    47546, 2563084 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns17571.oracleGeneral.zst FIFO cache size    95092, 2563084 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns17571.oracleGeneral.zst FIFO cache size   190185, 2563084 req, miss ratio 0.1050, byte miss ratio 0.1050
result/tencentBlock.ns17571.oracleGeneral.zst LHD cache size      237, 2563084 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns17571.oracleGeneral.zst LHD cache size      713, 2563084 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns17571.oracleGeneral.zst LHD cache size     2377, 2563084 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns17571.oracleGeneral.zst LHD cache size     7131, 2563084 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns17571.oracleGeneral.zst LHD cache size    23773, 2563084 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns17571.oracleGeneral.zst LHD cache size    47546, 2563084 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns17571.oracleGeneral.zst LHD cache size    95092, 2563084 req, miss ratio 0.1134, byte miss ratio 0.1134
result/tencentBlock.ns17571.oracleGeneral.zst LHD cache size   190185, 2563084 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns17571.oracleGeneral.zst Cacheus cache size      237, 2563084 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns17571.oracleGeneral.zst Cacheus cache size      713, 2563084 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns17571.oracleGeneral.zst Cacheus cache size     2377, 2563084 req, miss ratio 0.3057, byte miss ratio 0.3057
result/tencentBlock.ns17571.oracleGeneral.zst Cacheus cache size     7131, 2563084 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns17571.oracleGeneral.zst Cacheus cache size    23773, 2563084 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns17571.oracleGeneral.zst Cacheus cache size    47546, 2563084 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns17571.oracleGeneral.zst Cacheus cache size    95092, 2563084 req, miss ratio 0.1299, byte miss ratio 0.1299
result/tencentBlock.ns17571.oracleGeneral.zst Cacheus cache size   190185, 2563084 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-d-1 cache size      237, 2563084 req, miss ratio 0.3632, byte miss ratio 0.3632
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-d-1 cache size      713, 2563084 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-d-1 cache size     2377, 2563084 req, miss ratio 0.2828, byte miss ratio 0.2828
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-d-1 cache size     7131, 2563084 req, miss ratio 0.2731, byte miss ratio 0.2731
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-d-1 cache size    23773, 2563084 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-d-1 cache size    47546, 2563084 req, miss ratio 0.2046, byte miss ratio 0.2046
result/tencentBlock.ns17571.oracleGeneral.zst S3FIFO-d-1 cache size    95092, 2563084 req, miss ratio 0.1289, byte miss ratio 0.1289
