result/tencentBlock.ns2716.oracleGeneral.zst LeCaR cache size      126, 1036730 req, miss ratio 0.5774, byte miss ratio 0.5774
result/tencentBlock.ns2716.oracleGeneral.zst LeCaR cache size      378, 1036730 req, miss ratio 0.5541, byte miss ratio 0.5541
result/tencentBlock.ns2716.oracleGeneral.zst LeCaR cache size     1262, 1036730 req, miss ratio 0.5475, byte miss ratio 0.5475
result/tencentBlock.ns2716.oracleGeneral.zst LeCaR cache size     3788, 1036730 req, miss ratio 0.5442, byte miss ratio 0.5442
result/tencentBlock.ns2716.oracleGeneral.zst LeCaR cache size    12629, 1036730 req, miss ratio 0.5433, byte miss ratio 0.5433
result/tencentBlock.ns2716.oracleGeneral.zst LeCaR cache size    25259, 1036730 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns2716.oracleGeneral.zst LeCaR cache size    50518, 1036730 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns2716.oracleGeneral.zst LeCaR cache size   101037, 1036730 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns2716.oracleGeneral.zst LIRS cache size      126, 1036730 req, miss ratio 0.6326, byte miss ratio 0.6326
result/tencentBlock.ns2716.oracleGeneral.zst LIRS cache size      378, 1036730 req, miss ratio 0.6136, byte miss ratio 0.6136
result/tencentBlock.ns2716.oracleGeneral.zst LIRS cache size     1262, 1036730 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns2716.oracleGeneral.zst LIRS cache size     3788, 1036730 req, miss ratio 0.5463, byte miss ratio 0.5463
result/tencentBlock.ns2716.oracleGeneral.zst LIRS cache size    12629, 1036730 req, miss ratio 0.5342, byte miss ratio 0.5342
result/tencentBlock.ns2716.oracleGeneral.zst LIRS cache size    25259, 1036730 req, miss ratio 0.4516, byte miss ratio 0.4516
result/tencentBlock.ns2716.oracleGeneral.zst LIRS cache size    50518, 1036730 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns2716.oracleGeneral.zst LIRS cache size   101037, 1036730 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns2716.oracleGeneral.zst S3FIFO-1 cache size      126, 1036730 req, miss ratio 0.5632, byte miss ratio 0.5632
result/tencentBlock.ns2716.oracleGeneral.zst S3FIFO-1 cache size      378, 1036730 req, miss ratio 0.5500, byte miss ratio 0.5500
result/tencentBlock.ns2716.oracleGeneral.zst S3FIFO-1 cache size     1262, 1036730 req, miss ratio 0.5444, byte miss ratio 0.5444
result/tencentBlock.ns2716.oracleGeneral.zst S3FIFO-1 cache size     3788, 1036730 req, miss ratio 0.5433, byte miss ratio 0.5433
result/tencentBlock.ns2716.oracleGeneral.zst S3FIFO-1 cache size    12629, 1036730 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns2716.oracleGeneral.zst S3FIFO-1 cache size    25259, 1036730 req, miss ratio 0.4567, byte miss ratio 0.4567
result/tencentBlock.ns2716.oracleGeneral.zst S3FIFO-1 cache size    50518, 1036730 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns2716.oracleGeneral.zst S3FIFO-1 cache size   101037, 1036730 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns2716.oracleGeneral.zst LRU cache size      126, 1036730 req, miss ratio 0.5788, byte miss ratio 0.5788
result/tencentBlock.ns2716.oracleGeneral.zst LRU cache size      378, 1036730 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns2716.oracleGeneral.zst LRU cache size     1262, 1036730 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns2716.oracleGeneral.zst LRU cache size     3788, 1036730 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns2716.oracleGeneral.zst LRU cache size    12629, 1036730 req, miss ratio 0.5433, byte miss ratio 0.5433
result/tencentBlock.ns2716.oracleGeneral.zst LRU cache size    25259, 1036730 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns2716.oracleGeneral.zst LRU cache size    50518, 1036730 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns2716.oracleGeneral.zst LRU cache size   101037, 1036730 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns2716.oracleGeneral.zst ARC cache size      126, 1036730 req, miss ratio 0.5615, byte miss ratio 0.5615
result/tencentBlock.ns2716.oracleGeneral.zst ARC cache size      378, 1036730 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns2716.oracleGeneral.zst ARC cache size     1262, 1036730 req, miss ratio 0.5453, byte miss ratio 0.5453
result/tencentBlock.ns2716.oracleGeneral.zst ARC cache size     3788, 1036730 req, miss ratio 0.5436, byte miss ratio 0.5436
result/tencentBlock.ns2716.oracleGeneral.zst ARC cache size    12629, 1036730 req, miss ratio 0.5432, byte miss ratio 0.5432
result/tencentBlock.ns2716.oracleGeneral.zst ARC cache size    25259, 1036730 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns2716.oracleGeneral.zst ARC cache size    50518, 1036730 req, miss ratio 0.3906, byte miss ratio 0.3906
result/tencentBlock.ns2716.oracleGeneral.zst ARC cache size   101037, 1036730 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns2716.oracleGeneral.zst LHD cache size      126, 1036730 req, miss ratio 0.5948, byte miss ratio 0.5948
result/tencentBlock.ns2716.oracleGeneral.zst LHD cache size      378, 1036730 req, miss ratio 0.5531, byte miss ratio 0.5531
result/tencentBlock.ns2716.oracleGeneral.zst LHD cache size     1262, 1036730 req, miss ratio 0.5469, byte miss ratio 0.5469
