result/tencentBlock.ns19648.oracleGeneral.zst LHD cache size      392, 3800110 req, miss ratio 0.5451, byte miss ratio 0.5451
result/tencentBlock.ns19648.oracleGeneral.zst LHD cache size     1177, 3800110 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns19648.oracleGeneral.zst LHD cache size     3925, 3800110 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns19648.oracleGeneral.zst LHD cache size    11777, 3800110 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns19648.oracleGeneral.zst LHD cache size    39258, 3800110 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns19648.oracleGeneral.zst LHD cache size    78517, 3800110 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns19648.oracleGeneral.zst LHD cache size   157035, 3800110 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns19648.oracleGeneral.zst LHD cache size   314070, 3800110 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns19648.oracleGeneral.zst S3FIFO-1 cache size      392, 3800110 req, miss ratio 0.5423, byte miss ratio 0.5423
result/tencentBlock.ns19648.oracleGeneral.zst S3FIFO-1 cache size     1177, 3800110 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns19648.oracleGeneral.zst S3FIFO-1 cache size     3925, 3800110 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns19648.oracleGeneral.zst S3FIFO-1 cache size    11777, 3800110 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns19648.oracleGeneral.zst S3FIFO-1 cache size    39258, 3800110 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns19648.oracleGeneral.zst S3FIFO-1 cache size    78517, 3800110 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns19648.oracleGeneral.zst S3FIFO-1 cache size   157035, 3800110 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns19648.oracleGeneral.zst S3FIFO-1 cache size   314070, 3800110 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns19648.oracleGeneral.zst Clock cache size      392, 3800110 req, miss ratio 0.5485, byte miss ratio 0.5485
result/tencentBlock.ns19648.oracleGeneral.zst Clock cache size     1177, 3800110 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns19648.oracleGeneral.zst Clock cache size     3925, 3800110 req, miss ratio 0.2951, byte miss ratio 0.2951
result/tencentBlock.ns19648.oracleGeneral.zst Clock cache size    11777, 3800110 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns19648.oracleGeneral.zst Clock cache size    39258, 3800110 req, miss ratio 0.1952, byte miss ratio 0.1952
