result/tencentBlock.ns17085.oracleGeneral.zst LIRS cache size      145, 1558553 req, miss ratio 0.4480, byte miss ratio 0.4480
result/tencentBlock.ns17085.oracleGeneral.zst LIRS cache size      436, 1558553 req, miss ratio 0.4202, byte miss ratio 0.4202
result/tencentBlock.ns17085.oracleGeneral.zst LIRS cache size     1455, 1558553 req, miss ratio 0.3271, byte miss ratio 0.3271
result/tencentBlock.ns17085.oracleGeneral.zst LIRS cache size     4365, 1558553 req, miss ratio 0.2747, byte miss ratio 0.2747
result/tencentBlock.ns17085.oracleGeneral.zst LIRS cache size    14552, 1558553 req, miss ratio 0.2230, byte miss ratio 0.2230
result/tencentBlock.ns17085.oracleGeneral.zst LIRS cache size    29104, 1558553 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns17085.oracleGeneral.zst LIRS cache size    58208, 1558553 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns17085.oracleGeneral.zst LIRS cache size   116416, 1558553 req, miss ratio 0.0951, byte miss ratio 0.0951
result/tencentBlock.ns17085.oracleGeneral.zst clock2 cache size      145, 1558553 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns17085.oracleGeneral.zst clock2 cache size      436, 1558553 req, miss ratio 0.4026, byte miss ratio 0.4026
result/tencentBlock.ns17085.oracleGeneral.zst clock2 cache size     1455, 1558553 req, miss ratio 0.3542, byte miss ratio 0.3542
result/tencentBlock.ns17085.oracleGeneral.zst clock2 cache size     4365, 1558553 req, miss ratio 0.2795, byte miss ratio 0.2795
result/tencentBlock.ns17085.oracleGeneral.zst clock2 cache size    14552, 1558553 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns17085.oracleGeneral.zst clock2 cache size    29104, 1558553 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns17085.oracleGeneral.zst clock2 cache size    58208, 1558553 req, miss ratio 0.1148, byte miss ratio 0.1148
