result/tencentBlock.ns6246.oracleGeneral.zst LIRS cache size      690, 3208488 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns6246.oracleGeneral.zst LIRS cache size     2071, 3208488 req, miss ratio 0.4073, byte miss ratio 0.4073
result/tencentBlock.ns6246.oracleGeneral.zst LIRS cache size     6904, 3208488 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns6246.oracleGeneral.zst LIRS cache size    20714, 3208488 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns6246.oracleGeneral.zst LIRS cache size    69047, 3208488 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns6246.oracleGeneral.zst LIRS cache size   138094, 3208488 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns6246.oracleGeneral.zst LIRS cache size   276188, 3208488 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns6246.oracleGeneral.zst LIRS cache size   552376, 3208488 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns6246.oracleGeneral.zst ARC cache size      690, 3208488 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns6246.oracleGeneral.zst ARC cache size     2071, 3208488 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns6246.oracleGeneral.zst ARC cache size     6904, 3208488 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns6246.oracleGeneral.zst ARC cache size    20714, 3208488 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns6246.oracleGeneral.zst ARC cache size    69047, 3208488 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns6246.oracleGeneral.zst ARC cache size   138094, 3208488 req, miss ratio 0.2680, byte miss ratio 0.2680
result/tencentBlock.ns6246.oracleGeneral.zst ARC cache size   276188, 3208488 req, miss ratio 0.2218, byte miss ratio 0.2218
result/tencentBlock.ns6246.oracleGeneral.zst ARC cache size   552376, 3208488 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns6246.oracleGeneral.zst Clock cache size      690, 3208488 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns6246.oracleGeneral.zst Clock cache size     2071, 3208488 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns6246.oracleGeneral.zst Clock cache size     6904, 3208488 req, miss ratio 0.3729, byte miss ratio 0.3729
result/tencentBlock.ns6246.oracleGeneral.zst Clock cache size    20714, 3208488 req, miss ratio 0.3699, byte miss ratio 0.3699
