result/tencentBlock.ns12375.oracleGeneral.zst Cacheus cache size      332, 2712879 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns12375.oracleGeneral.zst Cacheus cache size      996, 2712879 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns12375.oracleGeneral.zst Cacheus cache size     3320, 2712879 req, miss ratio 0.3289, byte miss ratio 0.3289
result/tencentBlock.ns12375.oracleGeneral.zst Cacheus cache size     9962, 2712879 req, miss ratio 0.3212, byte miss ratio 0.3212
result/tencentBlock.ns12375.oracleGeneral.zst Cacheus cache size    33208, 2712879 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns12375.oracleGeneral.zst Cacheus cache size    66417, 2712879 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns12375.oracleGeneral.zst Cacheus cache size   132835, 2712879 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns12375.oracleGeneral.zst Cacheus cache size   265671, 2712879 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns12375.oracleGeneral.zst LHD cache size      332, 2712879 req, miss ratio 0.3609, byte miss ratio 0.3609
result/tencentBlock.ns12375.oracleGeneral.zst LHD cache size      996, 2712879 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns12375.oracleGeneral.zst LHD cache size     3320, 2712879 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns12375.oracleGeneral.zst LHD cache size     9962, 2712879 req, miss ratio 0.3158, byte miss ratio 0.3158
result/tencentBlock.ns12375.oracleGeneral.zst LHD cache size    33208, 2712879 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns12375.oracleGeneral.zst LHD cache size    66417, 2712879 req, miss ratio 0.2150, byte miss ratio 0.2150
result/tencentBlock.ns12375.oracleGeneral.zst LHD cache size   132835, 2712879 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns12375.oracleGeneral.zst LHD cache size   265671, 2712879 req, miss ratio 0.1241, byte miss ratio 0.1241
result/tencentBlock.ns12375.oracleGeneral.zst LRU cache size      332, 2712879 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns12375.oracleGeneral.zst LRU cache size      996, 2712879 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns12375.oracleGeneral.zst LRU cache size     3320, 2712879 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns12375.oracleGeneral.zst LRU cache size     9962, 2712879 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns12375.oracleGeneral.zst LRU cache size    33208, 2712879 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns12375.oracleGeneral.zst LRU cache size    66417, 2712879 req, miss ratio 0.2461, byte miss ratio 0.2461
result/tencentBlock.ns12375.oracleGeneral.zst LRU cache size   132835, 2712879 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns12375.oracleGeneral.zst LRU cache size   265671, 2712879 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns12375.oracleGeneral.zst LIRS cache size      332, 2712879 req, miss ratio 0.3968, byte miss ratio 0.3968
result/tencentBlock.ns12375.oracleGeneral.zst LIRS cache size      996, 2712879 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns12375.oracleGeneral.zst LIRS cache size     3320, 2712879 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns12375.oracleGeneral.zst LIRS cache size     9962, 2712879 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns12375.oracleGeneral.zst LIRS cache size    33208, 2712879 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns12375.oracleGeneral.zst LIRS cache size    66417, 2712879 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns12375.oracleGeneral.zst LIRS cache size   132835, 2712879 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns12375.oracleGeneral.zst LIRS cache size   265671, 2712879 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns12375.oracleGeneral.zst ARC cache size      332, 2712879 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns12375.oracleGeneral.zst ARC cache size      996, 2712879 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns12375.oracleGeneral.zst ARC cache size     3320, 2712879 req, miss ratio 0.3282, byte miss ratio 0.3282
result/tencentBlock.ns12375.oracleGeneral.zst ARC cache size     9962, 2712879 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns12375.oracleGeneral.zst ARC cache size    33208, 2712879 req, miss ratio 0.2817, byte miss ratio 0.2817
result/tencentBlock.ns12375.oracleGeneral.zst ARC cache size    66417, 2712879 req, miss ratio 0.2309, byte miss ratio 0.2309
result/tencentBlock.ns12375.oracleGeneral.zst ARC cache size   132835, 2712879 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns12375.oracleGeneral.zst ARC cache size   265671, 2712879 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns12375.oracleGeneral.zst clock2 cache size      332, 2712879 req, miss ratio 0.3743, byte miss ratio 0.3743
result/tencentBlock.ns12375.oracleGeneral.zst clock2 cache size      996, 2712879 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns12375.oracleGeneral.zst clock2 cache size     3320, 2712879 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns12375.oracleGeneral.zst clock2 cache size     9962, 2712879 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns12375.oracleGeneral.zst clock2 cache size    33208, 2712879 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns12375.oracleGeneral.zst clock2 cache size    66417, 2712879 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns12375.oracleGeneral.zst clock2 cache size   132835, 2712879 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns12375.oracleGeneral.zst clock2 cache size   265671, 2712879 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns12375.oracleGeneral.zst FIFO cache size      332, 2712879 req, miss ratio 0.4287, byte miss ratio 0.4287
result/tencentBlock.ns12375.oracleGeneral.zst FIFO cache size      996, 2712879 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns12375.oracleGeneral.zst FIFO cache size     3320, 2712879 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns12375.oracleGeneral.zst FIFO cache size     9962, 2712879 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns12375.oracleGeneral.zst FIFO cache size    33208, 2712879 req, miss ratio 0.3029, byte miss ratio 0.3029
result/tencentBlock.ns12375.oracleGeneral.zst FIFO cache size    66417, 2712879 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns12375.oracleGeneral.zst FIFO cache size   132835, 2712879 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns12375.oracleGeneral.zst FIFO cache size   265671, 2712879 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns12375.oracleGeneral.zst S3FIFO-1 cache size      332, 2712879 req, miss ratio 0.3421, byte miss ratio 0.3421
result/tencentBlock.ns12375.oracleGeneral.zst S3FIFO-1 cache size      996, 2712879 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns12375.oracleGeneral.zst S3FIFO-1 cache size     3320, 2712879 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns12375.oracleGeneral.zst S3FIFO-1 cache size     9962, 2712879 req, miss ratio 0.3201, byte miss ratio 0.3201
