result/tencentBlock.ns5628.oracleGeneral.zst FIFO cache size      126, 2510545 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns5628.oracleGeneral.zst FIFO cache size      380, 2510545 req, miss ratio 0.2605, byte miss ratio 0.2605
result/tencentBlock.ns5628.oracleGeneral.zst FIFO cache size     1267, 2510545 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns5628.oracleGeneral.zst FIFO cache size     3801, 2510545 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns5628.oracleGeneral.zst FIFO cache size    12672, 2510545 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns5628.oracleGeneral.zst FIFO cache size    25345, 2510545 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns5628.oracleGeneral.zst FIFO cache size    50690, 2510545 req, miss ratio 0.0714, byte miss ratio 0.0714
result/tencentBlock.ns5628.oracleGeneral.zst FIFO cache size   101380, 2510545 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns5628.oracleGeneral.zst Clock cache size      126, 2510545 req, miss ratio 0.4418, byte miss ratio 0.4418
result/tencentBlock.ns5628.oracleGeneral.zst Clock cache size      380, 2510545 req, miss ratio 0.1976, byte miss ratio 0.1976
result/tencentBlock.ns5628.oracleGeneral.zst Clock cache size     1267, 2510545 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns5628.oracleGeneral.zst Clock cache size     3801, 2510545 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns5628.oracleGeneral.zst Clock cache size    12672, 2510545 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns5628.oracleGeneral.zst Clock cache size    25345, 2510545 req, miss ratio 0.0903, byte miss ratio 0.0903
result/tencentBlock.ns5628.oracleGeneral.zst Clock cache size    50690, 2510545 req, miss ratio 0.0662, byte miss ratio 0.0662
result/tencentBlock.ns5628.oracleGeneral.zst Clock cache size   101380, 2510545 req, miss ratio 0.0512, byte miss ratio 0.0512
result/tencentBlock.ns5628.oracleGeneral.zst LRU cache size      126, 2510545 req, miss ratio 0.4547, byte miss ratio 0.4547
