result/tencentBlock.ns22831.oracleGeneral.zst LeCaR cache size      110, 1715043 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns22831.oracleGeneral.zst LeCaR cache size      332, 1715043 req, miss ratio 0.2184, byte miss ratio 0.2184
result/tencentBlock.ns22831.oracleGeneral.zst LeCaR cache size     1107, 1715043 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns22831.oracleGeneral.zst LeCaR cache size     3323, 1715043 req, miss ratio 0.2114, byte miss ratio 0.2114
result/tencentBlock.ns22831.oracleGeneral.zst LeCaR cache size    11076, 1715043 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns22831.oracleGeneral.zst LeCaR cache size    22153, 1715043 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns22831.oracleGeneral.zst LeCaR cache size    44306, 1715043 req, miss ratio 0.1006, byte miss ratio 0.1006
result/tencentBlock.ns22831.oracleGeneral.zst LeCaR cache size    88613, 1715043 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns22831.oracleGeneral.zst LHD cache size      110, 1715043 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns22831.oracleGeneral.zst LHD cache size      332, 1715043 req, miss ratio 0.2206, byte miss ratio 0.2206
result/tencentBlock.ns22831.oracleGeneral.zst LHD cache size     1107, 1715043 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns22831.oracleGeneral.zst LHD cache size     3323, 1715043 req, miss ratio 0.2112, byte miss ratio 0.2112
result/tencentBlock.ns22831.oracleGeneral.zst LHD cache size    11076, 1715043 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns22831.oracleGeneral.zst LHD cache size    22153, 1715043 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns22831.oracleGeneral.zst LHD cache size    44306, 1715043 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns22831.oracleGeneral.zst LHD cache size    88613, 1715043 req, miss ratio 0.0672, byte miss ratio 0.0672
result/tencentBlock.ns22831.oracleGeneral.zst LIRS cache size      110, 1715043 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns22831.oracleGeneral.zst LIRS cache size      332, 1715043 req, miss ratio 0.2454, byte miss ratio 0.2454
result/tencentBlock.ns22831.oracleGeneral.zst LIRS cache size     1107, 1715043 req, miss ratio 0.2147, byte miss ratio 0.2147
result/tencentBlock.ns22831.oracleGeneral.zst LIRS cache size     3323, 1715043 req, miss ratio 0.2114, byte miss ratio 0.2114
result/tencentBlock.ns22831.oracleGeneral.zst LIRS cache size    11076, 1715043 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns22831.oracleGeneral.zst LIRS cache size    22153, 1715043 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns22831.oracleGeneral.zst LIRS cache size    44306, 1715043 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns22831.oracleGeneral.zst LIRS cache size    88613, 1715043 req, miss ratio 0.0678, byte miss ratio 0.0678
result/tencentBlock.ns22831.oracleGeneral.zst Clock cache size      110, 1715043 req, miss ratio 0.5374, byte miss ratio 0.5374
result/tencentBlock.ns22831.oracleGeneral.zst Clock cache size      332, 1715043 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns22831.oracleGeneral.zst Clock cache size     1107, 1715043 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns22831.oracleGeneral.zst Clock cache size     3323, 1715043 req, miss ratio 0.2114, byte miss ratio 0.2114
