result/tencentBlock.ns21263.oracleGeneral.zst LHD cache size      489, 3797383 req, miss ratio 0.5761, byte miss ratio 0.5761
result/tencentBlock.ns21263.oracleGeneral.zst LHD cache size     1469, 3797383 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns21263.oracleGeneral.zst LHD cache size     4899, 3797383 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns21263.oracleGeneral.zst LHD cache size    14697, 3797383 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns21263.oracleGeneral.zst LHD cache size    48992, 3797383 req, miss ratio 0.2348, byte miss ratio 0.2348
result/tencentBlock.ns21263.oracleGeneral.zst LHD cache size    97984, 3797383 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns21263.oracleGeneral.zst LHD cache size   195968, 3797383 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns21263.oracleGeneral.zst LHD cache size   391937, 3797383 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns21263.oracleGeneral.zst clock2 cache size      489, 3797383 req, miss ratio 0.5728, byte miss ratio 0.5728
result/tencentBlock.ns21263.oracleGeneral.zst clock2 cache size     1469, 3797383 req, miss ratio 0.4474, byte miss ratio 0.4474
result/tencentBlock.ns21263.oracleGeneral.zst clock2 cache size     4899, 3797383 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns21263.oracleGeneral.zst clock2 cache size    14697, 3797383 req, miss ratio 0.3061, byte miss ratio 0.3061
result/tencentBlock.ns21263.oracleGeneral.zst clock2 cache size    48992, 3797383 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns21263.oracleGeneral.zst clock2 cache size    97984, 3797383 req, miss ratio 0.2087, byte miss ratio 0.2087
result/tencentBlock.ns21263.oracleGeneral.zst clock2 cache size   195968, 3797383 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns21263.oracleGeneral.zst clock2 cache size   391937, 3797383 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns21263.oracleGeneral.zst LIRS cache size      489, 3797383 req, miss ratio 0.5789, byte miss ratio 0.5789
result/tencentBlock.ns21263.oracleGeneral.zst LIRS cache size     1469, 3797383 req, miss ratio 0.4003, byte miss ratio 0.4003
result/tencentBlock.ns21263.oracleGeneral.zst LIRS cache size     4899, 3797383 req, miss ratio 0.3432, byte miss ratio 0.3432
result/tencentBlock.ns21263.oracleGeneral.zst LIRS cache size    14697, 3797383 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns21263.oracleGeneral.zst LIRS cache size    48992, 3797383 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns21263.oracleGeneral.zst LIRS cache size    97984, 3797383 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns21263.oracleGeneral.zst LIRS cache size   195968, 3797383 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns21263.oracleGeneral.zst LIRS cache size   391937, 3797383 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns21263.oracleGeneral.zst Cacheus cache size      489, 3797383 req, miss ratio 0.5568, byte miss ratio 0.5568
result/tencentBlock.ns21263.oracleGeneral.zst Cacheus cache size     1469, 3797383 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns21263.oracleGeneral.zst Cacheus cache size     4899, 3797383 req, miss ratio 0.3299, byte miss ratio 0.3299
result/tencentBlock.ns21263.oracleGeneral.zst Cacheus cache size    14697, 3797383 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns21263.oracleGeneral.zst Cacheus cache size    48992, 3797383 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns21263.oracleGeneral.zst Cacheus cache size    97984, 3797383 req, miss ratio 0.1975, byte miss ratio 0.1975
result/tencentBlock.ns21263.oracleGeneral.zst Cacheus cache size   195968, 3797383 req, miss ratio 0.1461, byte miss ratio 0.1461
