result/tencentBlock.ns14526.oracleGeneral.zst S3FIFO-1 cache size      288, 1849153 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns14526.oracleGeneral.zst S3FIFO-1 cache size      864, 1849153 req, miss ratio 0.4226, byte miss ratio 0.4226
result/tencentBlock.ns14526.oracleGeneral.zst S3FIFO-1 cache size     2883, 1849153 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns14526.oracleGeneral.zst S3FIFO-1 cache size     8649, 1849153 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns14526.oracleGeneral.zst S3FIFO-1 cache size    28832, 1849153 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns14526.oracleGeneral.zst S3FIFO-1 cache size    57664, 1849153 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns14526.oracleGeneral.zst S3FIFO-1 cache size   115329, 1849153 req, miss ratio 0.1947, byte miss ratio 0.1947
result/tencentBlock.ns14526.oracleGeneral.zst S3FIFO-1 cache size   230659, 1849153 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns14526.oracleGeneral.zst LeCaR cache size      288, 1849153 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns14526.oracleGeneral.zst LeCaR cache size      864, 1849153 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns14526.oracleGeneral.zst LeCaR cache size     2883, 1849153 req, miss ratio 0.4210, byte miss ratio 0.4210
result/tencentBlock.ns14526.oracleGeneral.zst LeCaR cache size     8649, 1849153 req, miss ratio 0.4188, byte miss ratio 0.4188
result/tencentBlock.ns14526.oracleGeneral.zst LeCaR cache size    28832, 1849153 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns14526.oracleGeneral.zst LeCaR cache size    57664, 1849153 req, miss ratio 0.3070, byte miss ratio 0.3070
result/tencentBlock.ns14526.oracleGeneral.zst LeCaR cache size   115329, 1849153 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns14526.oracleGeneral.zst LeCaR cache size   230659, 1849153 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns14526.oracleGeneral.zst Clock cache size      288, 1849153 req, miss ratio 0.4403, byte miss ratio 0.4403
result/tencentBlock.ns14526.oracleGeneral.zst Clock cache size      864, 1849153 req, miss ratio 0.4270, byte miss ratio 0.4270
result/tencentBlock.ns14526.oracleGeneral.zst Clock cache size     2883, 1849153 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns14526.oracleGeneral.zst Clock cache size     8649, 1849153 req, miss ratio 0.4189, byte miss ratio 0.4189
result/tencentBlock.ns14526.oracleGeneral.zst Clock cache size    28832, 1849153 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns14526.oracleGeneral.zst Clock cache size    57664, 1849153 req, miss ratio 0.3277, byte miss ratio 0.3277
result/tencentBlock.ns14526.oracleGeneral.zst Clock cache size   115329, 1849153 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns14526.oracleGeneral.zst Clock cache size   230659, 1849153 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns14526.oracleGeneral.zst LIRS cache size      288, 1849153 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns14526.oracleGeneral.zst LIRS cache size      864, 1849153 req, miss ratio 0.4431, byte miss ratio 0.4431
result/tencentBlock.ns14526.oracleGeneral.zst LIRS cache size     2883, 1849153 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns14526.oracleGeneral.zst LIRS cache size     8649, 1849153 req, miss ratio 0.4051, byte miss ratio 0.4051
result/tencentBlock.ns14526.oracleGeneral.zst LIRS cache size    28832, 1849153 req, miss ratio 0.3493, byte miss ratio 0.3493
result/tencentBlock.ns14526.oracleGeneral.zst LIRS cache size    57664, 1849153 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns14526.oracleGeneral.zst LIRS cache size   115329, 1849153 req, miss ratio 0.1884, byte miss ratio 0.1884
result/tencentBlock.ns14526.oracleGeneral.zst LIRS cache size   230659, 1849153 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns14526.oracleGeneral.zst clock2 cache size      288, 1849153 req, miss ratio 0.4398, byte miss ratio 0.4398
