result/tencentBlock.ns15203.oracleGeneral.zst clock2 cache size      351, 3192657 req, miss ratio 0.5520, byte miss ratio 0.5520
result/tencentBlock.ns15203.oracleGeneral.zst clock2 cache size     1054, 3192657 req, miss ratio 0.4594, byte miss ratio 0.4594
result/tencentBlock.ns15203.oracleGeneral.zst clock2 cache size     3514, 3192657 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns15203.oracleGeneral.zst clock2 cache size    10543, 3192657 req, miss ratio 0.3072, byte miss ratio 0.3072
result/tencentBlock.ns15203.oracleGeneral.zst clock2 cache size    35145, 3192657 req, miss ratio 0.2456, byte miss ratio 0.2456
result/tencentBlock.ns15203.oracleGeneral.zst clock2 cache size    70291, 3192657 req, miss ratio 0.2108, byte miss ratio 0.2108
result/tencentBlock.ns15203.oracleGeneral.zst clock2 cache size   140582, 3192657 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns15203.oracleGeneral.zst clock2 cache size   281164, 3192657 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns15203.oracleGeneral.zst FIFO cache size      351, 3192657 req, miss ratio 0.6658, byte miss ratio 0.6658
result/tencentBlock.ns15203.oracleGeneral.zst FIFO cache size     1054, 3192657 req, miss ratio 0.5136, byte miss ratio 0.5136
result/tencentBlock.ns15203.oracleGeneral.zst FIFO cache size     3514, 3192657 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns15203.oracleGeneral.zst FIFO cache size    10543, 3192657 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns15203.oracleGeneral.zst FIFO cache size    35145, 3192657 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns15203.oracleGeneral.zst FIFO cache size    70291, 3192657 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns15203.oracleGeneral.zst FIFO cache size   140582, 3192657 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns15203.oracleGeneral.zst FIFO cache size   281164, 3192657 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns15203.oracleGeneral.zst LHD cache size      351, 3192657 req, miss ratio 0.5449, byte miss ratio 0.5449
result/tencentBlock.ns15203.oracleGeneral.zst LHD cache size     1054, 3192657 req, miss ratio 0.4515, byte miss ratio 0.4515
result/tencentBlock.ns15203.oracleGeneral.zst LHD cache size     3514, 3192657 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns15203.oracleGeneral.zst LHD cache size    10543, 3192657 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns15203.oracleGeneral.zst LHD cache size    35145, 3192657 req, miss ratio 0.2418, byte miss ratio 0.2418
result/tencentBlock.ns15203.oracleGeneral.zst LHD cache size    70291, 3192657 req, miss ratio 0.1841, byte miss ratio 0.1841
result/tencentBlock.ns15203.oracleGeneral.zst LHD cache size   140582, 3192657 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns15203.oracleGeneral.zst LHD cache size   281164, 3192657 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns15203.oracleGeneral.zst Clock cache size      351, 3192657 req, miss ratio 0.5574, byte miss ratio 0.5574
result/tencentBlock.ns15203.oracleGeneral.zst Clock cache size     1054, 3192657 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns15203.oracleGeneral.zst Clock cache size     3514, 3192657 req, miss ratio 0.3441, byte miss ratio 0.3441
result/tencentBlock.ns15203.oracleGeneral.zst Clock cache size    10543, 3192657 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns15203.oracleGeneral.zst Clock cache size    35145, 3192657 req, miss ratio 0.2449, byte miss ratio 0.2449
result/tencentBlock.ns15203.oracleGeneral.zst Clock cache size    70291, 3192657 req, miss ratio 0.2086, byte miss ratio 0.2086
result/tencentBlock.ns15203.oracleGeneral.zst Clock cache size   140582, 3192657 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns15203.oracleGeneral.zst Clock cache size   281164, 3192657 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns15203.oracleGeneral.zst LRU cache size      351, 3192657 req, miss ratio 0.5673, byte miss ratio 0.5673
result/tencentBlock.ns15203.oracleGeneral.zst LRU cache size     1054, 3192657 req, miss ratio 0.4633, byte miss ratio 0.4633
result/tencentBlock.ns15203.oracleGeneral.zst LRU cache size     3514, 3192657 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns15203.oracleGeneral.zst LRU cache size    10543, 3192657 req, miss ratio 0.3074, byte miss ratio 0.3074
result/tencentBlock.ns15203.oracleGeneral.zst LRU cache size    35145, 3192657 req, miss ratio 0.2441, byte miss ratio 0.2441
result/tencentBlock.ns15203.oracleGeneral.zst LRU cache size    70291, 3192657 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns15203.oracleGeneral.zst LRU cache size   140582, 3192657 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns15203.oracleGeneral.zst LRU cache size   281164, 3192657 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns15203.oracleGeneral.zst Cacheus cache size      351, 3192657 req, miss ratio 0.5305, byte miss ratio 0.5305
result/tencentBlock.ns15203.oracleGeneral.zst Cacheus cache size     1054, 3192657 req, miss ratio 0.4373, byte miss ratio 0.4373
result/tencentBlock.ns15203.oracleGeneral.zst Cacheus cache size     3514, 3192657 req, miss ratio 0.3242, byte miss ratio 0.3242
result/tencentBlock.ns15203.oracleGeneral.zst Cacheus cache size    10543, 3192657 req, miss ratio 0.2973, byte miss ratio 0.2973
result/tencentBlock.ns15203.oracleGeneral.zst Cacheus cache size    35145, 3192657 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns15203.oracleGeneral.zst Cacheus cache size    70291, 3192657 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns15203.oracleGeneral.zst Cacheus cache size   140582, 3192657 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns15203.oracleGeneral.zst Cacheus cache size   281164, 3192657 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns15203.oracleGeneral.zst ARC cache size      351, 3192657 req, miss ratio 0.5297, byte miss ratio 0.5297
result/tencentBlock.ns15203.oracleGeneral.zst ARC cache size     1054, 3192657 req, miss ratio 0.4159, byte miss ratio 0.4159
result/tencentBlock.ns15203.oracleGeneral.zst ARC cache size     3514, 3192657 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns15203.oracleGeneral.zst ARC cache size    10543, 3192657 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns15203.oracleGeneral.zst ARC cache size    35145, 3192657 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns15203.oracleGeneral.zst ARC cache size    70291, 3192657 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns15203.oracleGeneral.zst ARC cache size   140582, 3192657 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns15203.oracleGeneral.zst ARC cache size   281164, 3192657 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns15203.oracleGeneral.zst LeCaR cache size      351, 3192657 req, miss ratio 0.5538, byte miss ratio 0.5538
result/tencentBlock.ns15203.oracleGeneral.zst LeCaR cache size     1054, 3192657 req, miss ratio 0.4619, byte miss ratio 0.4619
result/tencentBlock.ns15203.oracleGeneral.zst LeCaR cache size     3514, 3192657 req, miss ratio 0.3295, byte miss ratio 0.3295
result/tencentBlock.ns15203.oracleGeneral.zst LeCaR cache size    10543, 3192657 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns15203.oracleGeneral.zst LeCaR cache size    35145, 3192657 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns15203.oracleGeneral.zst LeCaR cache size    70291, 3192657 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns15203.oracleGeneral.zst LeCaR cache size   140582, 3192657 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns15203.oracleGeneral.zst LeCaR cache size   281164, 3192657 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns15203.oracleGeneral.zst S3FIFO-1 cache size      351, 3192657 req, miss ratio 0.5372, byte miss ratio 0.5372
result/tencentBlock.ns15203.oracleGeneral.zst S3FIFO-1 cache size     1054, 3192657 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns15203.oracleGeneral.zst S3FIFO-1 cache size     3514, 3192657 req, miss ratio 0.3234, byte miss ratio 0.3234
