result/tencentBlock.ns18722.oracleGeneral.zst S3FIFO-1 cache size      138, 1315679 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns18722.oracleGeneral.zst S3FIFO-1 cache size      415, 1315679 req, miss ratio 0.3988, byte miss ratio 0.3988
result/tencentBlock.ns18722.oracleGeneral.zst S3FIFO-1 cache size     1384, 1315679 req, miss ratio 0.3955, byte miss ratio 0.3955
result/tencentBlock.ns18722.oracleGeneral.zst S3FIFO-1 cache size     4154, 1315679 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns18722.oracleGeneral.zst S3FIFO-1 cache size    13849, 1315679 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns18722.oracleGeneral.zst S3FIFO-1 cache size    27698, 1315679 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns18722.oracleGeneral.zst S3FIFO-1 cache size    55397, 1315679 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns18722.oracleGeneral.zst S3FIFO-1 cache size   110795, 1315679 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns18722.oracleGeneral.zst Cacheus cache size      138, 1315679 req, miss ratio 0.4112, byte miss ratio 0.4112
result/tencentBlock.ns18722.oracleGeneral.zst Cacheus cache size      415, 1315679 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns18722.oracleGeneral.zst Cacheus cache size     1384, 1315679 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns18722.oracleGeneral.zst Cacheus cache size     4154, 1315679 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns18722.oracleGeneral.zst Cacheus cache size    13849, 1315679 req, miss ratio 0.3535, byte miss ratio 0.3535
result/tencentBlock.ns18722.oracleGeneral.zst Cacheus cache size    27698, 1315679 req, miss ratio 0.2998, byte miss ratio 0.2998
result/tencentBlock.ns18722.oracleGeneral.zst Cacheus cache size    55397, 1315679 req, miss ratio 0.1715, byte miss ratio 0.1715
result/tencentBlock.ns18722.oracleGeneral.zst Cacheus cache size   110795, 1315679 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns18722.oracleGeneral.zst Clock cache size      138, 1315679 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns18722.oracleGeneral.zst Clock cache size      415, 1315679 req, miss ratio 0.4026, byte miss ratio 0.4026
result/tencentBlock.ns18722.oracleGeneral.zst Clock cache size     1384, 1315679 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns18722.oracleGeneral.zst Clock cache size     4154, 1315679 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns18722.oracleGeneral.zst Clock cache size    13849, 1315679 req, miss ratio 0.3888, byte miss ratio 0.3888
result/tencentBlock.ns18722.oracleGeneral.zst Clock cache size    27698, 1315679 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns18722.oracleGeneral.zst Clock cache size    55397, 1315679 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns18722.oracleGeneral.zst Clock cache size   110795, 1315679 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns18722.oracleGeneral.zst LRU cache size      138, 1315679 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns18722.oracleGeneral.zst LRU cache size      415, 1315679 req, miss ratio 0.4024, byte miss ratio 0.4024
result/tencentBlock.ns18722.oracleGeneral.zst LRU cache size     1384, 1315679 req, miss ratio 0.3977, byte miss ratio 0.3977
result/tencentBlock.ns18722.oracleGeneral.zst LRU cache size     4154, 1315679 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns18722.oracleGeneral.zst LRU cache size    13849, 1315679 req, miss ratio 0.3315, byte miss ratio 0.3315
result/tencentBlock.ns18722.oracleGeneral.zst LRU cache size    27698, 1315679 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns18722.oracleGeneral.zst LRU cache size    55397, 1315679 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns18722.oracleGeneral.zst LRU cache size   110795, 1315679 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns18722.oracleGeneral.zst clock2 cache size      138, 1315679 req, miss ratio 0.4178, byte miss ratio 0.4178
result/tencentBlock.ns18722.oracleGeneral.zst clock2 cache size      415, 1315679 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns18722.oracleGeneral.zst clock2 cache size     1384, 1315679 req, miss ratio 0.3977, byte miss ratio 0.3977
result/tencentBlock.ns18722.oracleGeneral.zst clock2 cache size     4154, 1315679 req, miss ratio 0.3952, byte miss ratio 0.3952
result/tencentBlock.ns18722.oracleGeneral.zst clock2 cache size    13849, 1315679 req, miss ratio 0.3942, byte miss ratio 0.3942
result/tencentBlock.ns18722.oracleGeneral.zst clock2 cache size    27698, 1315679 req, miss ratio 0.3142, byte miss ratio 0.3142
result/tencentBlock.ns18722.oracleGeneral.zst clock2 cache size    55397, 1315679 req, miss ratio 0.2122, byte miss ratio 0.2122
result/tencentBlock.ns18722.oracleGeneral.zst clock2 cache size   110795, 1315679 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns18722.oracleGeneral.zst FIFO cache size      138, 1315679 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns18722.oracleGeneral.zst FIFO cache size      415, 1315679 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns18722.oracleGeneral.zst FIFO cache size     1384, 1315679 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns18722.oracleGeneral.zst FIFO cache size     4154, 1315679 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns18722.oracleGeneral.zst FIFO cache size    13849, 1315679 req, miss ratio 0.3463, byte miss ratio 0.3463
result/tencentBlock.ns18722.oracleGeneral.zst FIFO cache size    27698, 1315679 req, miss ratio 0.2900, byte miss ratio 0.2900
result/tencentBlock.ns18722.oracleGeneral.zst FIFO cache size    55397, 1315679 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns18722.oracleGeneral.zst FIFO cache size   110795, 1315679 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns18722.oracleGeneral.zst LHD cache size      138, 1315679 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns18722.oracleGeneral.zst LHD cache size      415, 1315679 req, miss ratio 0.4028, byte miss ratio 0.4028
result/tencentBlock.ns18722.oracleGeneral.zst LHD cache size     1384, 1315679 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns18722.oracleGeneral.zst LHD cache size     4154, 1315679 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns18722.oracleGeneral.zst LHD cache size    13849, 1315679 req, miss ratio 0.3468, byte miss ratio 0.3468
result/tencentBlock.ns18722.oracleGeneral.zst LHD cache size    27698, 1315679 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns18722.oracleGeneral.zst LHD cache size    55397, 1315679 req, miss ratio 0.1785, byte miss ratio 0.1785
result/tencentBlock.ns18722.oracleGeneral.zst LHD cache size   110795, 1315679 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns18722.oracleGeneral.zst LeCaR cache size      138, 1315679 req, miss ratio 0.4137, byte miss ratio 0.4137
result/tencentBlock.ns18722.oracleGeneral.zst LeCaR cache size      415, 1315679 req, miss ratio 0.4022, byte miss ratio 0.4022
result/tencentBlock.ns18722.oracleGeneral.zst LeCaR cache size     1384, 1315679 req, miss ratio 0.3975, byte miss ratio 0.3975
