result/tencentBlock.ns8135.oracleGeneral.zst Clock cache size      283, 3035799 req, miss ratio 0.5137, byte miss ratio 0.5137
result/tencentBlock.ns8135.oracleGeneral.zst Clock cache size      849, 3035799 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns8135.oracleGeneral.zst Clock cache size     2832, 3035799 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns8135.oracleGeneral.zst Clock cache size     8498, 3035799 req, miss ratio 0.2289, byte miss ratio 0.2289
result/tencentBlock.ns8135.oracleGeneral.zst Clock cache size    28327, 3035799 req, miss ratio 0.1668, byte miss ratio 0.1668
result/tencentBlock.ns8135.oracleGeneral.zst Clock cache size    56654, 3035799 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns8135.oracleGeneral.zst Clock cache size   113308, 3035799 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns8135.oracleGeneral.zst Clock cache size   226616, 3035799 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns8135.oracleGeneral.zst LHD cache size      283, 3035799 req, miss ratio 0.4982, byte miss ratio 0.4982
result/tencentBlock.ns8135.oracleGeneral.zst LHD cache size      849, 3035799 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns8135.oracleGeneral.zst LHD cache size     2832, 3035799 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns8135.oracleGeneral.zst LHD cache size     8498, 3035799 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns8135.oracleGeneral.zst LHD cache size    28327, 3035799 req, miss ratio 0.1644, byte miss ratio 0.1644
result/tencentBlock.ns8135.oracleGeneral.zst LHD cache size    56654, 3035799 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns8135.oracleGeneral.zst LHD cache size   113308, 3035799 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns8135.oracleGeneral.zst LHD cache size   226616, 3035799 req, miss ratio 0.0938, byte miss ratio 0.0938
result/tencentBlock.ns8135.oracleGeneral.zst clock2 cache size      283, 3035799 req, miss ratio 0.5133, byte miss ratio 0.5133
result/tencentBlock.ns8135.oracleGeneral.zst clock2 cache size      849, 3035799 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns8135.oracleGeneral.zst clock2 cache size     2832, 3035799 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns8135.oracleGeneral.zst clock2 cache size     8498, 3035799 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns8135.oracleGeneral.zst clock2 cache size    28327, 3035799 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns8135.oracleGeneral.zst clock2 cache size    56654, 3035799 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns8135.oracleGeneral.zst clock2 cache size   113308, 3035799 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns8135.oracleGeneral.zst clock2 cache size   226616, 3035799 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns8135.oracleGeneral.zst ARC cache size      283, 3035799 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns8135.oracleGeneral.zst ARC cache size      849, 3035799 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns8135.oracleGeneral.zst ARC cache size     2832, 3035799 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns8135.oracleGeneral.zst ARC cache size     8498, 3035799 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns8135.oracleGeneral.zst ARC cache size    28327, 3035799 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns8135.oracleGeneral.zst ARC cache size    56654, 3035799 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns8135.oracleGeneral.zst ARC cache size   113308, 3035799 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns8135.oracleGeneral.zst ARC cache size   226616, 3035799 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns8135.oracleGeneral.zst LIRS cache size      283, 3035799 req, miss ratio 0.5056, byte miss ratio 0.5056
result/tencentBlock.ns8135.oracleGeneral.zst LIRS cache size      849, 3035799 req, miss ratio 0.3886, byte miss ratio 0.3886
result/tencentBlock.ns8135.oracleGeneral.zst LIRS cache size     2832, 3035799 req, miss ratio 0.2657, byte miss ratio 0.2657
result/tencentBlock.ns8135.oracleGeneral.zst LIRS cache size     8498, 3035799 req, miss ratio 0.2233, byte miss ratio 0.2233
result/tencentBlock.ns8135.oracleGeneral.zst LIRS cache size    28327, 3035799 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns8135.oracleGeneral.zst LIRS cache size    56654, 3035799 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns8135.oracleGeneral.zst LIRS cache size   113308, 3035799 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns8135.oracleGeneral.zst LIRS cache size   226616, 3035799 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns8135.oracleGeneral.zst S3FIFO-1 cache size      283, 3035799 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns8135.oracleGeneral.zst S3FIFO-1 cache size      849, 3035799 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns8135.oracleGeneral.zst S3FIFO-1 cache size     2832, 3035799 req, miss ratio 0.2499, byte miss ratio 0.2499
result/tencentBlock.ns8135.oracleGeneral.zst S3FIFO-1 cache size     8498, 3035799 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns8135.oracleGeneral.zst S3FIFO-1 cache size    28327, 3035799 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns8135.oracleGeneral.zst S3FIFO-1 cache size    56654, 3035799 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns8135.oracleGeneral.zst S3FIFO-1 cache size   113308, 3035799 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns8135.oracleGeneral.zst S3FIFO-1 cache size   226616, 3035799 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns8135.oracleGeneral.zst FIFO cache size      283, 3035799 req, miss ratio 0.6165, byte miss ratio 0.6165
result/tencentBlock.ns8135.oracleGeneral.zst FIFO cache size      849, 3035799 req, miss ratio 0.4543, byte miss ratio 0.4543
result/tencentBlock.ns8135.oracleGeneral.zst FIFO cache size     2832, 3035799 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns8135.oracleGeneral.zst FIFO cache size     8498, 3035799 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns8135.oracleGeneral.zst FIFO cache size    28327, 3035799 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns8135.oracleGeneral.zst FIFO cache size    56654, 3035799 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns8135.oracleGeneral.zst FIFO cache size   113308, 3035799 req, miss ratio 0.1104, byte miss ratio 0.1104
