result/tencentBlock.ns2508.oracleGeneral.zst LIRS cache size      104, 4561976 req, miss ratio 0.5902, byte miss ratio 0.5902
result/tencentBlock.ns2508.oracleGeneral.zst LIRS cache size      312, 4561976 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns2508.oracleGeneral.zst LIRS cache size     1040, 4561976 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns2508.oracleGeneral.zst LIRS cache size     3122, 4561976 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns2508.oracleGeneral.zst LIRS cache size    10407, 4561976 req, miss ratio 0.1012, byte miss ratio 0.1012
result/tencentBlock.ns2508.oracleGeneral.zst LIRS cache size    20815, 4561976 req, miss ratio 0.0799, byte miss ratio 0.0799
result/tencentBlock.ns2508.oracleGeneral.zst LIRS cache size    41630, 4561976 req, miss ratio 0.0505, byte miss ratio 0.0505
result/tencentBlock.ns2508.oracleGeneral.zst LIRS cache size    83260, 4561976 req, miss ratio 0.0236, byte miss ratio 0.0236
result/tencentBlock.ns2508.oracleGeneral.zst S3FIFO-1 cache size      104, 4561976 req, miss ratio 0.6035, byte miss ratio 0.6035
result/tencentBlock.ns2508.oracleGeneral.zst S3FIFO-1 cache size      312, 4561976 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns2508.oracleGeneral.zst S3FIFO-1 cache size     1040, 4561976 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns2508.oracleGeneral.zst S3FIFO-1 cache size     3122, 4561976 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns2508.oracleGeneral.zst S3FIFO-1 cache size    10407, 4561976 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns2508.oracleGeneral.zst S3FIFO-1 cache size    20815, 4561976 req, miss ratio 0.0825, byte miss ratio 0.0825
result/tencentBlock.ns2508.oracleGeneral.zst S3FIFO-1 cache size    41630, 4561976 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns2508.oracleGeneral.zst S3FIFO-1 cache size    83260, 4561976 req, miss ratio 0.0231, byte miss ratio 0.0231
result/tencentBlock.ns2508.oracleGeneral.zst clock2 cache size      104, 4561976 req, miss ratio 0.7444, byte miss ratio 0.7444
result/tencentBlock.ns2508.oracleGeneral.zst clock2 cache size      312, 4561976 req, miss ratio 0.5256, byte miss ratio 0.5256
