result/tencentBlock.ns19968.oracleGeneral.zst FIFO cache size      275, 3506979 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns19968.oracleGeneral.zst FIFO cache size      825, 3506979 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns19968.oracleGeneral.zst FIFO cache size     2752, 3506979 req, miss ratio 0.2957, byte miss ratio 0.2957
result/tencentBlock.ns19968.oracleGeneral.zst FIFO cache size     8258, 3506979 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns19968.oracleGeneral.zst FIFO cache size    27527, 3506979 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns19968.oracleGeneral.zst FIFO cache size    55055, 3506979 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns19968.oracleGeneral.zst FIFO cache size   110110, 3506979 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns19968.oracleGeneral.zst FIFO cache size   220221, 3506979 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns19968.oracleGeneral.zst LRU cache size      275, 3506979 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns19968.oracleGeneral.zst LRU cache size      825, 3506979 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns19968.oracleGeneral.zst LRU cache size     2752, 3506979 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns19968.oracleGeneral.zst LRU cache size     8258, 3506979 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns19968.oracleGeneral.zst LRU cache size    27527, 3506979 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns19968.oracleGeneral.zst LRU cache size    55055, 3506979 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns19968.oracleGeneral.zst LRU cache size   110110, 3506979 req, miss ratio 0.0836, byte miss ratio 0.0836
result/tencentBlock.ns19968.oracleGeneral.zst LRU cache size   220221, 3506979 req, miss ratio 0.0785, byte miss ratio 0.0785
result/tencentBlock.ns19968.oracleGeneral.zst LeCaR cache size      275, 3506979 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns19968.oracleGeneral.zst LeCaR cache size      825, 3506979 req, miss ratio 0.3341, byte miss ratio 0.3341
result/tencentBlock.ns19968.oracleGeneral.zst LeCaR cache size     2752, 3506979 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns19968.oracleGeneral.zst LeCaR cache size     8258, 3506979 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns19968.oracleGeneral.zst LeCaR cache size    27527, 3506979 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns19968.oracleGeneral.zst LeCaR cache size    55055, 3506979 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns19968.oracleGeneral.zst LeCaR cache size   110110, 3506979 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns19968.oracleGeneral.zst LeCaR cache size   220221, 3506979 req, miss ratio 0.0785, byte miss ratio 0.0785
result/tencentBlock.ns19968.oracleGeneral.zst LHD cache size      275, 3506979 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns19968.oracleGeneral.zst LHD cache size      825, 3506979 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns19968.oracleGeneral.zst LHD cache size     2752, 3506979 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns19968.oracleGeneral.zst LHD cache size     8258, 3506979 req, miss ratio 0.2122, byte miss ratio 0.2122
result/tencentBlock.ns19968.oracleGeneral.zst LHD cache size    27527, 3506979 req, miss ratio 0.1552, byte miss ratio 0.1552
result/tencentBlock.ns19968.oracleGeneral.zst LHD cache size    55055, 3506979 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns19968.oracleGeneral.zst LHD cache size   110110, 3506979 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns19968.oracleGeneral.zst LHD cache size   220221, 3506979 req, miss ratio 0.0787, byte miss ratio 0.0787
result/tencentBlock.ns19968.oracleGeneral.zst LIRS cache size      275, 3506979 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns19968.oracleGeneral.zst LIRS cache size      825, 3506979 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns19968.oracleGeneral.zst LIRS cache size     2752, 3506979 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns19968.oracleGeneral.zst LIRS cache size     8258, 3506979 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns19968.oracleGeneral.zst LIRS cache size    27527, 3506979 req, miss ratio 0.1703, byte miss ratio 0.1703
result/tencentBlock.ns19968.oracleGeneral.zst LIRS cache size    55055, 3506979 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns19968.oracleGeneral.zst LIRS cache size   110110, 3506979 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns19968.oracleGeneral.zst LIRS cache size   220221, 3506979 req, miss ratio 0.0803, byte miss ratio 0.0803
result/tencentBlock.ns19968.oracleGeneral.zst clock2 cache size      275, 3506979 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns19968.oracleGeneral.zst clock2 cache size      825, 3506979 req, miss ratio 0.3386, byte miss ratio 0.3386
result/tencentBlock.ns19968.oracleGeneral.zst clock2 cache size     2752, 3506979 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns19968.oracleGeneral.zst clock2 cache size     8258, 3506979 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns19968.oracleGeneral.zst clock2 cache size    27527, 3506979 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns19968.oracleGeneral.zst clock2 cache size    55055, 3506979 req, miss ratio 0.1331, byte miss ratio 0.1331
result/tencentBlock.ns19968.oracleGeneral.zst clock2 cache size   110110, 3506979 req, miss ratio 0.0898, byte miss ratio 0.0898
