result/tencentBlock.ns18348.oracleGeneral.zst LeCaR cache size      292, 3050159 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns18348.oracleGeneral.zst LeCaR cache size      878, 3050159 req, miss ratio 0.3714, byte miss ratio 0.3714
result/tencentBlock.ns18348.oracleGeneral.zst LeCaR cache size     2927, 3050159 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns18348.oracleGeneral.zst LeCaR cache size     8782, 3050159 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns18348.oracleGeneral.zst LeCaR cache size    29273, 3050159 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns18348.oracleGeneral.zst LeCaR cache size    58547, 3050159 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns18348.oracleGeneral.zst LeCaR cache size   117094, 3050159 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns18348.oracleGeneral.zst LeCaR cache size   234188, 3050159 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns18348.oracleGeneral.zst LHD cache size      292, 3050159 req, miss ratio 0.4406, byte miss ratio 0.4406
result/tencentBlock.ns18348.oracleGeneral.zst LHD cache size      878, 3050159 req, miss ratio 0.3695, byte miss ratio 0.3695
result/tencentBlock.ns18348.oracleGeneral.zst LHD cache size     2927, 3050159 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns18348.oracleGeneral.zst LHD cache size     8782, 3050159 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns18348.oracleGeneral.zst LHD cache size    29273, 3050159 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns18348.oracleGeneral.zst LHD cache size    58547, 3050159 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns18348.oracleGeneral.zst LHD cache size   117094, 3050159 req, miss ratio 0.1028, byte miss ratio 0.1028
result/tencentBlock.ns18348.oracleGeneral.zst LHD cache size   234188, 3050159 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns18348.oracleGeneral.zst FIFO cache size      292, 3050159 req, miss ratio 0.5443, byte miss ratio 0.5443
result/tencentBlock.ns18348.oracleGeneral.zst FIFO cache size      878, 3050159 req, miss ratio 0.4137, byte miss ratio 0.4137
result/tencentBlock.ns18348.oracleGeneral.zst FIFO cache size     2927, 3050159 req, miss ratio 0.3143, byte miss ratio 0.3143
result/tencentBlock.ns18348.oracleGeneral.zst FIFO cache size     8782, 3050159 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns18348.oracleGeneral.zst FIFO cache size    29273, 3050159 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns18348.oracleGeneral.zst FIFO cache size    58547, 3050159 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns18348.oracleGeneral.zst FIFO cache size   117094, 3050159 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns18348.oracleGeneral.zst FIFO cache size   234188, 3050159 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns18348.oracleGeneral.zst LRU cache size      292, 3050159 req, miss ratio 0.4533, byte miss ratio 0.4533
result/tencentBlock.ns18348.oracleGeneral.zst LRU cache size      878, 3050159 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns18348.oracleGeneral.zst LRU cache size     2927, 3050159 req, miss ratio 0.2770, byte miss ratio 0.2770
result/tencentBlock.ns18348.oracleGeneral.zst LRU cache size     8782, 3050159 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns18348.oracleGeneral.zst LRU cache size    29273, 3050159 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns18348.oracleGeneral.zst LRU cache size    58547, 3050159 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns18348.oracleGeneral.zst LRU cache size   117094, 3050159 req, miss ratio 0.1031, byte miss ratio 0.1031
