result/tencentBlock.ns7664.oracleGeneral.zst LIRS cache size      319, 3133874 req, miss ratio 0.5945, byte miss ratio 0.5945
result/tencentBlock.ns7664.oracleGeneral.zst LIRS cache size      959, 3133874 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns7664.oracleGeneral.zst LIRS cache size     3198, 3133874 req, miss ratio 0.3488, byte miss ratio 0.3488
result/tencentBlock.ns7664.oracleGeneral.zst LIRS cache size     9595, 3133874 req, miss ratio 0.2970, byte miss ratio 0.2970
result/tencentBlock.ns7664.oracleGeneral.zst LIRS cache size    31984, 3133874 req, miss ratio 0.2475, byte miss ratio 0.2475
result/tencentBlock.ns7664.oracleGeneral.zst LIRS cache size    63969, 3133874 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns7664.oracleGeneral.zst LIRS cache size   127939, 3133874 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns7664.oracleGeneral.zst LIRS cache size   255879, 3133874 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns7664.oracleGeneral.zst LHD cache size      319, 3133874 req, miss ratio 0.5931, byte miss ratio 0.5931
result/tencentBlock.ns7664.oracleGeneral.zst LHD cache size      959, 3133874 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns7664.oracleGeneral.zst LHD cache size     3198, 3133874 req, miss ratio 0.3654, byte miss ratio 0.3654
result/tencentBlock.ns7664.oracleGeneral.zst LHD cache size     9595, 3133874 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns7664.oracleGeneral.zst LHD cache size    31984, 3133874 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns7664.oracleGeneral.zst LHD cache size    63969, 3133874 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns7664.oracleGeneral.zst LHD cache size   127939, 3133874 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns7664.oracleGeneral.zst LHD cache size   255879, 3133874 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns7664.oracleGeneral.zst LRU cache size      319, 3133874 req, miss ratio 0.6100, byte miss ratio 0.6100
result/tencentBlock.ns7664.oracleGeneral.zst LRU cache size      959, 3133874 req, miss ratio 0.5297, byte miss ratio 0.5297
result/tencentBlock.ns7664.oracleGeneral.zst LRU cache size     3198, 3133874 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns7664.oracleGeneral.zst LRU cache size     9595, 3133874 req, miss ratio 0.2953, byte miss ratio 0.2953
result/tencentBlock.ns7664.oracleGeneral.zst LRU cache size    31984, 3133874 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns7664.oracleGeneral.zst LRU cache size    63969, 3133874 req, miss ratio 0.1954, byte miss ratio 0.1954
result/tencentBlock.ns7664.oracleGeneral.zst LRU cache size   127939, 3133874 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns7664.oracleGeneral.zst LRU cache size   255879, 3133874 req, miss ratio 0.1070, byte miss ratio 0.1070
