result/tencentBlock.ns15861.oracleGeneral.zst Clock cache size      534, 10933307 req, miss ratio 0.5597, byte miss ratio 0.5597
result/tencentBlock.ns15861.oracleGeneral.zst Clock cache size     1604, 10933307 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns15861.oracleGeneral.zst Clock cache size     5348, 10933307 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns15861.oracleGeneral.zst Clock cache size    16044, 10933307 req, miss ratio 0.2893, byte miss ratio 0.2893
result/tencentBlock.ns15861.oracleGeneral.zst Clock cache size    53480, 10933307 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns15861.oracleGeneral.zst Clock cache size   106961, 10933307 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns15861.oracleGeneral.zst Clock cache size   213923, 10933307 req, miss ratio 0.0712, byte miss ratio 0.0712
result/tencentBlock.ns15861.oracleGeneral.zst Clock cache size   427847, 10933307 req, miss ratio 0.0501, byte miss ratio 0.0501
result/tencentBlock.ns15861.oracleGeneral.zst clock2 cache size      534, 10933307 req, miss ratio 0.5549, byte miss ratio 0.5549
result/tencentBlock.ns15861.oracleGeneral.zst clock2 cache size     1604, 10933307 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns15861.oracleGeneral.zst clock2 cache size     5348, 10933307 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns15861.oracleGeneral.zst clock2 cache size    16044, 10933307 req, miss ratio 0.2883, byte miss ratio 0.2883
result/tencentBlock.ns15861.oracleGeneral.zst clock2 cache size    53480, 10933307 req, miss ratio 0.1740, byte miss ratio 0.1740
result/tencentBlock.ns15861.oracleGeneral.zst clock2 cache size   106961, 10933307 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns15861.oracleGeneral.zst clock2 cache size   213923, 10933307 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns15861.oracleGeneral.zst clock2 cache size   427847, 10933307 req, miss ratio 0.0502, byte miss ratio 0.0502
result/tencentBlock.ns15861.oracleGeneral.zst LeCaR cache size      534, 10933307 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns15861.oracleGeneral.zst LeCaR cache size     1604, 10933307 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns15861.oracleGeneral.zst LeCaR cache size     5348, 10933307 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns15861.oracleGeneral.zst LeCaR cache size    16044, 10933307 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns15861.oracleGeneral.zst LeCaR cache size    53480, 10933307 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns15861.oracleGeneral.zst LeCaR cache size   106961, 10933307 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns15861.oracleGeneral.zst LeCaR cache size   213923, 10933307 req, miss ratio 0.0686, byte miss ratio 0.0686
result/tencentBlock.ns15861.oracleGeneral.zst LeCaR cache size   427847, 10933307 req, miss ratio 0.0502, byte miss ratio 0.0502
result/tencentBlock.ns15861.oracleGeneral.zst S3FIFO-1 cache size      534, 10933307 req, miss ratio 0.5179, byte miss ratio 0.5179
result/tencentBlock.ns15861.oracleGeneral.zst S3FIFO-1 cache size     1604, 10933307 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns15861.oracleGeneral.zst S3FIFO-1 cache size     5348, 10933307 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns15861.oracleGeneral.zst S3FIFO-1 cache size    16044, 10933307 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns15861.oracleGeneral.zst S3FIFO-1 cache size    53480, 10933307 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns15861.oracleGeneral.zst S3FIFO-1 cache size   106961, 10933307 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns15861.oracleGeneral.zst S3FIFO-1 cache size   213923, 10933307 req, miss ratio 0.0729, byte miss ratio 0.0729
result/tencentBlock.ns15861.oracleGeneral.zst S3FIFO-1 cache size   427847, 10933307 req, miss ratio 0.0501, byte miss ratio 0.0501
result/tencentBlock.ns15861.oracleGeneral.zst LIRS cache size      534, 10933307 req, miss ratio 0.5281, byte miss ratio 0.5281
result/tencentBlock.ns15861.oracleGeneral.zst LIRS cache size     1604, 10933307 req, miss ratio 0.4315, byte miss ratio 0.4315
result/tencentBlock.ns15861.oracleGeneral.zst LIRS cache size     5348, 10933307 req, miss ratio 0.3871, byte miss ratio 0.3871
result/tencentBlock.ns15861.oracleGeneral.zst LIRS cache size    16044, 10933307 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns15861.oracleGeneral.zst LIRS cache size    53480, 10933307 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns15861.oracleGeneral.zst LIRS cache size   106961, 10933307 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns15861.oracleGeneral.zst LIRS cache size   213923, 10933307 req, miss ratio 0.0751, byte miss ratio 0.0751
