result/tencentBlock.ns15279.oracleGeneral.zst ARC cache size      256, 3050767 req, miss ratio 0.4306, byte miss ratio 0.4306
result/tencentBlock.ns15279.oracleGeneral.zst ARC cache size      770, 3050767 req, miss ratio 0.3499, byte miss ratio 0.3499
result/tencentBlock.ns15279.oracleGeneral.zst ARC cache size     2569, 3050767 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns15279.oracleGeneral.zst ARC cache size     7707, 3050767 req, miss ratio 0.2019, byte miss ratio 0.2019
result/tencentBlock.ns15279.oracleGeneral.zst ARC cache size    25691, 3050767 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns15279.oracleGeneral.zst ARC cache size    51382, 3050767 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns15279.oracleGeneral.zst ARC cache size   102764, 3050767 req, miss ratio 0.0883, byte miss ratio 0.0883
result/tencentBlock.ns15279.oracleGeneral.zst ARC cache size   205528, 3050767 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns15279.oracleGeneral.zst LRU cache size      256, 3050767 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns15279.oracleGeneral.zst LRU cache size      770, 3050767 req, miss ratio 0.3681, byte miss ratio 0.3681
result/tencentBlock.ns15279.oracleGeneral.zst LRU cache size     2569, 3050767 req, miss ratio 0.2544, byte miss ratio 0.2544
result/tencentBlock.ns15279.oracleGeneral.zst LRU cache size     7707, 3050767 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns15279.oracleGeneral.zst LRU cache size    25691, 3050767 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns15279.oracleGeneral.zst LRU cache size    51382, 3050767 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns15279.oracleGeneral.zst LRU cache size   102764, 3050767 req, miss ratio 0.0885, byte miss ratio 0.0885
