result/tencentBlock.ns17191.oracleGeneral.zst Clock cache size      149, 1383682 req, miss ratio 0.6671, byte miss ratio 0.6671
result/tencentBlock.ns17191.oracleGeneral.zst Clock cache size      447, 1383682 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns17191.oracleGeneral.zst Clock cache size     1490, 1383682 req, miss ratio 0.3277, byte miss ratio 0.3277
result/tencentBlock.ns17191.oracleGeneral.zst Clock cache size     4471, 1383682 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns17191.oracleGeneral.zst Clock cache size    14905, 1383682 req, miss ratio 0.2000, byte miss ratio 0.2000
result/tencentBlock.ns17191.oracleGeneral.zst Clock cache size    29811, 1383682 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns17191.oracleGeneral.zst Clock cache size    59622, 1383682 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns17191.oracleGeneral.zst Clock cache size   119244, 1383682 req, miss ratio 0.1081, byte miss ratio 0.1081
result/tencentBlock.ns17191.oracleGeneral.zst ARC cache size      149, 1383682 req, miss ratio 0.5526, byte miss ratio 0.5526
result/tencentBlock.ns17191.oracleGeneral.zst ARC cache size      447, 1383682 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns17191.oracleGeneral.zst ARC cache size     1490, 1383682 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns17191.oracleGeneral.zst ARC cache size     4471, 1383682 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns17191.oracleGeneral.zst ARC cache size    14905, 1383682 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns17191.oracleGeneral.zst ARC cache size    29811, 1383682 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns17191.oracleGeneral.zst ARC cache size    59622, 1383682 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns17191.oracleGeneral.zst ARC cache size   119244, 1383682 req, miss ratio 0.1081, byte miss ratio 0.1081
result/tencentBlock.ns17191.oracleGeneral.zst LRU cache size      149, 1383682 req, miss ratio 0.7129, byte miss ratio 0.7129
result/tencentBlock.ns17191.oracleGeneral.zst LRU cache size      447, 1383682 req, miss ratio 0.4796, byte miss ratio 0.4796
result/tencentBlock.ns17191.oracleGeneral.zst LRU cache size     1490, 1383682 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns17191.oracleGeneral.zst LRU cache size     4471, 1383682 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns17191.oracleGeneral.zst LRU cache size    14905, 1383682 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns17191.oracleGeneral.zst LRU cache size    29811, 1383682 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns17191.oracleGeneral.zst LRU cache size    59622, 1383682 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns17191.oracleGeneral.zst LRU cache size   119244, 1383682 req, miss ratio 0.1080, byte miss ratio 0.1080
result/tencentBlock.ns17191.oracleGeneral.zst Cacheus cache size      149, 1383682 req, miss ratio 0.5929, byte miss ratio 0.5929
result/tencentBlock.ns17191.oracleGeneral.zst Cacheus cache size      447, 1383682 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns17191.oracleGeneral.zst Cacheus cache size     1490, 1383682 req, miss ratio 0.2956, byte miss ratio 0.2956
