result/tencentBlock.ns1882.oracleGeneral.zst ARC cache size      173, 2791710 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns1882.oracleGeneral.zst ARC cache size      520, 2791710 req, miss ratio 0.1691, byte miss ratio 0.1691
result/tencentBlock.ns1882.oracleGeneral.zst ARC cache size     1735, 2791710 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns1882.oracleGeneral.zst ARC cache size     5207, 2791710 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns1882.oracleGeneral.zst ARC cache size    17357, 2791710 req, miss ratio 0.1069, byte miss ratio 0.1069
result/tencentBlock.ns1882.oracleGeneral.zst ARC cache size    34715, 2791710 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns1882.oracleGeneral.zst ARC cache size    69431, 2791710 req, miss ratio 0.0704, byte miss ratio 0.0704
result/tencentBlock.ns1882.oracleGeneral.zst ARC cache size   138863, 2791710 req, miss ratio 0.0625, byte miss ratio 0.0625
result/tencentBlock.ns1882.oracleGeneral.zst S3FIFO-1 cache size      173, 2791710 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns1882.oracleGeneral.zst S3FIFO-1 cache size      520, 2791710 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns1882.oracleGeneral.zst S3FIFO-1 cache size     1735, 2791710 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns1882.oracleGeneral.zst S3FIFO-1 cache size     5207, 2791710 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns1882.oracleGeneral.zst S3FIFO-1 cache size    17357, 2791710 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns1882.oracleGeneral.zst S3FIFO-1 cache size    34715, 2791710 req, miss ratio 0.0856, byte miss ratio 0.0856
result/tencentBlock.ns1882.oracleGeneral.zst S3FIFO-1 cache size    69431, 2791710 req, miss ratio 0.0704, byte miss ratio 0.0704
result/tencentBlock.ns1882.oracleGeneral.zst S3FIFO-1 cache size   138863, 2791710 req, miss ratio 0.0625, byte miss ratio 0.0625
result/tencentBlock.ns1882.oracleGeneral.zst LRU cache size      173, 2791710 req, miss ratio 0.3994, byte miss ratio 0.3994
result/tencentBlock.ns1882.oracleGeneral.zst LRU cache size      520, 2791710 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns1882.oracleGeneral.zst LRU cache size     1735, 2791710 req, miss ratio 0.1522, byte miss ratio 0.1522
result/tencentBlock.ns1882.oracleGeneral.zst LRU cache size     5207, 2791710 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns1882.oracleGeneral.zst LRU cache size    17357, 2791710 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns1882.oracleGeneral.zst LRU cache size    34715, 2791710 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns1882.oracleGeneral.zst LRU cache size    69431, 2791710 req, miss ratio 0.0722, byte miss ratio 0.0722
result/tencentBlock.ns1882.oracleGeneral.zst LRU cache size   138863, 2791710 req, miss ratio 0.0626, byte miss ratio 0.0626
result/tencentBlock.ns1882.oracleGeneral.zst FIFO cache size      173, 2791710 req, miss ratio 0.4432, byte miss ratio 0.4432
result/tencentBlock.ns1882.oracleGeneral.zst FIFO cache size      520, 2791710 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns1882.oracleGeneral.zst FIFO cache size     1735, 2791710 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns1882.oracleGeneral.zst FIFO cache size     5207, 2791710 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns1882.oracleGeneral.zst FIFO cache size    17357, 2791710 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns1882.oracleGeneral.zst FIFO cache size    34715, 2791710 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns1882.oracleGeneral.zst FIFO cache size    69431, 2791710 req, miss ratio 0.0812, byte miss ratio 0.0812
result/tencentBlock.ns1882.oracleGeneral.zst FIFO cache size   138863, 2791710 req, miss ratio 0.0665, byte miss ratio 0.0665
result/tencentBlock.ns1882.oracleGeneral.zst Clock cache size      173, 2791710 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns1882.oracleGeneral.zst Clock cache size      520, 2791710 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns1882.oracleGeneral.zst Clock cache size     1735, 2791710 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns1882.oracleGeneral.zst Clock cache size     5207, 2791710 req, miss ratio 0.1376, byte miss ratio 0.1376
result/tencentBlock.ns1882.oracleGeneral.zst Clock cache size    17357, 2791710 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns1882.oracleGeneral.zst Clock cache size    34715, 2791710 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns1882.oracleGeneral.zst Clock cache size    69431, 2791710 req, miss ratio 0.0707, byte miss ratio 0.0707
result/tencentBlock.ns1882.oracleGeneral.zst Clock cache size   138863, 2791710 req, miss ratio 0.0625, byte miss ratio 0.0625
result/tencentBlock.ns1882.oracleGeneral.zst LHD cache size      173, 2791710 req, miss ratio 0.3160, byte miss ratio 0.3160
