result/tencentBlock.ns2863.oracleGeneral.zst LHD cache size      489, 2750766 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns2863.oracleGeneral.zst LHD cache size     1468, 2750766 req, miss ratio 0.4101, byte miss ratio 0.4101
result/tencentBlock.ns2863.oracleGeneral.zst LHD cache size     4894, 2750766 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns2863.oracleGeneral.zst LHD cache size    14682, 2750766 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns2863.oracleGeneral.zst LHD cache size    48940, 2750766 req, miss ratio 0.2923, byte miss ratio 0.2923
result/tencentBlock.ns2863.oracleGeneral.zst LHD cache size    97880, 2750766 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns2863.oracleGeneral.zst LHD cache size   195760, 2750766 req, miss ratio 0.1926, byte miss ratio 0.1926
result/tencentBlock.ns2863.oracleGeneral.zst LHD cache size   391521, 2750766 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns2863.oracleGeneral.zst FIFO cache size      489, 2750766 req, miss ratio 0.5214, byte miss ratio 0.5214
result/tencentBlock.ns2863.oracleGeneral.zst FIFO cache size     1468, 2750766 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns2863.oracleGeneral.zst FIFO cache size     4894, 2750766 req, miss ratio 0.4113, byte miss ratio 0.4113
result/tencentBlock.ns2863.oracleGeneral.zst FIFO cache size    14682, 2750766 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns2863.oracleGeneral.zst FIFO cache size    48940, 2750766 req, miss ratio 0.3136, byte miss ratio 0.3136
result/tencentBlock.ns2863.oracleGeneral.zst FIFO cache size    97880, 2750766 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns2863.oracleGeneral.zst FIFO cache size   195760, 2750766 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns2863.oracleGeneral.zst FIFO cache size   391521, 2750766 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns2863.oracleGeneral.zst ARC cache size      489, 2750766 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns2863.oracleGeneral.zst ARC cache size     1468, 2750766 req, miss ratio 0.4074, byte miss ratio 0.4074
result/tencentBlock.ns2863.oracleGeneral.zst ARC cache size     4894, 2750766 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns2863.oracleGeneral.zst ARC cache size    14682, 2750766 req, miss ratio 0.3636, byte miss ratio 0.3636
result/tencentBlock.ns2863.oracleGeneral.zst ARC cache size    48940, 2750766 req, miss ratio 0.2881, byte miss ratio 0.2881
result/tencentBlock.ns2863.oracleGeneral.zst ARC cache size    97880, 2750766 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns2863.oracleGeneral.zst ARC cache size   195760, 2750766 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns2863.oracleGeneral.zst ARC cache size   391521, 2750766 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns2863.oracleGeneral.zst Clock cache size      489, 2750766 req, miss ratio 0.4426, byte miss ratio 0.4426
result/tencentBlock.ns2863.oracleGeneral.zst Clock cache size     1468, 2750766 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns2863.oracleGeneral.zst Clock cache size     4894, 2750766 req, miss ratio 0.3990, byte miss ratio 0.3990
result/tencentBlock.ns2863.oracleGeneral.zst Clock cache size    14682, 2750766 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns2863.oracleGeneral.zst Clock cache size    48940, 2750766 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns2863.oracleGeneral.zst Clock cache size    97880, 2750766 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns2863.oracleGeneral.zst Clock cache size   195760, 2750766 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns2863.oracleGeneral.zst Clock cache size   391521, 2750766 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns2863.oracleGeneral.zst LeCaR cache size      489, 2750766 req, miss ratio 0.4378, byte miss ratio 0.4378
result/tencentBlock.ns2863.oracleGeneral.zst LeCaR cache size     1468, 2750766 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns2863.oracleGeneral.zst LeCaR cache size     4894, 2750766 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns2863.oracleGeneral.zst LeCaR cache size    14682, 2750766 req, miss ratio 0.3679, byte miss ratio 0.3679
result/tencentBlock.ns2863.oracleGeneral.zst LeCaR cache size    48940, 2750766 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns2863.oracleGeneral.zst LeCaR cache size    97880, 2750766 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns2863.oracleGeneral.zst LeCaR cache size   195760, 2750766 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns2863.oracleGeneral.zst LeCaR cache size   391521, 2750766 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns2863.oracleGeneral.zst Cacheus cache size      489, 2750766 req, miss ratio 0.4198, byte miss ratio 0.4198
result/tencentBlock.ns2863.oracleGeneral.zst Cacheus cache size     1468, 2750766 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns2863.oracleGeneral.zst Cacheus cache size     4894, 2750766 req, miss ratio 0.3917, byte miss ratio 0.3917
