result/tencentBlock.ns9604.oracleGeneral.zst Clock cache size      318, 2413103 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns9604.oracleGeneral.zst Clock cache size      954, 2413103 req, miss ratio 0.5147, byte miss ratio 0.5147
result/tencentBlock.ns9604.oracleGeneral.zst Clock cache size     3180, 2413103 req, miss ratio 0.4954, byte miss ratio 0.4954
result/tencentBlock.ns9604.oracleGeneral.zst Clock cache size     9540, 2413103 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns9604.oracleGeneral.zst Clock cache size    31801, 2413103 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns9604.oracleGeneral.zst Clock cache size    63602, 2413103 req, miss ratio 0.3083, byte miss ratio 0.3083
result/tencentBlock.ns9604.oracleGeneral.zst Clock cache size   127205, 2413103 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns9604.oracleGeneral.zst Clock cache size   254410, 2413103 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns9604.oracleGeneral.zst LIRS cache size      318, 2413103 req, miss ratio 0.5549, byte miss ratio 0.5549
result/tencentBlock.ns9604.oracleGeneral.zst LIRS cache size      954, 2413103 req, miss ratio 0.5275, byte miss ratio 0.5275
result/tencentBlock.ns9604.oracleGeneral.zst LIRS cache size     3180, 2413103 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns9604.oracleGeneral.zst LIRS cache size     9540, 2413103 req, miss ratio 0.4300, byte miss ratio 0.4300
result/tencentBlock.ns9604.oracleGeneral.zst LIRS cache size    31801, 2413103 req, miss ratio 0.3615, byte miss ratio 0.3615
result/tencentBlock.ns9604.oracleGeneral.zst LIRS cache size    63602, 2413103 req, miss ratio 0.2929, byte miss ratio 0.2929
result/tencentBlock.ns9604.oracleGeneral.zst LIRS cache size   127205, 2413103 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns9604.oracleGeneral.zst LIRS cache size   254410, 2413103 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns9604.oracleGeneral.zst LRU cache size      318, 2413103 req, miss ratio 0.5383, byte miss ratio 0.5383
result/tencentBlock.ns9604.oracleGeneral.zst LRU cache size      954, 2413103 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns9604.oracleGeneral.zst LRU cache size     3180, 2413103 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns9604.oracleGeneral.zst LRU cache size     9540, 2413103 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns9604.oracleGeneral.zst LRU cache size    31801, 2413103 req, miss ratio 0.3631, byte miss ratio 0.3631
result/tencentBlock.ns9604.oracleGeneral.zst LRU cache size    63602, 2413103 req, miss ratio 0.3076, byte miss ratio 0.3076
result/tencentBlock.ns9604.oracleGeneral.zst LRU cache size   127205, 2413103 req, miss ratio 0.1899, byte miss ratio 0.1899
