result/tencentBlock.ns15381.oracleGeneral.zst S3FIFO-1 cache size      192, 1722595 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns15381.oracleGeneral.zst S3FIFO-1 cache size      577, 1722595 req, miss ratio 0.4462, byte miss ratio 0.4462
result/tencentBlock.ns15381.oracleGeneral.zst S3FIFO-1 cache size     1924, 1722595 req, miss ratio 0.4442, byte miss ratio 0.4442
result/tencentBlock.ns15381.oracleGeneral.zst S3FIFO-1 cache size     5773, 1722595 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns15381.oracleGeneral.zst S3FIFO-1 cache size    19244, 1722595 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns15381.oracleGeneral.zst S3FIFO-1 cache size    38488, 1722595 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns15381.oracleGeneral.zst S3FIFO-1 cache size    76976, 1722595 req, miss ratio 0.2544, byte miss ratio 0.2544
result/tencentBlock.ns15381.oracleGeneral.zst S3FIFO-1 cache size   153953, 1722595 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns15381.oracleGeneral.zst LRU cache size      192, 1722595 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns15381.oracleGeneral.zst LRU cache size      577, 1722595 req, miss ratio 0.4501, byte miss ratio 0.4501
result/tencentBlock.ns15381.oracleGeneral.zst LRU cache size     1924, 1722595 req, miss ratio 0.4446, byte miss ratio 0.4446
result/tencentBlock.ns15381.oracleGeneral.zst LRU cache size     5773, 1722595 req, miss ratio 0.4432, byte miss ratio 0.4432
result/tencentBlock.ns15381.oracleGeneral.zst LRU cache size    19244, 1722595 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns15381.oracleGeneral.zst LRU cache size    38488, 1722595 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns15381.oracleGeneral.zst LRU cache size    76976, 1722595 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns15381.oracleGeneral.zst LRU cache size   153953, 1722595 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns15381.oracleGeneral.zst Clock cache size      192, 1722595 req, miss ratio 0.4725, byte miss ratio 0.4725
result/tencentBlock.ns15381.oracleGeneral.zst Clock cache size      577, 1722595 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns15381.oracleGeneral.zst Clock cache size     1924, 1722595 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns15381.oracleGeneral.zst Clock cache size     5773, 1722595 req, miss ratio 0.4432, byte miss ratio 0.4432
result/tencentBlock.ns15381.oracleGeneral.zst Clock cache size    19244, 1722595 req, miss ratio 0.4145, byte miss ratio 0.4145
result/tencentBlock.ns15381.oracleGeneral.zst Clock cache size    38488, 1722595 req, miss ratio 0.3666, byte miss ratio 0.3666
result/tencentBlock.ns15381.oracleGeneral.zst Clock cache size    76976, 1722595 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns15381.oracleGeneral.zst Clock cache size   153953, 1722595 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns15381.oracleGeneral.zst Cacheus cache size      192, 1722595 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns15381.oracleGeneral.zst Cacheus cache size      577, 1722595 req, miss ratio 0.4466, byte miss ratio 0.4466
result/tencentBlock.ns15381.oracleGeneral.zst Cacheus cache size     1924, 1722595 req, miss ratio 0.4439, byte miss ratio 0.4439
result/tencentBlock.ns15381.oracleGeneral.zst Cacheus cache size     5773, 1722595 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns15381.oracleGeneral.zst Cacheus cache size    19244, 1722595 req, miss ratio 0.4085, byte miss ratio 0.4085
result/tencentBlock.ns15381.oracleGeneral.zst Cacheus cache size    38488, 1722595 req, miss ratio 0.3629, byte miss ratio 0.3629
result/tencentBlock.ns15381.oracleGeneral.zst Cacheus cache size    76976, 1722595 req, miss ratio 0.2828, byte miss ratio 0.2828
result/tencentBlock.ns15381.oracleGeneral.zst Cacheus cache size   153953, 1722595 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns15381.oracleGeneral.zst clock2 cache size      192, 1722595 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns15381.oracleGeneral.zst clock2 cache size      577, 1722595 req, miss ratio 0.4527, byte miss ratio 0.4527
result/tencentBlock.ns15381.oracleGeneral.zst clock2 cache size     1924, 1722595 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns15381.oracleGeneral.zst clock2 cache size     5773, 1722595 req, miss ratio 0.4433, byte miss ratio 0.4433
result/tencentBlock.ns15381.oracleGeneral.zst clock2 cache size    19244, 1722595 req, miss ratio 0.4415, byte miss ratio 0.4415
result/tencentBlock.ns15381.oracleGeneral.zst clock2 cache size    38488, 1722595 req, miss ratio 0.3815, byte miss ratio 0.3815
result/tencentBlock.ns15381.oracleGeneral.zst clock2 cache size    76976, 1722595 req, miss ratio 0.2914, byte miss ratio 0.2914
result/tencentBlock.ns15381.oracleGeneral.zst clock2 cache size   153953, 1722595 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns15381.oracleGeneral.zst FIFO cache size      192, 1722595 req, miss ratio 0.5188, byte miss ratio 0.5188
result/tencentBlock.ns15381.oracleGeneral.zst FIFO cache size      577, 1722595 req, miss ratio 0.4743, byte miss ratio 0.4743
result/tencentBlock.ns15381.oracleGeneral.zst FIFO cache size     1924, 1722595 req, miss ratio 0.4539, byte miss ratio 0.4539
result/tencentBlock.ns15381.oracleGeneral.zst FIFO cache size     5773, 1722595 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns15381.oracleGeneral.zst FIFO cache size    19244, 1722595 req, miss ratio 0.4073, byte miss ratio 0.4073
result/tencentBlock.ns15381.oracleGeneral.zst FIFO cache size    38488, 1722595 req, miss ratio 0.3700, byte miss ratio 0.3700
result/tencentBlock.ns15381.oracleGeneral.zst FIFO cache size    76976, 1722595 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns15381.oracleGeneral.zst FIFO cache size   153953, 1722595 req, miss ratio 0.1387, byte miss ratio 0.1387
result/tencentBlock.ns15381.oracleGeneral.zst LeCaR cache size      192, 1722595 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns15381.oracleGeneral.zst LeCaR cache size      577, 1722595 req, miss ratio 0.4498, byte miss ratio 0.4498
result/tencentBlock.ns15381.oracleGeneral.zst LeCaR cache size     1924, 1722595 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns15381.oracleGeneral.zst LeCaR cache size     5773, 1722595 req, miss ratio 0.4432, byte miss ratio 0.4432
result/tencentBlock.ns15381.oracleGeneral.zst LeCaR cache size    19244, 1722595 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns15381.oracleGeneral.zst LeCaR cache size    38488, 1722595 req, miss ratio 0.3533, byte miss ratio 0.3533
result/tencentBlock.ns15381.oracleGeneral.zst LeCaR cache size    76976, 1722595 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns15381.oracleGeneral.zst LeCaR cache size   153953, 1722595 req, miss ratio 0.1154, byte miss ratio 0.1154
