result/tencentBlock.ns11082.oracleGeneral.zst LRU cache size      224, 5271350 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns11082.oracleGeneral.zst LRU cache size      672, 5271350 req, miss ratio 0.3077, byte miss ratio 0.3077
result/tencentBlock.ns11082.oracleGeneral.zst LRU cache size     2242, 5271350 req, miss ratio 0.2602, byte miss ratio 0.2602
result/tencentBlock.ns11082.oracleGeneral.zst LRU cache size     6727, 5271350 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns11082.oracleGeneral.zst LRU cache size    22423, 5271350 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns11082.oracleGeneral.zst LRU cache size    44847, 5271350 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns11082.oracleGeneral.zst LRU cache size    89694, 5271350 req, miss ratio 0.0692, byte miss ratio 0.0692
result/tencentBlock.ns11082.oracleGeneral.zst LRU cache size   179389, 5271350 req, miss ratio 0.0432, byte miss ratio 0.0432
result/tencentBlock.ns11082.oracleGeneral.zst LIRS cache size      224, 5271350 req, miss ratio 0.3658, byte miss ratio 0.3658
result/tencentBlock.ns11082.oracleGeneral.zst LIRS cache size      672, 5271350 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns11082.oracleGeneral.zst LIRS cache size     2242, 5271350 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns11082.oracleGeneral.zst LIRS cache size     6727, 5271350 req, miss ratio 0.2190, byte miss ratio 0.2190
result/tencentBlock.ns11082.oracleGeneral.zst LIRS cache size    22423, 5271350 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns11082.oracleGeneral.zst LIRS cache size    44847, 5271350 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns11082.oracleGeneral.zst LIRS cache size    89694, 5271350 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns11082.oracleGeneral.zst LIRS cache size   179389, 5271350 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns11082.oracleGeneral.zst clock2 cache size      224, 5271350 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns11082.oracleGeneral.zst clock2 cache size      672, 5271350 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns11082.oracleGeneral.zst clock2 cache size     2242, 5271350 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns11082.oracleGeneral.zst clock2 cache size     6727, 5271350 req, miss ratio 0.2332, byte miss ratio 0.2332
result/tencentBlock.ns11082.oracleGeneral.zst clock2 cache size    22423, 5271350 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns11082.oracleGeneral.zst clock2 cache size    44847, 5271350 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns11082.oracleGeneral.zst clock2 cache size    89694, 5271350 req, miss ratio 0.0726, byte miss ratio 0.0726
result/tencentBlock.ns11082.oracleGeneral.zst clock2 cache size   179389, 5271350 req, miss ratio 0.0432, byte miss ratio 0.0432
result/tencentBlock.ns11082.oracleGeneral.zst FIFO cache size      224, 5271350 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns11082.oracleGeneral.zst FIFO cache size      672, 5271350 req, miss ratio 0.3514, byte miss ratio 0.3514
result/tencentBlock.ns11082.oracleGeneral.zst FIFO cache size     2242, 5271350 req, miss ratio 0.2836, byte miss ratio 0.2836
