result/tencentBlock.ns16526.oracleGeneral.zst Clock cache size      319, 3427727 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns16526.oracleGeneral.zst Clock cache size      959, 3427727 req, miss ratio 0.4292, byte miss ratio 0.4292
result/tencentBlock.ns16526.oracleGeneral.zst Clock cache size     3199, 3427727 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns16526.oracleGeneral.zst Clock cache size     9599, 3427727 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns16526.oracleGeneral.zst Clock cache size    31997, 3427727 req, miss ratio 0.2348, byte miss ratio 0.2348
result/tencentBlock.ns16526.oracleGeneral.zst Clock cache size    63994, 3427727 req, miss ratio 0.1962, byte miss ratio 0.1962
result/tencentBlock.ns16526.oracleGeneral.zst Clock cache size   127988, 3427727 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns16526.oracleGeneral.zst Clock cache size   255976, 3427727 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns16526.oracleGeneral.zst clock2 cache size      319, 3427727 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns16526.oracleGeneral.zst clock2 cache size      959, 3427727 req, miss ratio 0.4316, byte miss ratio 0.4316
result/tencentBlock.ns16526.oracleGeneral.zst clock2 cache size     3199, 3427727 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns16526.oracleGeneral.zst clock2 cache size     9599, 3427727 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns16526.oracleGeneral.zst clock2 cache size    31997, 3427727 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns16526.oracleGeneral.zst clock2 cache size    63994, 3427727 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns16526.oracleGeneral.zst clock2 cache size   127988, 3427727 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns16526.oracleGeneral.zst clock2 cache size   255976, 3427727 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns16526.oracleGeneral.zst LHD cache size      319, 3427727 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns16526.oracleGeneral.zst LHD cache size      959, 3427727 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns16526.oracleGeneral.zst LHD cache size     3199, 3427727 req, miss ratio 0.3132, byte miss ratio 0.3132
result/tencentBlock.ns16526.oracleGeneral.zst LHD cache size     9599, 3427727 req, miss ratio 0.2830, byte miss ratio 0.2830
result/tencentBlock.ns16526.oracleGeneral.zst LHD cache size    31997, 3427727 req, miss ratio 0.2267, byte miss ratio 0.2267
result/tencentBlock.ns16526.oracleGeneral.zst LHD cache size    63994, 3427727 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns16526.oracleGeneral.zst LHD cache size   127988, 3427727 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns16526.oracleGeneral.zst LHD cache size   255976, 3427727 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns16526.oracleGeneral.zst FIFO cache size      319, 3427727 req, miss ratio 0.6595, byte miss ratio 0.6595
result/tencentBlock.ns16526.oracleGeneral.zst FIFO cache size      959, 3427727 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns16526.oracleGeneral.zst FIFO cache size     3199, 3427727 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns16526.oracleGeneral.zst FIFO cache size     9599, 3427727 req, miss ratio 0.3188, byte miss ratio 0.3188
result/tencentBlock.ns16526.oracleGeneral.zst FIFO cache size    31997, 3427727 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns16526.oracleGeneral.zst FIFO cache size    63994, 3427727 req, miss ratio 0.2009, byte miss ratio 0.2009
result/tencentBlock.ns16526.oracleGeneral.zst FIFO cache size   127988, 3427727 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns16526.oracleGeneral.zst FIFO cache size   255976, 3427727 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns16526.oracleGeneral.zst S3FIFO-1 cache size      319, 3427727 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns16526.oracleGeneral.zst S3FIFO-1 cache size      959, 3427727 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns16526.oracleGeneral.zst S3FIFO-1 cache size     3199, 3427727 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns16526.oracleGeneral.zst S3FIFO-1 cache size     9599, 3427727 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns16526.oracleGeneral.zst S3FIFO-1 cache size    31997, 3427727 req, miss ratio 0.2348, byte miss ratio 0.2348
result/tencentBlock.ns16526.oracleGeneral.zst S3FIFO-1 cache size    63994, 3427727 req, miss ratio 0.2009, byte miss ratio 0.2009
result/tencentBlock.ns16526.oracleGeneral.zst S3FIFO-1 cache size   127988, 3427727 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns16526.oracleGeneral.zst S3FIFO-1 cache size   255976, 3427727 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns16526.oracleGeneral.zst LIRS cache size      319, 3427727 req, miss ratio 0.4955, byte miss ratio 0.4955
result/tencentBlock.ns16526.oracleGeneral.zst LIRS cache size      959, 3427727 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns16526.oracleGeneral.zst LIRS cache size     3199, 3427727 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns16526.oracleGeneral.zst LIRS cache size     9599, 3427727 req, miss ratio 0.2807, byte miss ratio 0.2807
result/tencentBlock.ns16526.oracleGeneral.zst LIRS cache size    31997, 3427727 req, miss ratio 0.2336, byte miss ratio 0.2336
result/tencentBlock.ns16526.oracleGeneral.zst LIRS cache size    63994, 3427727 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns16526.oracleGeneral.zst LIRS cache size   127988, 3427727 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns16526.oracleGeneral.zst LIRS cache size   255976, 3427727 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns16526.oracleGeneral.zst LRU cache size      319, 3427727 req, miss ratio 0.5051, byte miss ratio 0.5051
result/tencentBlock.ns16526.oracleGeneral.zst LRU cache size      959, 3427727 req, miss ratio 0.4306, byte miss ratio 0.4306
result/tencentBlock.ns16526.oracleGeneral.zst LRU cache size     3199, 3427727 req, miss ratio 0.3402, byte miss ratio 0.3402
result/tencentBlock.ns16526.oracleGeneral.zst LRU cache size     9599, 3427727 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns16526.oracleGeneral.zst LRU cache size    31997, 3427727 req, miss ratio 0.2337, byte miss ratio 0.2337
result/tencentBlock.ns16526.oracleGeneral.zst LRU cache size    63994, 3427727 req, miss ratio 0.1939, byte miss ratio 0.1939
