result/tencentBlock.ns1679.oracleGeneral.zst clock2 cache size      484, 13391438 req, miss ratio 0.5876, byte miss ratio 0.5876
result/tencentBlock.ns1679.oracleGeneral.zst clock2 cache size     1454, 13391438 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns1679.oracleGeneral.zst clock2 cache size     4849, 13391438 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns1679.oracleGeneral.zst clock2 cache size    14549, 13391438 req, miss ratio 0.2769, byte miss ratio 0.2769
result/tencentBlock.ns1679.oracleGeneral.zst clock2 cache size    48499, 13391438 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns1679.oracleGeneral.zst clock2 cache size    96999, 13391438 req, miss ratio 0.0753, byte miss ratio 0.0753
result/tencentBlock.ns1679.oracleGeneral.zst clock2 cache size   193998, 13391438 req, miss ratio 0.0477, byte miss ratio 0.0477
result/tencentBlock.ns1679.oracleGeneral.zst clock2 cache size   387996, 13391438 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns1679.oracleGeneral.zst LHD cache size      484, 13391438 req, miss ratio 0.5719, byte miss ratio 0.5719
result/tencentBlock.ns1679.oracleGeneral.zst LHD cache size     1454, 13391438 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns1679.oracleGeneral.zst LHD cache size     4849, 13391438 req, miss ratio 0.3076, byte miss ratio 0.3076
result/tencentBlock.ns1679.oracleGeneral.zst LHD cache size    14549, 13391438 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns1679.oracleGeneral.zst LHD cache size    48499, 13391438 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns1679.oracleGeneral.zst LHD cache size    96999, 13391438 req, miss ratio 0.0676, byte miss ratio 0.0676
result/tencentBlock.ns1679.oracleGeneral.zst LHD cache size   193998, 13391438 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns1679.oracleGeneral.zst LHD cache size   387996, 13391438 req, miss ratio 0.0367, byte miss ratio 0.0367
result/tencentBlock.ns1679.oracleGeneral.zst Cacheus cache size      484, 13391438 req, miss ratio 0.5233, byte miss ratio 0.5233
result/tencentBlock.ns1679.oracleGeneral.zst Cacheus cache size     1454, 13391438 req, miss ratio 0.4077, byte miss ratio 0.4077
result/tencentBlock.ns1679.oracleGeneral.zst Cacheus cache size     4849, 13391438 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns1679.oracleGeneral.zst Cacheus cache size    14549, 13391438 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns1679.oracleGeneral.zst Cacheus cache size    48499, 13391438 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns1679.oracleGeneral.zst Cacheus cache size    96999, 13391438 req, miss ratio 0.0790, byte miss ratio 0.0790
result/tencentBlock.ns1679.oracleGeneral.zst Cacheus cache size   193998, 13391438 req, miss ratio 0.0452, byte miss ratio 0.0452
result/tencentBlock.ns1679.oracleGeneral.zst Cacheus cache size   387996, 13391438 req, miss ratio 0.0366, byte miss ratio 0.0366
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-1 cache size      484, 13391438 req, miss ratio 0.5269, byte miss ratio 0.5269
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-1 cache size     1454, 13391438 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-1 cache size     4849, 13391438 req, miss ratio 0.2932, byte miss ratio 0.2932
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-1 cache size    14549, 13391438 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-1 cache size    48499, 13391438 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-1 cache size    96999, 13391438 req, miss ratio 0.0711, byte miss ratio 0.0711
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-1 cache size   193998, 13391438 req, miss ratio 0.0438, byte miss ratio 0.0438
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-1 cache size   387996, 13391438 req, miss ratio 0.0366, byte miss ratio 0.0366
result/tencentBlock.ns1679.oracleGeneral.zst LRU cache size      484, 13391438 req, miss ratio 0.6028, byte miss ratio 0.6028
result/tencentBlock.ns1679.oracleGeneral.zst LRU cache size     1454, 13391438 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns1679.oracleGeneral.zst LRU cache size     4849, 13391438 req, miss ratio 0.3257, byte miss ratio 0.3257
result/tencentBlock.ns1679.oracleGeneral.zst LRU cache size    14549, 13391438 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns1679.oracleGeneral.zst LRU cache size    48499, 13391438 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns1679.oracleGeneral.zst LRU cache size    96999, 13391438 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns1679.oracleGeneral.zst LRU cache size   193998, 13391438 req, miss ratio 0.0430, byte miss ratio 0.0430
result/tencentBlock.ns1679.oracleGeneral.zst LRU cache size   387996, 13391438 req, miss ratio 0.0366, byte miss ratio 0.0366
result/tencentBlock.ns1679.oracleGeneral.zst LeCaR cache size      484, 13391438 req, miss ratio 0.5892, byte miss ratio 0.5892
result/tencentBlock.ns1679.oracleGeneral.zst LeCaR cache size     1454, 13391438 req, miss ratio 0.4341, byte miss ratio 0.4341
result/tencentBlock.ns1679.oracleGeneral.zst LeCaR cache size     4849, 13391438 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns1679.oracleGeneral.zst LeCaR cache size    14549, 13391438 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns1679.oracleGeneral.zst LeCaR cache size    48499, 13391438 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns1679.oracleGeneral.zst LeCaR cache size    96999, 13391438 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns1679.oracleGeneral.zst LeCaR cache size   193998, 13391438 req, miss ratio 0.0427, byte miss ratio 0.0427
result/tencentBlock.ns1679.oracleGeneral.zst LeCaR cache size   387996, 13391438 req, miss ratio 0.0367, byte miss ratio 0.0367
result/tencentBlock.ns1679.oracleGeneral.zst Clock cache size      484, 13391438 req, miss ratio 0.5929, byte miss ratio 0.5929
result/tencentBlock.ns1679.oracleGeneral.zst Clock cache size     1454, 13391438 req, miss ratio 0.4370, byte miss ratio 0.4370
result/tencentBlock.ns1679.oracleGeneral.zst Clock cache size     4849, 13391438 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns1679.oracleGeneral.zst Clock cache size    14549, 13391438 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns1679.oracleGeneral.zst Clock cache size    48499, 13391438 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns1679.oracleGeneral.zst Clock cache size    96999, 13391438 req, miss ratio 0.0805, byte miss ratio 0.0805
result/tencentBlock.ns1679.oracleGeneral.zst Clock cache size   193998, 13391438 req, miss ratio 0.0455, byte miss ratio 0.0455
result/tencentBlock.ns1679.oracleGeneral.zst Clock cache size   387996, 13391438 req, miss ratio 0.0367, byte miss ratio 0.0367
result/tencentBlock.ns1679.oracleGeneral.zst FIFO cache size      484, 13391438 req, miss ratio 0.6631, byte miss ratio 0.6631
result/tencentBlock.ns1679.oracleGeneral.zst FIFO cache size     1454, 13391438 req, miss ratio 0.4979, byte miss ratio 0.4979
result/tencentBlock.ns1679.oracleGeneral.zst FIFO cache size     4849, 13391438 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns1679.oracleGeneral.zst FIFO cache size    14549, 13391438 req, miss ratio 0.3076, byte miss ratio 0.3076
result/tencentBlock.ns1679.oracleGeneral.zst FIFO cache size    48499, 13391438 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns1679.oracleGeneral.zst FIFO cache size    96999, 13391438 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns1679.oracleGeneral.zst FIFO cache size   193998, 13391438 req, miss ratio 0.0579, byte miss ratio 0.0579
result/tencentBlock.ns1679.oracleGeneral.zst FIFO cache size   387996, 13391438 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns1679.oracleGeneral.zst ARC cache size      484, 13391438 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns1679.oracleGeneral.zst ARC cache size     1454, 13391438 req, miss ratio 0.3896, byte miss ratio 0.3896
result/tencentBlock.ns1679.oracleGeneral.zst ARC cache size     4849, 13391438 req, miss ratio 0.2972, byte miss ratio 0.2972
result/tencentBlock.ns1679.oracleGeneral.zst ARC cache size    14549, 13391438 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns1679.oracleGeneral.zst ARC cache size    48499, 13391438 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns1679.oracleGeneral.zst ARC cache size    96999, 13391438 req, miss ratio 0.0801, byte miss ratio 0.0801
result/tencentBlock.ns1679.oracleGeneral.zst ARC cache size   193998, 13391438 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns1679.oracleGeneral.zst ARC cache size   387996, 13391438 req, miss ratio 0.0366, byte miss ratio 0.0366
result/tencentBlock.ns1679.oracleGeneral.zst LIRS cache size      484, 13391438 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns1679.oracleGeneral.zst LIRS cache size     1454, 13391438 req, miss ratio 0.3934, byte miss ratio 0.3934
result/tencentBlock.ns1679.oracleGeneral.zst LIRS cache size     4849, 13391438 req, miss ratio 0.3010, byte miss ratio 0.3010
result/tencentBlock.ns1679.oracleGeneral.zst LIRS cache size    14549, 13391438 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns1679.oracleGeneral.zst LIRS cache size    48499, 13391438 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns1679.oracleGeneral.zst LIRS cache size    96999, 13391438 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns1679.oracleGeneral.zst LIRS cache size   193998, 13391438 req, miss ratio 0.0447, byte miss ratio 0.0447
result/tencentBlock.ns1679.oracleGeneral.zst LIRS cache size   387996, 13391438 req, miss ratio 0.0374, byte miss ratio 0.0374
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-d-1 cache size      484, 13391438 req, miss ratio 0.5281, byte miss ratio 0.5281
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-d-1 cache size     1454, 13391438 req, miss ratio 0.3896, byte miss ratio 0.3896
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-d-1 cache size     4849, 13391438 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-d-1 cache size    14549, 13391438 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-d-1 cache size    48499, 13391438 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-d-1 cache size    96999, 13391438 req, miss ratio 0.0711, byte miss ratio 0.0711
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-d-1 cache size   193998, 13391438 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns1679.oracleGeneral.zst S3FIFO-d-1 cache size   387996, 13391438 req, miss ratio 0.0366, byte miss ratio 0.0366
result/tencentBlock.ns1679.oracleGeneral.zst LRB cache size      484, 13391438 req, miss ratio 0.5512, byte miss ratio 0.5512
result/tencentBlock.ns1679.oracleGeneral.zst LRB cache size     1454, 13391438 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns1679.oracleGeneral.zst LRB cache size     4849, 13391438 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns1679.oracleGeneral.zst LRB cache size    14549, 13391438 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns1679.oracleGeneral.zst LRB cache size    48499, 13391438 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns1679.oracleGeneral.zst LRB cache size    96999, 13391438 req, miss ratio 0.0682, byte miss ratio 0.0682
result/tencentBlock.ns1679.oracleGeneral.zst LRB cache size   193998, 13391438 req, miss ratio 0.0432, byte miss ratio 0.0432
result/tencentBlock.ns1679.oracleGeneral.zst LRB cache size   387996, 13391438 req, miss ratio 0.0378, byte miss ratio 0.0378
result/tencentBlock.ns1679.oracleGeneral.zst S4LRU(25:25:25:25) cache size      484, 13391438 req, miss ratio 0.6000, byte miss ratio 0.6000
result/tencentBlock.ns1679.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1454, 13391438 req, miss ratio 0.4402, byte miss ratio 0.4402
result/tencentBlock.ns1679.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4849, 13391438 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns1679.oracleGeneral.zst S4LRU(25:25:25:25) cache size    14549, 13391438 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns1679.oracleGeneral.zst S4LRU(25:25:25:25) cache size    48499, 13391438 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns1679.oracleGeneral.zst S4LRU(25:25:25:25) cache size    96999, 13391438 req, miss ratio 0.0732, byte miss ratio 0.0732
result/tencentBlock.ns1679.oracleGeneral.zst S4LRU(25:25:25:25) cache size   193998, 13391438 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns1679.oracleGeneral.zst S4LRU(25:25:25:25) cache size   387996, 13391438 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns1679.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      484, 13391438 req, miss ratio 0.6008, byte miss ratio 0.6008
result/tencentBlock.ns1679.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1454, 13391438 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns1679.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4849, 13391438 req, miss ratio 0.3319, byte miss ratio 0.3319
result/tencentBlock.ns1679.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    14549, 13391438 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns1679.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    48499, 13391438 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns1679.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    96999, 13391438 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns1679.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   193998, 13391438 req, miss ratio 0.0579, byte miss ratio 0.0579
result/tencentBlock.ns1679.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   387996, 13391438 req, miss ratio 0.0418, byte miss ratio 0.0418
result/tencentBlock.ns1679.oracleGeneral.zst TwoQ cache size      484, 13391438 req, miss ratio 0.5382, byte miss ratio 0.5382
result/tencentBlock.ns1679.oracleGeneral.zst TwoQ cache size     1454, 13391438 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns1679.oracleGeneral.zst TwoQ cache size     4849, 13391438 req, miss ratio 0.2991, byte miss ratio 0.2991
result/tencentBlock.ns1679.oracleGeneral.zst TwoQ cache size    14549, 13391438 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns1679.oracleGeneral.zst TwoQ cache size    48499, 13391438 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns1679.oracleGeneral.zst TwoQ cache size    96999, 13391438 req, miss ratio 0.0711, byte miss ratio 0.0711
result/tencentBlock.ns1679.oracleGeneral.zst TwoQ cache size   193998, 13391438 req, miss ratio 0.0471, byte miss ratio 0.0471
result/tencentBlock.ns1679.oracleGeneral.zst TwoQ cache size   387996, 13391438 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns1679.oracleGeneral.zst B-LRU cache size      484, 13391438 req, miss ratio 0.6133, byte miss ratio 0.6133
result/tencentBlock.ns1679.oracleGeneral.zst B-LRU cache size     1454, 13391438 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns1679.oracleGeneral.zst B-LRU cache size     4849, 13391438 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns1679.oracleGeneral.zst B-LRU cache size    14549, 13391438 req, miss ratio 0.2997, byte miss ratio 0.2997
result/tencentBlock.ns1679.oracleGeneral.zst B-LRU cache size    48499, 13391438 req, miss ratio 0.1556, byte miss ratio 0.1556
result/tencentBlock.ns1679.oracleGeneral.zst B-LRU cache size    96999, 13391438 req, miss ratio 0.0986, byte miss ratio 0.0986
