result/tencentBlock.ns7436.oracleGeneral.zst Clock cache size      149, 2259879 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns7436.oracleGeneral.zst Clock cache size      448, 2259879 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns7436.oracleGeneral.zst Clock cache size     1496, 2259879 req, miss ratio 0.3699, byte miss ratio 0.3699
result/tencentBlock.ns7436.oracleGeneral.zst Clock cache size     4488, 2259879 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns7436.oracleGeneral.zst Clock cache size    14962, 2259879 req, miss ratio 0.3189, byte miss ratio 0.3189
result/tencentBlock.ns7436.oracleGeneral.zst Clock cache size    29925, 2259879 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns7436.oracleGeneral.zst Clock cache size    59850, 2259879 req, miss ratio 0.2034, byte miss ratio 0.2034
result/tencentBlock.ns7436.oracleGeneral.zst Clock cache size   119701, 2259879 req, miss ratio 0.0770, byte miss ratio 0.0770
result/tencentBlock.ns7436.oracleGeneral.zst LeCaR cache size      149, 2259879 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns7436.oracleGeneral.zst LeCaR cache size      448, 2259879 req, miss ratio 0.3788, byte miss ratio 0.3788
result/tencentBlock.ns7436.oracleGeneral.zst LeCaR cache size     1496, 2259879 req, miss ratio 0.3689, byte miss ratio 0.3689
result/tencentBlock.ns7436.oracleGeneral.zst LeCaR cache size     4488, 2259879 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns7436.oracleGeneral.zst LeCaR cache size    14962, 2259879 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns7436.oracleGeneral.zst LeCaR cache size    29925, 2259879 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns7436.oracleGeneral.zst LeCaR cache size    59850, 2259879 req, miss ratio 0.1991, byte miss ratio 0.1991
