result/tencentBlock.ns17474.oracleGeneral.zst FIFO cache size      295, 3418034 req, miss ratio 0.8423, byte miss ratio 0.8423
result/tencentBlock.ns17474.oracleGeneral.zst FIFO cache size      886, 3418034 req, miss ratio 0.8165, byte miss ratio 0.8165
result/tencentBlock.ns17474.oracleGeneral.zst FIFO cache size     2955, 3418034 req, miss ratio 0.7706, byte miss ratio 0.7706
result/tencentBlock.ns17474.oracleGeneral.zst FIFO cache size     8865, 3418034 req, miss ratio 0.5843, byte miss ratio 0.5843
result/tencentBlock.ns17474.oracleGeneral.zst FIFO cache size    29550, 3418034 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns17474.oracleGeneral.zst FIFO cache size    59101, 3418034 req, miss ratio 0.4388, byte miss ratio 0.4388
result/tencentBlock.ns17474.oracleGeneral.zst FIFO cache size   118203, 3418034 req, miss ratio 0.3857, byte miss ratio 0.3857
result/tencentBlock.ns17474.oracleGeneral.zst FIFO cache size   236406, 3418034 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns17474.oracleGeneral.zst Cacheus cache size      295, 3418034 req, miss ratio 0.8062, byte miss ratio 0.8062
result/tencentBlock.ns17474.oracleGeneral.zst Cacheus cache size      886, 3418034 req, miss ratio 0.7775, byte miss ratio 0.7775
result/tencentBlock.ns17474.oracleGeneral.zst Cacheus cache size     2955, 3418034 req, miss ratio 0.6711, byte miss ratio 0.6711
result/tencentBlock.ns17474.oracleGeneral.zst Cacheus cache size     8865, 3418034 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns17474.oracleGeneral.zst Cacheus cache size    29550, 3418034 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns17474.oracleGeneral.zst Cacheus cache size    59101, 3418034 req, miss ratio 0.3881, byte miss ratio 0.3881
result/tencentBlock.ns17474.oracleGeneral.zst Cacheus cache size   118203, 3418034 req, miss ratio 0.3667, byte miss ratio 0.3667
result/tencentBlock.ns17474.oracleGeneral.zst Cacheus cache size   236406, 3418034 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns17474.oracleGeneral.zst LHD cache size      295, 3418034 req, miss ratio 0.8178, byte miss ratio 0.8178
result/tencentBlock.ns17474.oracleGeneral.zst LHD cache size      886, 3418034 req, miss ratio 0.8006, byte miss ratio 0.8006
result/tencentBlock.ns17474.oracleGeneral.zst LHD cache size     2955, 3418034 req, miss ratio 0.6630, byte miss ratio 0.6630
result/tencentBlock.ns17474.oracleGeneral.zst LHD cache size     8865, 3418034 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns17474.oracleGeneral.zst LHD cache size    29550, 3418034 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns17474.oracleGeneral.zst LHD cache size    59101, 3418034 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns17474.oracleGeneral.zst LHD cache size   118203, 3418034 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns17474.oracleGeneral.zst LHD cache size   236406, 3418034 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns17474.oracleGeneral.zst ARC cache size      295, 3418034 req, miss ratio 0.8047, byte miss ratio 0.8047
result/tencentBlock.ns17474.oracleGeneral.zst ARC cache size      886, 3418034 req, miss ratio 0.7595, byte miss ratio 0.7595
result/tencentBlock.ns17474.oracleGeneral.zst ARC cache size     2955, 3418034 req, miss ratio 0.5655, byte miss ratio 0.5655
