result/tencentBlock.ns14697.oracleGeneral.zst LIRS cache size      597, 4926129 req, miss ratio 0.7224, byte miss ratio 0.7224
result/tencentBlock.ns14697.oracleGeneral.zst LIRS cache size     1793, 4926129 req, miss ratio 0.6398, byte miss ratio 0.6398
result/tencentBlock.ns14697.oracleGeneral.zst LIRS cache size     5978, 4926129 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns14697.oracleGeneral.zst LIRS cache size    17934, 4926129 req, miss ratio 0.3855, byte miss ratio 0.3855
result/tencentBlock.ns14697.oracleGeneral.zst LIRS cache size    59780, 4926129 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns14697.oracleGeneral.zst LIRS cache size   119560, 4926129 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns14697.oracleGeneral.zst LIRS cache size   239120, 4926129 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns14697.oracleGeneral.zst LIRS cache size   478241, 4926129 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns14697.oracleGeneral.zst LHD cache size      597, 4926129 req, miss ratio 0.7333, byte miss ratio 0.7333
result/tencentBlock.ns14697.oracleGeneral.zst LHD cache size     1793, 4926129 req, miss ratio 0.6952, byte miss ratio 0.6952
result/tencentBlock.ns14697.oracleGeneral.zst LHD cache size     5978, 4926129 req, miss ratio 0.5642, byte miss ratio 0.5642
result/tencentBlock.ns14697.oracleGeneral.zst LHD cache size    17934, 4926129 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns14697.oracleGeneral.zst LHD cache size    59780, 4926129 req, miss ratio 0.2380, byte miss ratio 0.2380
result/tencentBlock.ns14697.oracleGeneral.zst LHD cache size   119560, 4926129 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns14697.oracleGeneral.zst LHD cache size   239120, 4926129 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns14697.oracleGeneral.zst LHD cache size   478241, 4926129 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns14697.oracleGeneral.zst FIFO cache size      597, 4926129 req, miss ratio 0.7926, byte miss ratio 0.7926
result/tencentBlock.ns14697.oracleGeneral.zst FIFO cache size     1793, 4926129 req, miss ratio 0.7331, byte miss ratio 0.7331
result/tencentBlock.ns14697.oracleGeneral.zst FIFO cache size     5978, 4926129 req, miss ratio 0.6453, byte miss ratio 0.6453
