result/tencentBlock.ns18393.oracleGeneral.zst FIFO cache size      353, 3833574 req, miss ratio 0.6056, byte miss ratio 0.6056
result/tencentBlock.ns18393.oracleGeneral.zst FIFO cache size     1061, 3833574 req, miss ratio 0.4393, byte miss ratio 0.4393
result/tencentBlock.ns18393.oracleGeneral.zst FIFO cache size     3538, 3833574 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns18393.oracleGeneral.zst FIFO cache size    10614, 3833574 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns18393.oracleGeneral.zst FIFO cache size    35382, 3833574 req, miss ratio 0.1581, byte miss ratio 0.1581
result/tencentBlock.ns18393.oracleGeneral.zst FIFO cache size    70765, 3833574 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns18393.oracleGeneral.zst FIFO cache size   141531, 3833574 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns18393.oracleGeneral.zst FIFO cache size   283062, 3833574 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns18393.oracleGeneral.zst LRU cache size      353, 3833574 req, miss ratio 0.5250, byte miss ratio 0.5250
result/tencentBlock.ns18393.oracleGeneral.zst LRU cache size     1061, 3833574 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns18393.oracleGeneral.zst LRU cache size     3538, 3833574 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns18393.oracleGeneral.zst LRU cache size    10614, 3833574 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns18393.oracleGeneral.zst LRU cache size    35382, 3833574 req, miss ratio 0.1478, byte miss ratio 0.1478
result/tencentBlock.ns18393.oracleGeneral.zst LRU cache size    70765, 3833574 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns18393.oracleGeneral.zst LRU cache size   141531, 3833574 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns18393.oracleGeneral.zst LRU cache size   283062, 3833574 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns18393.oracleGeneral.zst LHD cache size      353, 3833574 req, miss ratio 0.5135, byte miss ratio 0.5135
result/tencentBlock.ns18393.oracleGeneral.zst LHD cache size     1061, 3833574 req, miss ratio 0.3765, byte miss ratio 0.3765
result/tencentBlock.ns18393.oracleGeneral.zst LHD cache size     3538, 3833574 req, miss ratio 0.2468, byte miss ratio 0.2468
result/tencentBlock.ns18393.oracleGeneral.zst LHD cache size    10614, 3833574 req, miss ratio 0.2087, byte miss ratio 0.2087
result/tencentBlock.ns18393.oracleGeneral.zst LHD cache size    35382, 3833574 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns18393.oracleGeneral.zst LHD cache size    70765, 3833574 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns18393.oracleGeneral.zst LHD cache size   141531, 3833574 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns18393.oracleGeneral.zst LHD cache size   283062, 3833574 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns18393.oracleGeneral.zst Cacheus cache size      353, 3833574 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns18393.oracleGeneral.zst Cacheus cache size     1061, 3833574 req, miss ratio 0.3642, byte miss ratio 0.3642
result/tencentBlock.ns18393.oracleGeneral.zst Cacheus cache size     3538, 3833574 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns18393.oracleGeneral.zst Cacheus cache size    10614, 3833574 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns18393.oracleGeneral.zst Cacheus cache size    35382, 3833574 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns18393.oracleGeneral.zst Cacheus cache size    70765, 3833574 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns18393.oracleGeneral.zst Cacheus cache size   141531, 3833574 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns18393.oracleGeneral.zst Cacheus cache size   283062, 3833574 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns18393.oracleGeneral.zst LIRS cache size      353, 3833574 req, miss ratio 0.5137, byte miss ratio 0.5137
result/tencentBlock.ns18393.oracleGeneral.zst LIRS cache size     1061, 3833574 req, miss ratio 0.3487, byte miss ratio 0.3487
result/tencentBlock.ns18393.oracleGeneral.zst LIRS cache size     3538, 3833574 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns18393.oracleGeneral.zst LIRS cache size    10614, 3833574 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns18393.oracleGeneral.zst LIRS cache size    35382, 3833574 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns18393.oracleGeneral.zst LIRS cache size    70765, 3833574 req, miss ratio 0.1331, byte miss ratio 0.1331
result/tencentBlock.ns18393.oracleGeneral.zst LIRS cache size   141531, 3833574 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns18393.oracleGeneral.zst LIRS cache size   283062, 3833574 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns18393.oracleGeneral.zst ARC cache size      353, 3833574 req, miss ratio 0.5037, byte miss ratio 0.5037
result/tencentBlock.ns18393.oracleGeneral.zst ARC cache size     1061, 3833574 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns18393.oracleGeneral.zst ARC cache size     3538, 3833574 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns18393.oracleGeneral.zst ARC cache size    10614, 3833574 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns18393.oracleGeneral.zst ARC cache size    35382, 3833574 req, miss ratio 0.1509, byte miss ratio 0.1509
result/tencentBlock.ns18393.oracleGeneral.zst ARC cache size    70765, 3833574 req, miss ratio 0.1223, byte miss ratio 0.1223
