result/tencentBlock.ns14490.oracleGeneral.zst Cacheus cache size      240, 1278607 req, miss ratio 0.5373, byte miss ratio 0.5373
result/tencentBlock.ns14490.oracleGeneral.zst Cacheus cache size      721, 1278607 req, miss ratio 0.5296, byte miss ratio 0.5296
result/tencentBlock.ns14490.oracleGeneral.zst Cacheus cache size     2406, 1278607 req, miss ratio 0.5247, byte miss ratio 0.5247
result/tencentBlock.ns14490.oracleGeneral.zst Cacheus cache size     7219, 1278607 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns14490.oracleGeneral.zst Cacheus cache size    24064, 1278607 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns14490.oracleGeneral.zst Cacheus cache size    48128, 1278607 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns14490.oracleGeneral.zst Cacheus cache size    96256, 1278607 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns14490.oracleGeneral.zst Cacheus cache size   192512, 1278607 req, miss ratio 0.1912, byte miss ratio 0.1912
result/tencentBlock.ns14490.oracleGeneral.zst LHD cache size      240, 1278607 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns14490.oracleGeneral.zst LHD cache size      721, 1278607 req, miss ratio 0.5340, byte miss ratio 0.5340
result/tencentBlock.ns14490.oracleGeneral.zst LHD cache size     2406, 1278607 req, miss ratio 0.5258, byte miss ratio 0.5258
result/tencentBlock.ns14490.oracleGeneral.zst LHD cache size     7219, 1278607 req, miss ratio 0.5202, byte miss ratio 0.5202
result/tencentBlock.ns14490.oracleGeneral.zst LHD cache size    24064, 1278607 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns14490.oracleGeneral.zst LHD cache size    48128, 1278607 req, miss ratio 0.4203, byte miss ratio 0.4203
result/tencentBlock.ns14490.oracleGeneral.zst LHD cache size    96256, 1278607 req, miss ratio 0.2727, byte miss ratio 0.2727
result/tencentBlock.ns14490.oracleGeneral.zst LHD cache size   192512, 1278607 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns14490.oracleGeneral.zst clock2 cache size      240, 1278607 req, miss ratio 0.5436, byte miss ratio 0.5436
result/tencentBlock.ns14490.oracleGeneral.zst clock2 cache size      721, 1278607 req, miss ratio 0.5333, byte miss ratio 0.5333
result/tencentBlock.ns14490.oracleGeneral.zst clock2 cache size     2406, 1278607 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns14490.oracleGeneral.zst clock2 cache size     7219, 1278607 req, miss ratio 0.5215, byte miss ratio 0.5215
result/tencentBlock.ns14490.oracleGeneral.zst clock2 cache size    24064, 1278607 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns14490.oracleGeneral.zst clock2 cache size    48128, 1278607 req, miss ratio 0.4457, byte miss ratio 0.4457
result/tencentBlock.ns14490.oracleGeneral.zst clock2 cache size    96256, 1278607 req, miss ratio 0.3025, byte miss ratio 0.3025
result/tencentBlock.ns14490.oracleGeneral.zst clock2 cache size   192512, 1278607 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns14490.oracleGeneral.zst Clock cache size      240, 1278607 req, miss ratio 0.5458, byte miss ratio 0.5458
result/tencentBlock.ns14490.oracleGeneral.zst Clock cache size      721, 1278607 req, miss ratio 0.5337, byte miss ratio 0.5337
result/tencentBlock.ns14490.oracleGeneral.zst Clock cache size     2406, 1278607 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns14490.oracleGeneral.zst Clock cache size     7219, 1278607 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns14490.oracleGeneral.zst Clock cache size    24064, 1278607 req, miss ratio 0.4816, byte miss ratio 0.4816
result/tencentBlock.ns14490.oracleGeneral.zst Clock cache size    48128, 1278607 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns14490.oracleGeneral.zst Clock cache size    96256, 1278607 req, miss ratio 0.2788, byte miss ratio 0.2788
result/tencentBlock.ns14490.oracleGeneral.zst Clock cache size   192512, 1278607 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns14490.oracleGeneral.zst ARC cache size      240, 1278607 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns14490.oracleGeneral.zst ARC cache size      721, 1278607 req, miss ratio 0.5293, byte miss ratio 0.5293
result/tencentBlock.ns14490.oracleGeneral.zst ARC cache size     2406, 1278607 req, miss ratio 0.5243, byte miss ratio 0.5243
result/tencentBlock.ns14490.oracleGeneral.zst ARC cache size     7219, 1278607 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns14490.oracleGeneral.zst ARC cache size    24064, 1278607 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns14490.oracleGeneral.zst ARC cache size    48128, 1278607 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns14490.oracleGeneral.zst ARC cache size    96256, 1278607 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns14490.oracleGeneral.zst ARC cache size   192512, 1278607 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns14490.oracleGeneral.zst LeCaR cache size      240, 1278607 req, miss ratio 0.5429, byte miss ratio 0.5429
result/tencentBlock.ns14490.oracleGeneral.zst LeCaR cache size      721, 1278607 req, miss ratio 0.5333, byte miss ratio 0.5333
result/tencentBlock.ns14490.oracleGeneral.zst LeCaR cache size     2406, 1278607 req, miss ratio 0.5260, byte miss ratio 0.5260
result/tencentBlock.ns14490.oracleGeneral.zst LeCaR cache size     7219, 1278607 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns14490.oracleGeneral.zst LeCaR cache size    24064, 1278607 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns14490.oracleGeneral.zst LeCaR cache size    48128, 1278607 req, miss ratio 0.4307, byte miss ratio 0.4307
result/tencentBlock.ns14490.oracleGeneral.zst LeCaR cache size    96256, 1278607 req, miss ratio 0.2598, byte miss ratio 0.2598
result/tencentBlock.ns14490.oracleGeneral.zst LeCaR cache size   192512, 1278607 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns14490.oracleGeneral.zst LRU cache size      240, 1278607 req, miss ratio 0.5482, byte miss ratio 0.5482
result/tencentBlock.ns14490.oracleGeneral.zst LRU cache size      721, 1278607 req, miss ratio 0.5344, byte miss ratio 0.5344
result/tencentBlock.ns14490.oracleGeneral.zst LRU cache size     2406, 1278607 req, miss ratio 0.5266, byte miss ratio 0.5266
result/tencentBlock.ns14490.oracleGeneral.zst LRU cache size     7219, 1278607 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns14490.oracleGeneral.zst LRU cache size    24064, 1278607 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns14490.oracleGeneral.zst LRU cache size    48128, 1278607 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns14490.oracleGeneral.zst LRU cache size    96256, 1278607 req, miss ratio 0.2782, byte miss ratio 0.2782
result/tencentBlock.ns14490.oracleGeneral.zst LRU cache size   192512, 1278607 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns14490.oracleGeneral.zst FIFO cache size      240, 1278607 req, miss ratio 0.5955, byte miss ratio 0.5955
result/tencentBlock.ns14490.oracleGeneral.zst FIFO cache size      721, 1278607 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns14490.oracleGeneral.zst FIFO cache size     2406, 1278607 req, miss ratio 0.5346, byte miss ratio 0.5346
result/tencentBlock.ns14490.oracleGeneral.zst FIFO cache size     7219, 1278607 req, miss ratio 0.5260, byte miss ratio 0.5260
result/tencentBlock.ns14490.oracleGeneral.zst FIFO cache size    24064, 1278607 req, miss ratio 0.4862, byte miss ratio 0.4862
result/tencentBlock.ns14490.oracleGeneral.zst FIFO cache size    48128, 1278607 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns14490.oracleGeneral.zst FIFO cache size    96256, 1278607 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns14490.oracleGeneral.zst FIFO cache size   192512, 1278607 req, miss ratio 0.2102, byte miss ratio 0.2102
result/tencentBlock.ns14490.oracleGeneral.zst S3FIFO-1 cache size      240, 1278607 req, miss ratio 0.5378, byte miss ratio 0.5378
result/tencentBlock.ns14490.oracleGeneral.zst S3FIFO-1 cache size      721, 1278607 req, miss ratio 0.5282, byte miss ratio 0.5282
result/tencentBlock.ns14490.oracleGeneral.zst S3FIFO-1 cache size     2406, 1278607 req, miss ratio 0.5235, byte miss ratio 0.5235
