result/tencentBlock.ns18912.oracleGeneral.zst LRU cache size      128, 1461943 req, miss ratio 0.6711, byte miss ratio 0.6711
result/tencentBlock.ns18912.oracleGeneral.zst LRU cache size      385, 1461943 req, miss ratio 0.5775, byte miss ratio 0.5775
result/tencentBlock.ns18912.oracleGeneral.zst LRU cache size     1283, 1461943 req, miss ratio 0.5070, byte miss ratio 0.5070
result/tencentBlock.ns18912.oracleGeneral.zst LRU cache size     3851, 1461943 req, miss ratio 0.4595, byte miss ratio 0.4595
result/tencentBlock.ns18912.oracleGeneral.zst LRU cache size    12836, 1461943 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns18912.oracleGeneral.zst LRU cache size    25673, 1461943 req, miss ratio 0.3533, byte miss ratio 0.3533
result/tencentBlock.ns18912.oracleGeneral.zst LRU cache size    51346, 1461943 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns18912.oracleGeneral.zst LRU cache size   102693, 1461943 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns18912.oracleGeneral.zst Clock cache size      128, 1461943 req, miss ratio 0.6596, byte miss ratio 0.6596
result/tencentBlock.ns18912.oracleGeneral.zst Clock cache size      385, 1461943 req, miss ratio 0.5824, byte miss ratio 0.5824
result/tencentBlock.ns18912.oracleGeneral.zst Clock cache size     1283, 1461943 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns18912.oracleGeneral.zst Clock cache size     3851, 1461943 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns18912.oracleGeneral.zst Clock cache size    12836, 1461943 req, miss ratio 0.4260, byte miss ratio 0.4260
result/tencentBlock.ns18912.oracleGeneral.zst Clock cache size    25673, 1461943 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns18912.oracleGeneral.zst Clock cache size    51346, 1461943 req, miss ratio 0.3138, byte miss ratio 0.3138
result/tencentBlock.ns18912.oracleGeneral.zst Clock cache size   102693, 1461943 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns18912.oracleGeneral.zst LeCaR cache size      128, 1461943 req, miss ratio 0.6535, byte miss ratio 0.6535
result/tencentBlock.ns18912.oracleGeneral.zst LeCaR cache size      385, 1461943 req, miss ratio 0.5754, byte miss ratio 0.5754
result/tencentBlock.ns18912.oracleGeneral.zst LeCaR cache size     1283, 1461943 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns18912.oracleGeneral.zst LeCaR cache size     3851, 1461943 req, miss ratio 0.4562, byte miss ratio 0.4562
result/tencentBlock.ns18912.oracleGeneral.zst LeCaR cache size    12836, 1461943 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns18912.oracleGeneral.zst LeCaR cache size    25673, 1461943 req, miss ratio 0.3530, byte miss ratio 0.3530
result/tencentBlock.ns18912.oracleGeneral.zst LeCaR cache size    51346, 1461943 req, miss ratio 0.2989, byte miss ratio 0.2989
result/tencentBlock.ns18912.oracleGeneral.zst LeCaR cache size   102693, 1461943 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns18912.oracleGeneral.zst ARC cache size      128, 1461943 req, miss ratio 0.6203, byte miss ratio 0.6203
result/tencentBlock.ns18912.oracleGeneral.zst ARC cache size      385, 1461943 req, miss ratio 0.5255, byte miss ratio 0.5255
result/tencentBlock.ns18912.oracleGeneral.zst ARC cache size     1283, 1461943 req, miss ratio 0.4701, byte miss ratio 0.4701
result/tencentBlock.ns18912.oracleGeneral.zst ARC cache size     3851, 1461943 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns18912.oracleGeneral.zst ARC cache size    12836, 1461943 req, miss ratio 0.3963, byte miss ratio 0.3963
