result/tencentBlock.ns6032.oracleGeneral.zst ARC cache size      235, 1386469 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns6032.oracleGeneral.zst ARC cache size      706, 1386469 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns6032.oracleGeneral.zst ARC cache size     2353, 1386469 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns6032.oracleGeneral.zst ARC cache size     7060, 1386469 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns6032.oracleGeneral.zst ARC cache size    23536, 1386469 req, miss ratio 0.4085, byte miss ratio 0.4085
result/tencentBlock.ns6032.oracleGeneral.zst ARC cache size    47072, 1386469 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns6032.oracleGeneral.zst ARC cache size    94144, 1386469 req, miss ratio 0.2112, byte miss ratio 0.2112
result/tencentBlock.ns6032.oracleGeneral.zst ARC cache size   188288, 1386469 req, miss ratio 0.1708, byte miss ratio 0.1708
result/tencentBlock.ns6032.oracleGeneral.zst Clock cache size      235, 1386469 req, miss ratio 0.4754, byte miss ratio 0.4754
result/tencentBlock.ns6032.oracleGeneral.zst Clock cache size      706, 1386469 req, miss ratio 0.4656, byte miss ratio 0.4656
result/tencentBlock.ns6032.oracleGeneral.zst Clock cache size     2353, 1386469 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns6032.oracleGeneral.zst Clock cache size     7060, 1386469 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns6032.oracleGeneral.zst Clock cache size    23536, 1386469 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns6032.oracleGeneral.zst Clock cache size    47072, 1386469 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns6032.oracleGeneral.zst Clock cache size    94144, 1386469 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns6032.oracleGeneral.zst Clock cache size   188288, 1386469 req, miss ratio 0.1709, byte miss ratio 0.1709
result/tencentBlock.ns6032.oracleGeneral.zst LRU cache size      235, 1386469 req, miss ratio 0.4765, byte miss ratio 0.4765
result/tencentBlock.ns6032.oracleGeneral.zst LRU cache size      706, 1386469 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns6032.oracleGeneral.zst LRU cache size     2353, 1386469 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns6032.oracleGeneral.zst LRU cache size     7060, 1386469 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns6032.oracleGeneral.zst LRU cache size    23536, 1386469 req, miss ratio 0.4063, byte miss ratio 0.4063
result/tencentBlock.ns6032.oracleGeneral.zst LRU cache size    47072, 1386469 req, miss ratio 0.3701, byte miss ratio 0.3701
result/tencentBlock.ns6032.oracleGeneral.zst LRU cache size    94144, 1386469 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns6032.oracleGeneral.zst LRU cache size   188288, 1386469 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns6032.oracleGeneral.zst LIRS cache size      235, 1386469 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns6032.oracleGeneral.zst LIRS cache size      706, 1386469 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns6032.oracleGeneral.zst LIRS cache size     2353, 1386469 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns6032.oracleGeneral.zst LIRS cache size     7060, 1386469 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns6032.oracleGeneral.zst LIRS cache size    23536, 1386469 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns6032.oracleGeneral.zst LIRS cache size    47072, 1386469 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns6032.oracleGeneral.zst LIRS cache size    94144, 1386469 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns6032.oracleGeneral.zst LIRS cache size   188288, 1386469 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns6032.oracleGeneral.zst Cacheus cache size      235, 1386469 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns6032.oracleGeneral.zst Cacheus cache size      706, 1386469 req, miss ratio 0.4634, byte miss ratio 0.4634
result/tencentBlock.ns6032.oracleGeneral.zst Cacheus cache size     2353, 1386469 req, miss ratio 0.4594, byte miss ratio 0.4594
result/tencentBlock.ns6032.oracleGeneral.zst Cacheus cache size     7060, 1386469 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns6032.oracleGeneral.zst Cacheus cache size    23536, 1386469 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns6032.oracleGeneral.zst Cacheus cache size    47072, 1386469 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns6032.oracleGeneral.zst Cacheus cache size    94144, 1386469 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns6032.oracleGeneral.zst Cacheus cache size   188288, 1386469 req, miss ratio 0.1715, byte miss ratio 0.1715
result/tencentBlock.ns6032.oracleGeneral.zst LHD cache size      235, 1386469 req, miss ratio 0.4741, byte miss ratio 0.4741
result/tencentBlock.ns6032.oracleGeneral.zst LHD cache size      706, 1386469 req, miss ratio 0.4657, byte miss ratio 0.4657
result/tencentBlock.ns6032.oracleGeneral.zst LHD cache size     2353, 1386469 req, miss ratio 0.4603, byte miss ratio 0.4603
result/tencentBlock.ns6032.oracleGeneral.zst LHD cache size     7060, 1386469 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns6032.oracleGeneral.zst LHD cache size    23536, 1386469 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns6032.oracleGeneral.zst LHD cache size    47072, 1386469 req, miss ratio 0.3497, byte miss ratio 0.3497
result/tencentBlock.ns6032.oracleGeneral.zst LHD cache size    94144, 1386469 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns6032.oracleGeneral.zst LHD cache size   188288, 1386469 req, miss ratio 0.1703, byte miss ratio 0.1703
result/tencentBlock.ns6032.oracleGeneral.zst clock2 cache size      235, 1386469 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns6032.oracleGeneral.zst clock2 cache size      706, 1386469 req, miss ratio 0.4653, byte miss ratio 0.4653
