result/tencentBlock.ns16122.oracleGeneral.zst FIFO cache size      210, 1496108 req, miss ratio 0.5785, byte miss ratio 0.5785
result/tencentBlock.ns16122.oracleGeneral.zst FIFO cache size      630, 1496108 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns16122.oracleGeneral.zst FIFO cache size     2101, 1496108 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns16122.oracleGeneral.zst FIFO cache size     6305, 1496108 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns16122.oracleGeneral.zst FIFO cache size    21017, 1496108 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns16122.oracleGeneral.zst FIFO cache size    42035, 1496108 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns16122.oracleGeneral.zst FIFO cache size    84071, 1496108 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns16122.oracleGeneral.zst FIFO cache size   168143, 1496108 req, miss ratio 0.1665, byte miss ratio 0.1665
result/tencentBlock.ns16122.oracleGeneral.zst S3FIFO-1 cache size      210, 1496108 req, miss ratio 0.4969, byte miss ratio 0.4969
result/tencentBlock.ns16122.oracleGeneral.zst S3FIFO-1 cache size      630, 1496108 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns16122.oracleGeneral.zst S3FIFO-1 cache size     2101, 1496108 req, miss ratio 0.4296, byte miss ratio 0.4296
result/tencentBlock.ns16122.oracleGeneral.zst S3FIFO-1 cache size     6305, 1496108 req, miss ratio 0.4260, byte miss ratio 0.4260
result/tencentBlock.ns16122.oracleGeneral.zst S3FIFO-1 cache size    21017, 1496108 req, miss ratio 0.3643, byte miss ratio 0.3643
result/tencentBlock.ns16122.oracleGeneral.zst S3FIFO-1 cache size    42035, 1496108 req, miss ratio 0.3248, byte miss ratio 0.3248
result/tencentBlock.ns16122.oracleGeneral.zst S3FIFO-1 cache size    84071, 1496108 req, miss ratio 0.2050, byte miss ratio 0.2050
result/tencentBlock.ns16122.oracleGeneral.zst S3FIFO-1 cache size   168143, 1496108 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns16122.oracleGeneral.zst LIRS cache size      210, 1496108 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns16122.oracleGeneral.zst LIRS cache size      630, 1496108 req, miss ratio 0.4814, byte miss ratio 0.4814
result/tencentBlock.ns16122.oracleGeneral.zst LIRS cache size     2101, 1496108 req, miss ratio 0.4366, byte miss ratio 0.4366
result/tencentBlock.ns16122.oracleGeneral.zst LIRS cache size     6305, 1496108 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns16122.oracleGeneral.zst LIRS cache size    21017, 1496108 req, miss ratio 0.3633, byte miss ratio 0.3633
result/tencentBlock.ns16122.oracleGeneral.zst LIRS cache size    42035, 1496108 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns16122.oracleGeneral.zst LIRS cache size    84071, 1496108 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns16122.oracleGeneral.zst LIRS cache size   168143, 1496108 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns16122.oracleGeneral.zst LHD cache size      210, 1496108 req, miss ratio 0.4987, byte miss ratio 0.4987
result/tencentBlock.ns16122.oracleGeneral.zst LHD cache size      630, 1496108 req, miss ratio 0.4844, byte miss ratio 0.4844
result/tencentBlock.ns16122.oracleGeneral.zst LHD cache size     2101, 1496108 req, miss ratio 0.4316, byte miss ratio 0.4316
result/tencentBlock.ns16122.oracleGeneral.zst LHD cache size     6305, 1496108 req, miss ratio 0.4215, byte miss ratio 0.4215
result/tencentBlock.ns16122.oracleGeneral.zst LHD cache size    21017, 1496108 req, miss ratio 0.3653, byte miss ratio 0.3653
result/tencentBlock.ns16122.oracleGeneral.zst LHD cache size    42035, 1496108 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns16122.oracleGeneral.zst LHD cache size    84071, 1496108 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns16122.oracleGeneral.zst LHD cache size   168143, 1496108 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns16122.oracleGeneral.zst Clock cache size      210, 1496108 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns16122.oracleGeneral.zst Clock cache size      630, 1496108 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns16122.oracleGeneral.zst Clock cache size     2101, 1496108 req, miss ratio 0.4335, byte miss ratio 0.4335
result/tencentBlock.ns16122.oracleGeneral.zst Clock cache size     6305, 1496108 req, miss ratio 0.4246, byte miss ratio 0.4246
result/tencentBlock.ns16122.oracleGeneral.zst Clock cache size    21017, 1496108 req, miss ratio 0.3653, byte miss ratio 0.3653
result/tencentBlock.ns16122.oracleGeneral.zst Clock cache size    42035, 1496108 req, miss ratio 0.3305, byte miss ratio 0.3305
result/tencentBlock.ns16122.oracleGeneral.zst Clock cache size    84071, 1496108 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns16122.oracleGeneral.zst Clock cache size   168143, 1496108 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns16122.oracleGeneral.zst LeCaR cache size      210, 1496108 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns16122.oracleGeneral.zst LeCaR cache size      630, 1496108 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns16122.oracleGeneral.zst LeCaR cache size     2101, 1496108 req, miss ratio 0.4324, byte miss ratio 0.4324
