result/tencentBlock.ns20628.oracleGeneral.zst LHD cache size      234, 1429910 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns20628.oracleGeneral.zst LHD cache size      703, 1429910 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns20628.oracleGeneral.zst LHD cache size     2346, 1429910 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns20628.oracleGeneral.zst LHD cache size     7039, 1429910 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns20628.oracleGeneral.zst LHD cache size    23464, 1429910 req, miss ratio 0.4015, byte miss ratio 0.4015
result/tencentBlock.ns20628.oracleGeneral.zst LHD cache size    46929, 1429910 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns20628.oracleGeneral.zst LHD cache size    93858, 1429910 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns20628.oracleGeneral.zst LHD cache size   187717, 1429910 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns20628.oracleGeneral.zst Cacheus cache size      234, 1429910 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns20628.oracleGeneral.zst Cacheus cache size      703, 1429910 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns20628.oracleGeneral.zst Cacheus cache size     2346, 1429910 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns20628.oracleGeneral.zst Cacheus cache size     7039, 1429910 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns20628.oracleGeneral.zst Cacheus cache size    23464, 1429910 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns20628.oracleGeneral.zst Cacheus cache size    46929, 1429910 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns20628.oracleGeneral.zst Cacheus cache size    93858, 1429910 req, miss ratio 0.2289, byte miss ratio 0.2289
result/tencentBlock.ns20628.oracleGeneral.zst Cacheus cache size   187717, 1429910 req, miss ratio 0.1657, byte miss ratio 0.1657
result/tencentBlock.ns20628.oracleGeneral.zst FIFO cache size      234, 1429910 req, miss ratio 0.5219, byte miss ratio 0.5219
result/tencentBlock.ns20628.oracleGeneral.zst FIFO cache size      703, 1429910 req, miss ratio 0.4792, byte miss ratio 0.4792
result/tencentBlock.ns20628.oracleGeneral.zst FIFO cache size     2346, 1429910 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns20628.oracleGeneral.zst FIFO cache size     7039, 1429910 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns20628.oracleGeneral.zst FIFO cache size    23464, 1429910 req, miss ratio 0.4180, byte miss ratio 0.4180
