result/tencentBlock.ns22578.oracleGeneral.zst Cacheus cache size      199, 1094478 req, miss ratio 0.5046, byte miss ratio 0.5046
result/tencentBlock.ns22578.oracleGeneral.zst Cacheus cache size      599, 1094478 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns22578.oracleGeneral.zst Cacheus cache size     1997, 1094478 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns22578.oracleGeneral.zst Cacheus cache size     5993, 1094478 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns22578.oracleGeneral.zst Cacheus cache size    19979, 1094478 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns22578.oracleGeneral.zst Cacheus cache size    39958, 1094478 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns22578.oracleGeneral.zst Cacheus cache size    79916, 1094478 req, miss ratio 0.2006, byte miss ratio 0.2006
result/tencentBlock.ns22578.oracleGeneral.zst Cacheus cache size   159832, 1094478 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns22578.oracleGeneral.zst S3FIFO-1 cache size      199, 1094478 req, miss ratio 0.5100, byte miss ratio 0.5100
result/tencentBlock.ns22578.oracleGeneral.zst S3FIFO-1 cache size      599, 1094478 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns22578.oracleGeneral.zst S3FIFO-1 cache size     1997, 1094478 req, miss ratio 0.4784, byte miss ratio 0.4784
result/tencentBlock.ns22578.oracleGeneral.zst S3FIFO-1 cache size     5993, 1094478 req, miss ratio 0.4663, byte miss ratio 0.4663
result/tencentBlock.ns22578.oracleGeneral.zst S3FIFO-1 cache size    19979, 1094478 req, miss ratio 0.3623, byte miss ratio 0.3623
result/tencentBlock.ns22578.oracleGeneral.zst S3FIFO-1 cache size    39958, 1094478 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns22578.oracleGeneral.zst S3FIFO-1 cache size    79916, 1094478 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns22578.oracleGeneral.zst S3FIFO-1 cache size   159832, 1094478 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns22578.oracleGeneral.zst LIRS cache size      199, 1094478 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns22578.oracleGeneral.zst LIRS cache size      599, 1094478 req, miss ratio 0.5116, byte miss ratio 0.5116
result/tencentBlock.ns22578.oracleGeneral.zst LIRS cache size     1997, 1094478 req, miss ratio 0.4899, byte miss ratio 0.4899
result/tencentBlock.ns22578.oracleGeneral.zst LIRS cache size     5993, 1094478 req, miss ratio 0.4660, byte miss ratio 0.4660
result/tencentBlock.ns22578.oracleGeneral.zst LIRS cache size    19979, 1094478 req, miss ratio 0.3573, byte miss ratio 0.3573
result/tencentBlock.ns22578.oracleGeneral.zst LIRS cache size    39958, 1094478 req, miss ratio 0.2550, byte miss ratio 0.2550
result/tencentBlock.ns22578.oracleGeneral.zst LIRS cache size    79916, 1094478 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns22578.oracleGeneral.zst LIRS cache size   159832, 1094478 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns22578.oracleGeneral.zst LeCaR cache size      199, 1094478 req, miss ratio 0.5153, byte miss ratio 0.5153
