result/tencentBlock.ns15014.oracleGeneral.zst LIRS cache size      551, 4613561 req, miss ratio 0.5747, byte miss ratio 0.5747
result/tencentBlock.ns15014.oracleGeneral.zst LIRS cache size     1655, 4613561 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns15014.oracleGeneral.zst LIRS cache size     5519, 4613561 req, miss ratio 0.3660, byte miss ratio 0.3660
result/tencentBlock.ns15014.oracleGeneral.zst LIRS cache size    16558, 4613561 req, miss ratio 0.3236, byte miss ratio 0.3236
result/tencentBlock.ns15014.oracleGeneral.zst LIRS cache size    55196, 4613561 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns15014.oracleGeneral.zst LIRS cache size   110392, 4613561 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns15014.oracleGeneral.zst LIRS cache size   220784, 4613561 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns15014.oracleGeneral.zst LIRS cache size   441568, 4613561 req, miss ratio 0.1241, byte miss ratio 0.1241
result/tencentBlock.ns15014.oracleGeneral.zst Clock cache size      551, 4613561 req, miss ratio 0.5668, byte miss ratio 0.5668
result/tencentBlock.ns15014.oracleGeneral.zst Clock cache size     1655, 4613561 req, miss ratio 0.4593, byte miss ratio 0.4593
result/tencentBlock.ns15014.oracleGeneral.zst Clock cache size     5519, 4613561 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns15014.oracleGeneral.zst Clock cache size    16558, 4613561 req, miss ratio 0.3287, byte miss ratio 0.3287
result/tencentBlock.ns15014.oracleGeneral.zst Clock cache size    55196, 4613561 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns15014.oracleGeneral.zst Clock cache size   110392, 4613561 req, miss ratio 0.2310, byte miss ratio 0.2310
result/tencentBlock.ns15014.oracleGeneral.zst Clock cache size   220784, 4613561 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns15014.oracleGeneral.zst Clock cache size   441568, 4613561 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns15014.oracleGeneral.zst LHD cache size      551, 4613561 req, miss ratio 0.5664, byte miss ratio 0.5664
result/tencentBlock.ns15014.oracleGeneral.zst LHD cache size     1655, 4613561 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns15014.oracleGeneral.zst LHD cache size     5519, 4613561 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns15014.oracleGeneral.zst LHD cache size    16558, 4613561 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns15014.oracleGeneral.zst LHD cache size    55196, 4613561 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns15014.oracleGeneral.zst LHD cache size   110392, 4613561 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns15014.oracleGeneral.zst LHD cache size   220784, 4613561 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns15014.oracleGeneral.zst LHD cache size   441568, 4613561 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns15014.oracleGeneral.zst ARC cache size      551, 4613561 req, miss ratio 0.5503, byte miss ratio 0.5503
result/tencentBlock.ns15014.oracleGeneral.zst ARC cache size     1655, 4613561 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns15014.oracleGeneral.zst ARC cache size     5519, 4613561 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns15014.oracleGeneral.zst ARC cache size    16558, 4613561 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns15014.oracleGeneral.zst ARC cache size    55196, 4613561 req, miss ratio 0.2657, byte miss ratio 0.2657
result/tencentBlock.ns15014.oracleGeneral.zst ARC cache size   110392, 4613561 req, miss ratio 0.2194, byte miss ratio 0.2194
result/tencentBlock.ns15014.oracleGeneral.zst ARC cache size   220784, 4613561 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns15014.oracleGeneral.zst ARC cache size   441568, 4613561 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns15014.oracleGeneral.zst LeCaR cache size      551, 4613561 req, miss ratio 0.5659, byte miss ratio 0.5659
result/tencentBlock.ns15014.oracleGeneral.zst LeCaR cache size     1655, 4613561 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns15014.oracleGeneral.zst LeCaR cache size     5519, 4613561 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns15014.oracleGeneral.zst LeCaR cache size    16558, 4613561 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns15014.oracleGeneral.zst LeCaR cache size    55196, 4613561 req, miss ratio 0.2658, byte miss ratio 0.2658
result/tencentBlock.ns15014.oracleGeneral.zst LeCaR cache size   110392, 4613561 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns15014.oracleGeneral.zst LeCaR cache size   220784, 4613561 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns15014.oracleGeneral.zst LeCaR cache size   441568, 4613561 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns15014.oracleGeneral.zst Cacheus cache size      551, 4613561 req, miss ratio 0.5495, byte miss ratio 0.5495
result/tencentBlock.ns15014.oracleGeneral.zst Cacheus cache size     1655, 4613561 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns15014.oracleGeneral.zst Cacheus cache size     5519, 4613561 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns15014.oracleGeneral.zst Cacheus cache size    16558, 4613561 req, miss ratio 0.3248, byte miss ratio 0.3248
result/tencentBlock.ns15014.oracleGeneral.zst Cacheus cache size    55196, 4613561 req, miss ratio 0.2654, byte miss ratio 0.2654
result/tencentBlock.ns15014.oracleGeneral.zst Cacheus cache size   110392, 4613561 req, miss ratio 0.2317, byte miss ratio 0.2317
result/tencentBlock.ns15014.oracleGeneral.zst Cacheus cache size   220784, 4613561 req, miss ratio 0.1509, byte miss ratio 0.1509
result/tencentBlock.ns15014.oracleGeneral.zst Cacheus cache size   441568, 4613561 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns15014.oracleGeneral.zst LRU cache size      551, 4613561 req, miss ratio 0.5693, byte miss ratio 0.5693
result/tencentBlock.ns15014.oracleGeneral.zst LRU cache size     1655, 4613561 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns15014.oracleGeneral.zst LRU cache size     5519, 4613561 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns15014.oracleGeneral.zst LRU cache size    16558, 4613561 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns15014.oracleGeneral.zst LRU cache size    55196, 4613561 req, miss ratio 0.2669, byte miss ratio 0.2669
result/tencentBlock.ns15014.oracleGeneral.zst LRU cache size   110392, 4613561 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns15014.oracleGeneral.zst LRU cache size   220784, 4613561 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns15014.oracleGeneral.zst LRU cache size   441568, 4613561 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns15014.oracleGeneral.zst clock2 cache size      551, 4613561 req, miss ratio 0.5696, byte miss ratio 0.5696
result/tencentBlock.ns15014.oracleGeneral.zst clock2 cache size     1655, 4613561 req, miss ratio 0.4595, byte miss ratio 0.4595
result/tencentBlock.ns15014.oracleGeneral.zst clock2 cache size     5519, 4613561 req, miss ratio 0.3597, byte miss ratio 0.3597
result/tencentBlock.ns15014.oracleGeneral.zst clock2 cache size    16558, 4613561 req, miss ratio 0.3342, byte miss ratio 0.3342
result/tencentBlock.ns15014.oracleGeneral.zst clock2 cache size    55196, 4613561 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns15014.oracleGeneral.zst clock2 cache size   110392, 4613561 req, miss ratio 0.2369, byte miss ratio 0.2369
result/tencentBlock.ns15014.oracleGeneral.zst clock2 cache size   220784, 4613561 req, miss ratio 0.1639, byte miss ratio 0.1639
result/tencentBlock.ns15014.oracleGeneral.zst clock2 cache size   441568, 4613561 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns15014.oracleGeneral.zst FIFO cache size      551, 4613561 req, miss ratio 0.6301, byte miss ratio 0.6301
result/tencentBlock.ns15014.oracleGeneral.zst FIFO cache size     1655, 4613561 req, miss ratio 0.5051, byte miss ratio 0.5051
result/tencentBlock.ns15014.oracleGeneral.zst FIFO cache size     5519, 4613561 req, miss ratio 0.4079, byte miss ratio 0.4079
result/tencentBlock.ns15014.oracleGeneral.zst FIFO cache size    16558, 4613561 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns15014.oracleGeneral.zst FIFO cache size    55196, 4613561 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns15014.oracleGeneral.zst FIFO cache size   110392, 4613561 req, miss ratio 0.2282, byte miss ratio 0.2282
result/tencentBlock.ns15014.oracleGeneral.zst FIFO cache size   220784, 4613561 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns15014.oracleGeneral.zst FIFO cache size   441568, 4613561 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-1 cache size      551, 4613561 req, miss ratio 0.5610, byte miss ratio 0.5610
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-1 cache size     1655, 4613561 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-1 cache size     5519, 4613561 req, miss ratio 0.3566, byte miss ratio 0.3566
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-1 cache size    16558, 4613561 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-1 cache size    55196, 4613561 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-1 cache size   110392, 4613561 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-1 cache size   220784, 4613561 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-1 cache size   441568, 4613561 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-d-1 cache size      551, 4613561 req, miss ratio 0.5514, byte miss ratio 0.5514
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-d-1 cache size     1655, 4613561 req, miss ratio 0.3788, byte miss ratio 0.3788
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-d-1 cache size     5519, 4613561 req, miss ratio 0.3560, byte miss ratio 0.3560
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-d-1 cache size    16558, 4613561 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-d-1 cache size    55196, 4613561 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-d-1 cache size   110392, 4613561 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-d-1 cache size   220784, 4613561 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns15014.oracleGeneral.zst S3FIFO-d-1 cache size   441568, 4613561 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns15014.oracleGeneral.zst LRB cache size      551, 4613561 req, miss ratio 0.6003, byte miss ratio 0.6003
result/tencentBlock.ns15014.oracleGeneral.zst LRB cache size     1655, 4613561 req, miss ratio 0.4143, byte miss ratio 0.4143
result/tencentBlock.ns15014.oracleGeneral.zst LRB cache size     5519, 4613561 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns15014.oracleGeneral.zst LRB cache size    16558, 4613561 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns15014.oracleGeneral.zst LRB cache size    55196, 4613561 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns15014.oracleGeneral.zst LRB cache size   110392, 4613561 req, miss ratio 0.2000, byte miss ratio 0.2000
