result/tencentBlock.ns10996.oracleGeneral.zst LRU cache size      180, 1777689 req, miss ratio 0.6543, byte miss ratio 0.6543
result/tencentBlock.ns10996.oracleGeneral.zst LRU cache size      540, 1777689 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns10996.oracleGeneral.zst LRU cache size     1802, 1777689 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns10996.oracleGeneral.zst LRU cache size     5408, 1777689 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns10996.oracleGeneral.zst LRU cache size    18029, 1777689 req, miss ratio 0.3646, byte miss ratio 0.3646
result/tencentBlock.ns10996.oracleGeneral.zst LRU cache size    36058, 1777689 req, miss ratio 0.3262, byte miss ratio 0.3262
result/tencentBlock.ns10996.oracleGeneral.zst LRU cache size    72117, 1777689 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns10996.oracleGeneral.zst LRU cache size   144235, 1777689 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns10996.oracleGeneral.zst Clock cache size      180, 1777689 req, miss ratio 0.6510, byte miss ratio 0.6510
result/tencentBlock.ns10996.oracleGeneral.zst Clock cache size      540, 1777689 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns10996.oracleGeneral.zst Clock cache size     1802, 1777689 req, miss ratio 0.4638, byte miss ratio 0.4638
result/tencentBlock.ns10996.oracleGeneral.zst Clock cache size     5408, 1777689 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns10996.oracleGeneral.zst Clock cache size    18029, 1777689 req, miss ratio 0.3631, byte miss ratio 0.3631
result/tencentBlock.ns10996.oracleGeneral.zst Clock cache size    36058, 1777689 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns10996.oracleGeneral.zst Clock cache size    72117, 1777689 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns10996.oracleGeneral.zst Clock cache size   144235, 1777689 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns10996.oracleGeneral.zst ARC cache size      180, 1777689 req, miss ratio 0.6022, byte miss ratio 0.6022
result/tencentBlock.ns10996.oracleGeneral.zst ARC cache size      540, 1777689 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns10996.oracleGeneral.zst ARC cache size     1802, 1777689 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns10996.oracleGeneral.zst ARC cache size     5408, 1777689 req, miss ratio 0.4035, byte miss ratio 0.4035
result/tencentBlock.ns10996.oracleGeneral.zst ARC cache size    18029, 1777689 req, miss ratio 0.3539, byte miss ratio 0.3539
result/tencentBlock.ns10996.oracleGeneral.zst ARC cache size    36058, 1777689 req, miss ratio 0.3091, byte miss ratio 0.3091
result/tencentBlock.ns10996.oracleGeneral.zst ARC cache size    72117, 1777689 req, miss ratio 0.2098, byte miss ratio 0.2098
result/tencentBlock.ns10996.oracleGeneral.zst ARC cache size   144235, 1777689 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns10996.oracleGeneral.zst LeCaR cache size      180, 1777689 req, miss ratio 0.6495, byte miss ratio 0.6495
result/tencentBlock.ns10996.oracleGeneral.zst LeCaR cache size      540, 1777689 req, miss ratio 0.5310, byte miss ratio 0.5310
result/tencentBlock.ns10996.oracleGeneral.zst LeCaR cache size     1802, 1777689 req, miss ratio 0.4598, byte miss ratio 0.4598
result/tencentBlock.ns10996.oracleGeneral.zst LeCaR cache size     5408, 1777689 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns10996.oracleGeneral.zst LeCaR cache size    18029, 1777689 req, miss ratio 0.3577, byte miss ratio 0.3577
result/tencentBlock.ns10996.oracleGeneral.zst LeCaR cache size    36058, 1777689 req, miss ratio 0.3232, byte miss ratio 0.3232
result/tencentBlock.ns10996.oracleGeneral.zst LeCaR cache size    72117, 1777689 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns10996.oracleGeneral.zst LeCaR cache size   144235, 1777689 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns10996.oracleGeneral.zst LIRS cache size      180, 1777689 req, miss ratio 0.6315, byte miss ratio 0.6315
result/tencentBlock.ns10996.oracleGeneral.zst LIRS cache size      540, 1777689 req, miss ratio 0.5123, byte miss ratio 0.5123
result/tencentBlock.ns10996.oracleGeneral.zst LIRS cache size     1802, 1777689 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns10996.oracleGeneral.zst LIRS cache size     5408, 1777689 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns10996.oracleGeneral.zst LIRS cache size    18029, 1777689 req, miss ratio 0.3494, byte miss ratio 0.3494
result/tencentBlock.ns10996.oracleGeneral.zst LIRS cache size    36058, 1777689 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns10996.oracleGeneral.zst LIRS cache size    72117, 1777689 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns10996.oracleGeneral.zst LIRS cache size   144235, 1777689 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns10996.oracleGeneral.zst S3FIFO-1 cache size      180, 1777689 req, miss ratio 0.5987, byte miss ratio 0.5987
result/tencentBlock.ns10996.oracleGeneral.zst S3FIFO-1 cache size      540, 1777689 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns10996.oracleGeneral.zst S3FIFO-1 cache size     1802, 1777689 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns10996.oracleGeneral.zst S3FIFO-1 cache size     5408, 1777689 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns10996.oracleGeneral.zst S3FIFO-1 cache size    18029, 1777689 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns10996.oracleGeneral.zst S3FIFO-1 cache size    36058, 1777689 req, miss ratio 0.3136, byte miss ratio 0.3136
result/tencentBlock.ns10996.oracleGeneral.zst S3FIFO-1 cache size    72117, 1777689 req, miss ratio 0.1967, byte miss ratio 0.1967
result/tencentBlock.ns10996.oracleGeneral.zst S3FIFO-1 cache size   144235, 1777689 req, miss ratio 0.1072, byte miss ratio 0.1072
result/tencentBlock.ns10996.oracleGeneral.zst FIFO cache size      180, 1777689 req, miss ratio 0.7123, byte miss ratio 0.7123
result/tencentBlock.ns10996.oracleGeneral.zst FIFO cache size      540, 1777689 req, miss ratio 0.5994, byte miss ratio 0.5994
result/tencentBlock.ns10996.oracleGeneral.zst FIFO cache size     1802, 1777689 req, miss ratio 0.5082, byte miss ratio 0.5082
result/tencentBlock.ns10996.oracleGeneral.zst FIFO cache size     5408, 1777689 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns10996.oracleGeneral.zst FIFO cache size    18029, 1777689 req, miss ratio 0.3912, byte miss ratio 0.3912
result/tencentBlock.ns10996.oracleGeneral.zst FIFO cache size    36058, 1777689 req, miss ratio 0.3496, byte miss ratio 0.3496
result/tencentBlock.ns10996.oracleGeneral.zst FIFO cache size    72117, 1777689 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns10996.oracleGeneral.zst FIFO cache size   144235, 1777689 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns10996.oracleGeneral.zst Cacheus cache size      180, 1777689 req, miss ratio 0.6276, byte miss ratio 0.6276
result/tencentBlock.ns10996.oracleGeneral.zst Cacheus cache size      540, 1777689 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns10996.oracleGeneral.zst Cacheus cache size     1802, 1777689 req, miss ratio 0.4469, byte miss ratio 0.4469
result/tencentBlock.ns10996.oracleGeneral.zst Cacheus cache size     5408, 1777689 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns10996.oracleGeneral.zst Cacheus cache size    18029, 1777689 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns10996.oracleGeneral.zst Cacheus cache size    36058, 1777689 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns10996.oracleGeneral.zst Cacheus cache size    72117, 1777689 req, miss ratio 0.2056, byte miss ratio 0.2056
result/tencentBlock.ns10996.oracleGeneral.zst Cacheus cache size   144235, 1777689 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns10996.oracleGeneral.zst LHD cache size      180, 1777689 req, miss ratio 0.6416, byte miss ratio 0.6416
result/tencentBlock.ns10996.oracleGeneral.zst LHD cache size      540, 1777689 req, miss ratio 0.5387, byte miss ratio 0.5387
result/tencentBlock.ns10996.oracleGeneral.zst LHD cache size     1802, 1777689 req, miss ratio 0.4593, byte miss ratio 0.4593
result/tencentBlock.ns10996.oracleGeneral.zst LHD cache size     5408, 1777689 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns10996.oracleGeneral.zst LHD cache size    18029, 1777689 req, miss ratio 0.3560, byte miss ratio 0.3560
result/tencentBlock.ns10996.oracleGeneral.zst LHD cache size    36058, 1777689 req, miss ratio 0.3105, byte miss ratio 0.3105
result/tencentBlock.ns10996.oracleGeneral.zst LHD cache size    72117, 1777689 req, miss ratio 0.2001, byte miss ratio 0.2001
