result/tencentBlock.ns7074.oracleGeneral.zst FIFO cache size      686, 5473386 req, miss ratio 0.5090, byte miss ratio 0.5090
result/tencentBlock.ns7074.oracleGeneral.zst FIFO cache size     2058, 5473386 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns7074.oracleGeneral.zst FIFO cache size     6860, 5473386 req, miss ratio 0.4451, byte miss ratio 0.4451
result/tencentBlock.ns7074.oracleGeneral.zst FIFO cache size    20580, 5473386 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns7074.oracleGeneral.zst FIFO cache size    68600, 5473386 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns7074.oracleGeneral.zst FIFO cache size   137201, 5473386 req, miss ratio 0.3480, byte miss ratio 0.3480
result/tencentBlock.ns7074.oracleGeneral.zst FIFO cache size   274403, 5473386 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns7074.oracleGeneral.zst FIFO cache size   548806, 5473386 req, miss ratio 0.1422, byte miss ratio 0.1422
result/tencentBlock.ns7074.oracleGeneral.zst Cacheus cache size      686, 5473386 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns7074.oracleGeneral.zst Cacheus cache size     2058, 5473386 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns7074.oracleGeneral.zst Cacheus cache size     6860, 5473386 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns7074.oracleGeneral.zst Cacheus cache size    20580, 5473386 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns7074.oracleGeneral.zst Cacheus cache size    68600, 5473386 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns7074.oracleGeneral.zst Cacheus cache size   137201, 5473386 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns7074.oracleGeneral.zst Cacheus cache size   274403, 5473386 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns7074.oracleGeneral.zst Cacheus cache size   548806, 5473386 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns7074.oracleGeneral.zst LRU cache size      686, 5473386 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns7074.oracleGeneral.zst LRU cache size     2058, 5473386 req, miss ratio 0.4563, byte miss ratio 0.4563
result/tencentBlock.ns7074.oracleGeneral.zst LRU cache size     6860, 5473386 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns7074.oracleGeneral.zst LRU cache size    20580, 5473386 req, miss ratio 0.4164, byte miss ratio 0.4164
result/tencentBlock.ns7074.oracleGeneral.zst LRU cache size    68600, 5473386 req, miss ratio 0.3809, byte miss ratio 0.3809
result/tencentBlock.ns7074.oracleGeneral.zst LRU cache size   137201, 5473386 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns7074.oracleGeneral.zst LRU cache size   274403, 5473386 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns7074.oracleGeneral.zst LRU cache size   548806, 5473386 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns7074.oracleGeneral.zst Clock cache size      686, 5473386 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns7074.oracleGeneral.zst Clock cache size     2058, 5473386 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns7074.oracleGeneral.zst Clock cache size     6860, 5473386 req, miss ratio 0.4362, byte miss ratio 0.4362
result/tencentBlock.ns7074.oracleGeneral.zst Clock cache size    20580, 5473386 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns7074.oracleGeneral.zst Clock cache size    68600, 5473386 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns7074.oracleGeneral.zst Clock cache size   137201, 5473386 req, miss ratio 0.3127, byte miss ratio 0.3127
result/tencentBlock.ns7074.oracleGeneral.zst Clock cache size   274403, 5473386 req, miss ratio 0.1723, byte miss ratio 0.1723
result/tencentBlock.ns7074.oracleGeneral.zst Clock cache size   548806, 5473386 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns7074.oracleGeneral.zst LeCaR cache size      686, 5473386 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns7074.oracleGeneral.zst LeCaR cache size     2058, 5473386 req, miss ratio 0.4533, byte miss ratio 0.4533
result/tencentBlock.ns7074.oracleGeneral.zst LeCaR cache size     6860, 5473386 req, miss ratio 0.4356, byte miss ratio 0.4356
result/tencentBlock.ns7074.oracleGeneral.zst LeCaR cache size    20580, 5473386 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns7074.oracleGeneral.zst LeCaR cache size    68600, 5473386 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns7074.oracleGeneral.zst LeCaR cache size   137201, 5473386 req, miss ratio 0.3094, byte miss ratio 0.3094
result/tencentBlock.ns7074.oracleGeneral.zst LeCaR cache size   274403, 5473386 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns7074.oracleGeneral.zst LeCaR cache size   548806, 5473386 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns7074.oracleGeneral.zst LIRS cache size      686, 5473386 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns7074.oracleGeneral.zst LIRS cache size     2058, 5473386 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns7074.oracleGeneral.zst LIRS cache size     6860, 5473386 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns7074.oracleGeneral.zst LIRS cache size    20580, 5473386 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns7074.oracleGeneral.zst LIRS cache size    68600, 5473386 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns7074.oracleGeneral.zst LIRS cache size   137201, 5473386 req, miss ratio 0.2449, byte miss ratio 0.2449
result/tencentBlock.ns7074.oracleGeneral.zst LIRS cache size   274403, 5473386 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns7074.oracleGeneral.zst LIRS cache size   548806, 5473386 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns7074.oracleGeneral.zst LHD cache size      686, 5473386 req, miss ratio 0.4701, byte miss ratio 0.4701
result/tencentBlock.ns7074.oracleGeneral.zst LHD cache size     2058, 5473386 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns7074.oracleGeneral.zst LHD cache size     6860, 5473386 req, miss ratio 0.4323, byte miss ratio 0.4323
result/tencentBlock.ns7074.oracleGeneral.zst LHD cache size    20580, 5473386 req, miss ratio 0.4115, byte miss ratio 0.4115
result/tencentBlock.ns7074.oracleGeneral.zst LHD cache size    68600, 5473386 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns7074.oracleGeneral.zst LHD cache size   137201, 5473386 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns7074.oracleGeneral.zst LHD cache size   274403, 5473386 req, miss ratio 0.1722, byte miss ratio 0.1722
result/tencentBlock.ns7074.oracleGeneral.zst LHD cache size   548806, 5473386 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns7074.oracleGeneral.zst ARC cache size      686, 5473386 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns7074.oracleGeneral.zst ARC cache size     2058, 5473386 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns7074.oracleGeneral.zst ARC cache size     6860, 5473386 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns7074.oracleGeneral.zst ARC cache size    20580, 5473386 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns7074.oracleGeneral.zst ARC cache size    68600, 5473386 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns7074.oracleGeneral.zst ARC cache size   137201, 5473386 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns7074.oracleGeneral.zst ARC cache size   274403, 5473386 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns7074.oracleGeneral.zst ARC cache size   548806, 5473386 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns7074.oracleGeneral.zst S3FIFO-1 cache size      686, 5473386 req, miss ratio 0.4603, byte miss ratio 0.4603
result/tencentBlock.ns7074.oracleGeneral.zst S3FIFO-1 cache size     2058, 5473386 req, miss ratio 0.4446, byte miss ratio 0.4446
result/tencentBlock.ns7074.oracleGeneral.zst S3FIFO-1 cache size     6860, 5473386 req, miss ratio 0.4229, byte miss ratio 0.4229
result/tencentBlock.ns7074.oracleGeneral.zst S3FIFO-1 cache size    20580, 5473386 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns7074.oracleGeneral.zst S3FIFO-1 cache size    68600, 5473386 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns7074.oracleGeneral.zst S3FIFO-1 cache size   137201, 5473386 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns7074.oracleGeneral.zst S3FIFO-1 cache size   274403, 5473386 req, miss ratio 0.1589, byte miss ratio 0.1589
result/tencentBlock.ns7074.oracleGeneral.zst S3FIFO-1 cache size   548806, 5473386 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns7074.oracleGeneral.zst clock2 cache size      686, 5473386 req, miss ratio 0.4737, byte miss ratio 0.4737
