result/tencentBlock.ns11716.oracleGeneral.zst Cacheus cache size      108, 1995643 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns11716.oracleGeneral.zst Cacheus cache size      326, 1995643 req, miss ratio 0.2981, byte miss ratio 0.2981
result/tencentBlock.ns11716.oracleGeneral.zst Cacheus cache size     1089, 1995643 req, miss ratio 0.2702, byte miss ratio 0.2702
result/tencentBlock.ns11716.oracleGeneral.zst Cacheus cache size     3268, 1995643 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns11716.oracleGeneral.zst Cacheus cache size    10895, 1995643 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns11716.oracleGeneral.zst Cacheus cache size    21790, 1995643 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns11716.oracleGeneral.zst Cacheus cache size    43581, 1995643 req, miss ratio 0.1418, byte miss ratio 0.1418
result/tencentBlock.ns11716.oracleGeneral.zst Cacheus cache size    87162, 1995643 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns11716.oracleGeneral.zst LHD cache size      108, 1995643 req, miss ratio 0.3689, byte miss ratio 0.3689
result/tencentBlock.ns11716.oracleGeneral.zst LHD cache size      326, 1995643 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns11716.oracleGeneral.zst LHD cache size     1089, 1995643 req, miss ratio 0.2763, byte miss ratio 0.2763
result/tencentBlock.ns11716.oracleGeneral.zst LHD cache size     3268, 1995643 req, miss ratio 0.2637, byte miss ratio 0.2637
result/tencentBlock.ns11716.oracleGeneral.zst LHD cache size    10895, 1995643 req, miss ratio 0.2439, byte miss ratio 0.2439
result/tencentBlock.ns11716.oracleGeneral.zst LHD cache size    21790, 1995643 req, miss ratio 0.2255, byte miss ratio 0.2255
result/tencentBlock.ns11716.oracleGeneral.zst LHD cache size    43581, 1995643 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns11716.oracleGeneral.zst LHD cache size    87162, 1995643 req, miss ratio 0.0565, byte miss ratio 0.0565
result/tencentBlock.ns11716.oracleGeneral.zst LRU cache size      108, 1995643 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns11716.oracleGeneral.zst LRU cache size      326, 1995643 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns11716.oracleGeneral.zst LRU cache size     1089, 1995643 req, miss ratio 0.2794, byte miss ratio 0.2794
