result/tencentBlock.ns20320.oracleGeneral.zst LRU cache size      936, 6895444 req, miss ratio 0.6831, byte miss ratio 0.6831
result/tencentBlock.ns20320.oracleGeneral.zst LRU cache size     2808, 6895444 req, miss ratio 0.6356, byte miss ratio 0.6356
result/tencentBlock.ns20320.oracleGeneral.zst LRU cache size     9361, 6895444 req, miss ratio 0.5490, byte miss ratio 0.5490
result/tencentBlock.ns20320.oracleGeneral.zst LRU cache size    28084, 6895444 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns20320.oracleGeneral.zst LRU cache size    93615, 6895444 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns20320.oracleGeneral.zst LRU cache size   187231, 6895444 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns20320.oracleGeneral.zst LRU cache size   374462, 6895444 req, miss ratio 0.1620, byte miss ratio 0.1620
result/tencentBlock.ns20320.oracleGeneral.zst LRU cache size   748924, 6895444 req, miss ratio 0.1375, byte miss ratio 0.1375
result/tencentBlock.ns20320.oracleGeneral.zst LeCaR cache size      936, 6895444 req, miss ratio 0.6782, byte miss ratio 0.6782
result/tencentBlock.ns20320.oracleGeneral.zst LeCaR cache size     2808, 6895444 req, miss ratio 0.6253, byte miss ratio 0.6253
result/tencentBlock.ns20320.oracleGeneral.zst LeCaR cache size     9361, 6895444 req, miss ratio 0.5387, byte miss ratio 0.5387
result/tencentBlock.ns20320.oracleGeneral.zst LeCaR cache size    28084, 6895444 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns20320.oracleGeneral.zst LeCaR cache size    93615, 6895444 req, miss ratio 0.2981, byte miss ratio 0.2981
result/tencentBlock.ns20320.oracleGeneral.zst LeCaR cache size   187231, 6895444 req, miss ratio 0.2205, byte miss ratio 0.2205
result/tencentBlock.ns20320.oracleGeneral.zst LeCaR cache size   374462, 6895444 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns20320.oracleGeneral.zst LeCaR cache size   748924, 6895444 req, miss ratio 0.1374, byte miss ratio 0.1374
result/tencentBlock.ns20320.oracleGeneral.zst LIRS cache size      936, 6895444 req, miss ratio 0.7164, byte miss ratio 0.7164
