result/tencentBlock.ns10587.oracleGeneral.zst Cacheus cache size      141, 2887310 req, miss ratio 0.3141, byte miss ratio 0.3141
result/tencentBlock.ns10587.oracleGeneral.zst Cacheus cache size      423, 2887310 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns10587.oracleGeneral.zst Cacheus cache size     1411, 2887310 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns10587.oracleGeneral.zst Cacheus cache size     4235, 2887310 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns10587.oracleGeneral.zst Cacheus cache size    14117, 2887310 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns10587.oracleGeneral.zst Cacheus cache size    28235, 2887310 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns10587.oracleGeneral.zst Cacheus cache size    56470, 2887310 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns10587.oracleGeneral.zst Cacheus cache size   112940, 2887310 req, miss ratio 0.0564, byte miss ratio 0.0564
result/tencentBlock.ns10587.oracleGeneral.zst LHD cache size      141, 2887310 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns10587.oracleGeneral.zst LHD cache size      423, 2887310 req, miss ratio 0.2783, byte miss ratio 0.2783
result/tencentBlock.ns10587.oracleGeneral.zst LHD cache size     1411, 2887310 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns10587.oracleGeneral.zst LHD cache size     4235, 2887310 req, miss ratio 0.2449, byte miss ratio 0.2449
result/tencentBlock.ns10587.oracleGeneral.zst LHD cache size    14117, 2887310 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns10587.oracleGeneral.zst LHD cache size    28235, 2887310 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns10587.oracleGeneral.zst LHD cache size    56470, 2887310 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns10587.oracleGeneral.zst LHD cache size   112940, 2887310 req, miss ratio 0.0551, byte miss ratio 0.0551
result/tencentBlock.ns10587.oracleGeneral.zst S3FIFO-1 cache size      141, 2887310 req, miss ratio 0.3213, byte miss ratio 0.3213
result/tencentBlock.ns10587.oracleGeneral.zst S3FIFO-1 cache size      423, 2887310 req, miss ratio 0.2670, byte miss ratio 0.2670
result/tencentBlock.ns10587.oracleGeneral.zst S3FIFO-1 cache size     1411, 2887310 req, miss ratio 0.2512, byte miss ratio 0.2512
result/tencentBlock.ns10587.oracleGeneral.zst S3FIFO-1 cache size     4235, 2887310 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns10587.oracleGeneral.zst S3FIFO-1 cache size    14117, 2887310 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns10587.oracleGeneral.zst S3FIFO-1 cache size    28235, 2887310 req, miss ratio 0.1689, byte miss ratio 0.1689
result/tencentBlock.ns10587.oracleGeneral.zst S3FIFO-1 cache size    56470, 2887310 req, miss ratio 0.1050, byte miss ratio 0.1050
result/tencentBlock.ns10587.oracleGeneral.zst S3FIFO-1 cache size   112940, 2887310 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns10587.oracleGeneral.zst LeCaR cache size      141, 2887310 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns10587.oracleGeneral.zst LeCaR cache size      423, 2887310 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns10587.oracleGeneral.zst LeCaR cache size     1411, 2887310 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns10587.oracleGeneral.zst LeCaR cache size     4235, 2887310 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns10587.oracleGeneral.zst LeCaR cache size    14117, 2887310 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns10587.oracleGeneral.zst LeCaR cache size    28235, 2887310 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns10587.oracleGeneral.zst LeCaR cache size    56470, 2887310 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns10587.oracleGeneral.zst LeCaR cache size   112940, 2887310 req, miss ratio 0.0565, byte miss ratio 0.0565
result/tencentBlock.ns10587.oracleGeneral.zst FIFO cache size      141, 2887310 req, miss ratio 0.3845, byte miss ratio 0.3845
result/tencentBlock.ns10587.oracleGeneral.zst FIFO cache size      423, 2887310 req, miss ratio 0.3151, byte miss ratio 0.3151
result/tencentBlock.ns10587.oracleGeneral.zst FIFO cache size     1411, 2887310 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns10587.oracleGeneral.zst FIFO cache size     4235, 2887310 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns10587.oracleGeneral.zst FIFO cache size    14117, 2887310 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns10587.oracleGeneral.zst FIFO cache size    28235, 2887310 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns10587.oracleGeneral.zst FIFO cache size    56470, 2887310 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns10587.oracleGeneral.zst FIFO cache size   112940, 2887310 req, miss ratio 0.0698, byte miss ratio 0.0698
result/tencentBlock.ns10587.oracleGeneral.zst LIRS cache size      141, 2887310 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns10587.oracleGeneral.zst LIRS cache size      423, 2887310 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns10587.oracleGeneral.zst LIRS cache size     1411, 2887310 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns10587.oracleGeneral.zst LIRS cache size     4235, 2887310 req, miss ratio 0.2399, byte miss ratio 0.2399
result/tencentBlock.ns10587.oracleGeneral.zst LIRS cache size    14117, 2887310 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns10587.oracleGeneral.zst LIRS cache size    28235, 2887310 req, miss ratio 0.1560, byte miss ratio 0.1560
result/tencentBlock.ns10587.oracleGeneral.zst LIRS cache size    56470, 2887310 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns10587.oracleGeneral.zst LIRS cache size   112940, 2887310 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns10587.oracleGeneral.zst clock2 cache size      141, 2887310 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns10587.oracleGeneral.zst clock2 cache size      423, 2887310 req, miss ratio 0.2796, byte miss ratio 0.2796
result/tencentBlock.ns10587.oracleGeneral.zst clock2 cache size     1411, 2887310 req, miss ratio 0.2587, byte miss ratio 0.2587
result/tencentBlock.ns10587.oracleGeneral.zst clock2 cache size     4235, 2887310 req, miss ratio 0.2462, byte miss ratio 0.2462
result/tencentBlock.ns10587.oracleGeneral.zst clock2 cache size    14117, 2887310 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns10587.oracleGeneral.zst clock2 cache size    28235, 2887310 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns10587.oracleGeneral.zst clock2 cache size    56470, 2887310 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns10587.oracleGeneral.zst clock2 cache size   112940, 2887310 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns10587.oracleGeneral.zst LRU cache size      141, 2887310 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns10587.oracleGeneral.zst LRU cache size      423, 2887310 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns10587.oracleGeneral.zst LRU cache size     1411, 2887310 req, miss ratio 0.2611, byte miss ratio 0.2611
result/tencentBlock.ns10587.oracleGeneral.zst LRU cache size     4235, 2887310 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns10587.oracleGeneral.zst LRU cache size    14117, 2887310 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns10587.oracleGeneral.zst LRU cache size    28235, 2887310 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns10587.oracleGeneral.zst LRU cache size    56470, 2887310 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns10587.oracleGeneral.zst LRU cache size   112940, 2887310 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns10587.oracleGeneral.zst ARC cache size      141, 2887310 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns10587.oracleGeneral.zst ARC cache size      423, 2887310 req, miss ratio 0.2679, byte miss ratio 0.2679
