result/tencentBlock.ns8163.oracleGeneral.zst Clock cache size      505, 4066108 req, miss ratio 0.5851, byte miss ratio 0.5851
result/tencentBlock.ns8163.oracleGeneral.zst Clock cache size     1517, 4066108 req, miss ratio 0.4603, byte miss ratio 0.4603
result/tencentBlock.ns8163.oracleGeneral.zst Clock cache size     5058, 4066108 req, miss ratio 0.3446, byte miss ratio 0.3446
result/tencentBlock.ns8163.oracleGeneral.zst Clock cache size    15174, 4066108 req, miss ratio 0.3107, byte miss ratio 0.3107
result/tencentBlock.ns8163.oracleGeneral.zst Clock cache size    50581, 4066108 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns8163.oracleGeneral.zst Clock cache size   101162, 4066108 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns8163.oracleGeneral.zst Clock cache size   202324, 4066108 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns8163.oracleGeneral.zst Clock cache size   404648, 4066108 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns8163.oracleGeneral.zst S3FIFO-1 cache size      505, 4066108 req, miss ratio 0.5729, byte miss ratio 0.5729
result/tencentBlock.ns8163.oracleGeneral.zst S3FIFO-1 cache size     1517, 4066108 req, miss ratio 0.3632, byte miss ratio 0.3632
result/tencentBlock.ns8163.oracleGeneral.zst S3FIFO-1 cache size     5058, 4066108 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns8163.oracleGeneral.zst S3FIFO-1 cache size    15174, 4066108 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns8163.oracleGeneral.zst S3FIFO-1 cache size    50581, 4066108 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns8163.oracleGeneral.zst S3FIFO-1 cache size   101162, 4066108 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns8163.oracleGeneral.zst S3FIFO-1 cache size   202324, 4066108 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns8163.oracleGeneral.zst S3FIFO-1 cache size   404648, 4066108 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns8163.oracleGeneral.zst Cacheus cache size      505, 4066108 req, miss ratio 0.5661, byte miss ratio 0.5661
result/tencentBlock.ns8163.oracleGeneral.zst Cacheus cache size     1517, 4066108 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns8163.oracleGeneral.zst Cacheus cache size     5058, 4066108 req, miss ratio 0.3371, byte miss ratio 0.3371
result/tencentBlock.ns8163.oracleGeneral.zst Cacheus cache size    15174, 4066108 req, miss ratio 0.2956, byte miss ratio 0.2956
result/tencentBlock.ns8163.oracleGeneral.zst Cacheus cache size    50581, 4066108 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns8163.oracleGeneral.zst Cacheus cache size   101162, 4066108 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns8163.oracleGeneral.zst Cacheus cache size   202324, 4066108 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns8163.oracleGeneral.zst Cacheus cache size   404648, 4066108 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns8163.oracleGeneral.zst LRU cache size      505, 4066108 req, miss ratio 0.5888, byte miss ratio 0.5888
result/tencentBlock.ns8163.oracleGeneral.zst LRU cache size     1517, 4066108 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns8163.oracleGeneral.zst LRU cache size     5058, 4066108 req, miss ratio 0.3479, byte miss ratio 0.3479
result/tencentBlock.ns8163.oracleGeneral.zst LRU cache size    15174, 4066108 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns8163.oracleGeneral.zst LRU cache size    50581, 4066108 req, miss ratio 0.2318, byte miss ratio 0.2318
result/tencentBlock.ns8163.oracleGeneral.zst LRU cache size   101162, 4066108 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns8163.oracleGeneral.zst LRU cache size   202324, 4066108 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns8163.oracleGeneral.zst LRU cache size   404648, 4066108 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns8163.oracleGeneral.zst ARC cache size      505, 4066108 req, miss ratio 0.5682, byte miss ratio 0.5682
result/tencentBlock.ns8163.oracleGeneral.zst ARC cache size     1517, 4066108 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns8163.oracleGeneral.zst ARC cache size     5058, 4066108 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns8163.oracleGeneral.zst ARC cache size    15174, 4066108 req, miss ratio 0.2889, byte miss ratio 0.2889
result/tencentBlock.ns8163.oracleGeneral.zst ARC cache size    50581, 4066108 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns8163.oracleGeneral.zst ARC cache size   101162, 4066108 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns8163.oracleGeneral.zst ARC cache size   202324, 4066108 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns8163.oracleGeneral.zst ARC cache size   404648, 4066108 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns8163.oracleGeneral.zst FIFO cache size      505, 4066108 req, miss ratio 0.6665, byte miss ratio 0.6665
result/tencentBlock.ns8163.oracleGeneral.zst FIFO cache size     1517, 4066108 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns8163.oracleGeneral.zst FIFO cache size     5058, 4066108 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns8163.oracleGeneral.zst FIFO cache size    15174, 4066108 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns8163.oracleGeneral.zst FIFO cache size    50581, 4066108 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns8163.oracleGeneral.zst FIFO cache size   101162, 4066108 req, miss ratio 0.1902, byte miss ratio 0.1902
