result/tencentBlock.ns4554.oracleGeneral.zst LeCaR cache size      218, 4423347 req, miss ratio 0.4437, byte miss ratio 0.4437
result/tencentBlock.ns4554.oracleGeneral.zst LeCaR cache size      655, 4423347 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns4554.oracleGeneral.zst LeCaR cache size     2185, 4423347 req, miss ratio 0.3034, byte miss ratio 0.3034
result/tencentBlock.ns4554.oracleGeneral.zst LeCaR cache size     6555, 4423347 req, miss ratio 0.2872, byte miss ratio 0.2872
result/tencentBlock.ns4554.oracleGeneral.zst LeCaR cache size    21851, 4423347 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns4554.oracleGeneral.zst LeCaR cache size    43702, 4423347 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns4554.oracleGeneral.zst LeCaR cache size    87404, 4423347 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns4554.oracleGeneral.zst LeCaR cache size   174808, 4423347 req, miss ratio 0.0551, byte miss ratio 0.0551
result/tencentBlock.ns4554.oracleGeneral.zst ARC cache size      218, 4423347 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns4554.oracleGeneral.zst ARC cache size      655, 4423347 req, miss ratio 0.3120, byte miss ratio 0.3120
result/tencentBlock.ns4554.oracleGeneral.zst ARC cache size     2185, 4423347 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns4554.oracleGeneral.zst ARC cache size     6555, 4423347 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns4554.oracleGeneral.zst ARC cache size    21851, 4423347 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns4554.oracleGeneral.zst ARC cache size    43702, 4423347 req, miss ratio 0.2147, byte miss ratio 0.2147
result/tencentBlock.ns4554.oracleGeneral.zst ARC cache size    87404, 4423347 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns4554.oracleGeneral.zst ARC cache size   174808, 4423347 req, miss ratio 0.0546, byte miss ratio 0.0546
result/tencentBlock.ns4554.oracleGeneral.zst clock2 cache size      218, 4423347 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns4554.oracleGeneral.zst clock2 cache size      655, 4423347 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns4554.oracleGeneral.zst clock2 cache size     2185, 4423347 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns4554.oracleGeneral.zst clock2 cache size     6555, 4423347 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns4554.oracleGeneral.zst clock2 cache size    21851, 4423347 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns4554.oracleGeneral.zst clock2 cache size    43702, 4423347 req, miss ratio 0.2214, byte miss ratio 0.2214
result/tencentBlock.ns4554.oracleGeneral.zst clock2 cache size    87404, 4423347 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns4554.oracleGeneral.zst clock2 cache size   174808, 4423347 req, miss ratio 0.0563, byte miss ratio 0.0563
result/tencentBlock.ns4554.oracleGeneral.zst LHD cache size      218, 4423347 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns4554.oracleGeneral.zst LHD cache size      655, 4423347 req, miss ratio 0.3213, byte miss ratio 0.3213
result/tencentBlock.ns4554.oracleGeneral.zst LHD cache size     2185, 4423347 req, miss ratio 0.3014, byte miss ratio 0.3014
result/tencentBlock.ns4554.oracleGeneral.zst LHD cache size     6555, 4423347 req, miss ratio 0.2849, byte miss ratio 0.2849
result/tencentBlock.ns4554.oracleGeneral.zst LHD cache size    21851, 4423347 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns4554.oracleGeneral.zst LHD cache size    43702, 4423347 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns4554.oracleGeneral.zst LHD cache size    87404, 4423347 req, miss ratio 0.1081, byte miss ratio 0.1081
result/tencentBlock.ns4554.oracleGeneral.zst LHD cache size   174808, 4423347 req, miss ratio 0.0563, byte miss ratio 0.0563
result/tencentBlock.ns4554.oracleGeneral.zst FIFO cache size      218, 4423347 req, miss ratio 0.5535, byte miss ratio 0.5535
result/tencentBlock.ns4554.oracleGeneral.zst FIFO cache size      655, 4423347 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns4554.oracleGeneral.zst FIFO cache size     2185, 4423347 req, miss ratio 0.3250, byte miss ratio 0.3250
result/tencentBlock.ns4554.oracleGeneral.zst FIFO cache size     6555, 4423347 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns4554.oracleGeneral.zst FIFO cache size    21851, 4423347 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns4554.oracleGeneral.zst FIFO cache size    43702, 4423347 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns4554.oracleGeneral.zst FIFO cache size    87404, 4423347 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns4554.oracleGeneral.zst FIFO cache size   174808, 4423347 req, miss ratio 0.0716, byte miss ratio 0.0716
result/tencentBlock.ns4554.oracleGeneral.zst Cacheus cache size      218, 4423347 req, miss ratio 0.3909, byte miss ratio 0.3909
result/tencentBlock.ns4554.oracleGeneral.zst Cacheus cache size      655, 4423347 req, miss ratio 0.3149, byte miss ratio 0.3149
result/tencentBlock.ns4554.oracleGeneral.zst Cacheus cache size     2185, 4423347 req, miss ratio 0.2989, byte miss ratio 0.2989
result/tencentBlock.ns4554.oracleGeneral.zst Cacheus cache size     6555, 4423347 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns4554.oracleGeneral.zst Cacheus cache size    21851, 4423347 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns4554.oracleGeneral.zst Cacheus cache size    43702, 4423347 req, miss ratio 0.2218, byte miss ratio 0.2218
result/tencentBlock.ns4554.oracleGeneral.zst Cacheus cache size    87404, 4423347 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns4554.oracleGeneral.zst Cacheus cache size   174808, 4423347 req, miss ratio 0.0561, byte miss ratio 0.0561
result/tencentBlock.ns4554.oracleGeneral.zst LRU cache size      218, 4423347 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns4554.oracleGeneral.zst LRU cache size      655, 4423347 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns4554.oracleGeneral.zst LRU cache size     2185, 4423347 req, miss ratio 0.3053, byte miss ratio 0.3053
