result/tencentBlock.ns21733.oracleGeneral.zst clock2 cache size      266, 2391638 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns21733.oracleGeneral.zst clock2 cache size      799, 2391638 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns21733.oracleGeneral.zst clock2 cache size     2664, 2391638 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns21733.oracleGeneral.zst clock2 cache size     7992, 2391638 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns21733.oracleGeneral.zst clock2 cache size    26641, 2391638 req, miss ratio 0.1811, byte miss ratio 0.1811
result/tencentBlock.ns21733.oracleGeneral.zst clock2 cache size    53282, 2391638 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns21733.oracleGeneral.zst clock2 cache size   106564, 2391638 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns21733.oracleGeneral.zst clock2 cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst Clock cache size      266, 2391638 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns21733.oracleGeneral.zst Clock cache size      799, 2391638 req, miss ratio 0.4426, byte miss ratio 0.4426
result/tencentBlock.ns21733.oracleGeneral.zst Clock cache size     2664, 2391638 req, miss ratio 0.3170, byte miss ratio 0.3170
result/tencentBlock.ns21733.oracleGeneral.zst Clock cache size     7992, 2391638 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns21733.oracleGeneral.zst Clock cache size    26641, 2391638 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns21733.oracleGeneral.zst Clock cache size    53282, 2391638 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns21733.oracleGeneral.zst Clock cache size   106564, 2391638 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns21733.oracleGeneral.zst Clock cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst LeCaR cache size      266, 2391638 req, miss ratio 0.5160, byte miss ratio 0.5160
result/tencentBlock.ns21733.oracleGeneral.zst LeCaR cache size      799, 2391638 req, miss ratio 0.4431, byte miss ratio 0.4431
result/tencentBlock.ns21733.oracleGeneral.zst LeCaR cache size     2664, 2391638 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns21733.oracleGeneral.zst LeCaR cache size     7992, 2391638 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns21733.oracleGeneral.zst LeCaR cache size    26641, 2391638 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns21733.oracleGeneral.zst LeCaR cache size    53282, 2391638 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns21733.oracleGeneral.zst LeCaR cache size   106564, 2391638 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns21733.oracleGeneral.zst LeCaR cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst LHD cache size      266, 2391638 req, miss ratio 0.5169, byte miss ratio 0.5169
result/tencentBlock.ns21733.oracleGeneral.zst LHD cache size      799, 2391638 req, miss ratio 0.4412, byte miss ratio 0.4412
result/tencentBlock.ns21733.oracleGeneral.zst LHD cache size     2664, 2391638 req, miss ratio 0.3038, byte miss ratio 0.3038
result/tencentBlock.ns21733.oracleGeneral.zst LHD cache size     7992, 2391638 req, miss ratio 0.2561, byte miss ratio 0.2561
result/tencentBlock.ns21733.oracleGeneral.zst LHD cache size    26641, 2391638 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns21733.oracleGeneral.zst LHD cache size    53282, 2391638 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns21733.oracleGeneral.zst LHD cache size   106564, 2391638 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns21733.oracleGeneral.zst LHD cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst FIFO cache size      266, 2391638 req, miss ratio 0.6267, byte miss ratio 0.6267
result/tencentBlock.ns21733.oracleGeneral.zst FIFO cache size      799, 2391638 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns21733.oracleGeneral.zst FIFO cache size     2664, 2391638 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns21733.oracleGeneral.zst FIFO cache size     7992, 2391638 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns21733.oracleGeneral.zst FIFO cache size    26641, 2391638 req, miss ratio 0.1911, byte miss ratio 0.1911
result/tencentBlock.ns21733.oracleGeneral.zst FIFO cache size    53282, 2391638 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns21733.oracleGeneral.zst FIFO cache size   106564, 2391638 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns21733.oracleGeneral.zst FIFO cache size   213128, 2391638 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns21733.oracleGeneral.zst ARC cache size      266, 2391638 req, miss ratio 0.5043, byte miss ratio 0.5043
result/tencentBlock.ns21733.oracleGeneral.zst ARC cache size      799, 2391638 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns21733.oracleGeneral.zst ARC cache size     2664, 2391638 req, miss ratio 0.2864, byte miss ratio 0.2864
result/tencentBlock.ns21733.oracleGeneral.zst ARC cache size     7992, 2391638 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns21733.oracleGeneral.zst ARC cache size    26641, 2391638 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns21733.oracleGeneral.zst ARC cache size    53282, 2391638 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns21733.oracleGeneral.zst ARC cache size   106564, 2391638 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns21733.oracleGeneral.zst ARC cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst LRU cache size      266, 2391638 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns21733.oracleGeneral.zst LRU cache size      799, 2391638 req, miss ratio 0.4437, byte miss ratio 0.4437
result/tencentBlock.ns21733.oracleGeneral.zst LRU cache size     2664, 2391638 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns21733.oracleGeneral.zst LRU cache size     7992, 2391638 req, miss ratio 0.2614, byte miss ratio 0.2614
result/tencentBlock.ns21733.oracleGeneral.zst LRU cache size    26641, 2391638 req, miss ratio 0.1727, byte miss ratio 0.1727
result/tencentBlock.ns21733.oracleGeneral.zst LRU cache size    53282, 2391638 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns21733.oracleGeneral.zst LRU cache size   106564, 2391638 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns21733.oracleGeneral.zst LRU cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-1 cache size      266, 2391638 req, miss ratio 0.5209, byte miss ratio 0.5209
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-1 cache size      799, 2391638 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-1 cache size     2664, 2391638 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-1 cache size     7992, 2391638 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-1 cache size    26641, 2391638 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-1 cache size    53282, 2391638 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-1 cache size   106564, 2391638 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-1 cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst LIRS cache size      266, 2391638 req, miss ratio 0.5320, byte miss ratio 0.5320
result/tencentBlock.ns21733.oracleGeneral.zst LIRS cache size      799, 2391638 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns21733.oracleGeneral.zst LIRS cache size     2664, 2391638 req, miss ratio 0.3011, byte miss ratio 0.3011
result/tencentBlock.ns21733.oracleGeneral.zst LIRS cache size     7992, 2391638 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns21733.oracleGeneral.zst LIRS cache size    26641, 2391638 req, miss ratio 0.1754, byte miss ratio 0.1754
result/tencentBlock.ns21733.oracleGeneral.zst LIRS cache size    53282, 2391638 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns21733.oracleGeneral.zst LIRS cache size   106564, 2391638 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns21733.oracleGeneral.zst LIRS cache size   213128, 2391638 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns21733.oracleGeneral.zst Cacheus cache size      266, 2391638 req, miss ratio 0.5059, byte miss ratio 0.5059
result/tencentBlock.ns21733.oracleGeneral.zst Cacheus cache size      799, 2391638 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns21733.oracleGeneral.zst Cacheus cache size     2664, 2391638 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns21733.oracleGeneral.zst Cacheus cache size     7992, 2391638 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns21733.oracleGeneral.zst Cacheus cache size    26641, 2391638 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns21733.oracleGeneral.zst Cacheus cache size    53282, 2391638 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns21733.oracleGeneral.zst Cacheus cache size   106564, 2391638 req, miss ratio 0.1136, byte miss ratio 0.1136
result/tencentBlock.ns21733.oracleGeneral.zst Cacheus cache size   213128, 2391638 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d-1 cache size      266, 2391638 req, miss ratio 0.5046, byte miss ratio 0.5046
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d-1 cache size      799, 2391638 req, miss ratio 0.4048, byte miss ratio 0.4048
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d-1 cache size     2664, 2391638 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d-1 cache size     7992, 2391638 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d-1 cache size    26641, 2391638 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d-1 cache size    53282, 2391638 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d-1 cache size   106564, 2391638 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d-1 cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst LRB cache size      266, 2391638 req, miss ratio 0.5232, byte miss ratio 0.5232
result/tencentBlock.ns21733.oracleGeneral.zst LRB cache size      799, 2391638 req, miss ratio 0.3925, byte miss ratio 0.3925
result/tencentBlock.ns21733.oracleGeneral.zst LRB cache size     2664, 2391638 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns21733.oracleGeneral.zst LRB cache size     7992, 2391638 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns21733.oracleGeneral.zst LRB cache size    26641, 2391638 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns21733.oracleGeneral.zst LRB cache size    53282, 2391638 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns21733.oracleGeneral.zst LRB cache size   106564, 2391638 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns21733.oracleGeneral.zst LRB cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst B-LRU cache size      266, 2391638 req, miss ratio 0.5496, byte miss ratio 0.5496
result/tencentBlock.ns21733.oracleGeneral.zst B-LRU cache size      799, 2391638 req, miss ratio 0.4707, byte miss ratio 0.4707
result/tencentBlock.ns21733.oracleGeneral.zst B-LRU cache size     2664, 2391638 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns21733.oracleGeneral.zst B-LRU cache size     7992, 2391638 req, miss ratio 0.2876, byte miss ratio 0.2876
result/tencentBlock.ns21733.oracleGeneral.zst B-LRU cache size    26641, 2391638 req, miss ratio 0.2094, byte miss ratio 0.2094
result/tencentBlock.ns21733.oracleGeneral.zst B-LRU cache size    53282, 2391638 req, miss ratio 0.1797, byte miss ratio 0.1797
result/tencentBlock.ns21733.oracleGeneral.zst B-LRU cache size   106564, 2391638 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns21733.oracleGeneral.zst B-LRU cache size   213128, 2391638 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns21733.oracleGeneral.zst S4LRU(25:25:25:25) cache size      266, 2391638 req, miss ratio 0.5754, byte miss ratio 0.5754
result/tencentBlock.ns21733.oracleGeneral.zst S4LRU(25:25:25:25) cache size      799, 2391638 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns21733.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2664, 2391638 req, miss ratio 0.2882, byte miss ratio 0.2882
result/tencentBlock.ns21733.oracleGeneral.zst S4LRU(25:25:25:25) cache size     7992, 2391638 req, miss ratio 0.2649, byte miss ratio 0.2649
result/tencentBlock.ns21733.oracleGeneral.zst S4LRU(25:25:25:25) cache size    26641, 2391638 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns21733.oracleGeneral.zst S4LRU(25:25:25:25) cache size    53282, 2391638 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns21733.oracleGeneral.zst S4LRU(25:25:25:25) cache size   106564, 2391638 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns21733.oracleGeneral.zst S4LRU(25:25:25:25) cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst TwoQ cache size      266, 2391638 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns21733.oracleGeneral.zst TwoQ cache size      799, 2391638 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns21733.oracleGeneral.zst TwoQ cache size     2664, 2391638 req, miss ratio 0.2880, byte miss ratio 0.2880
result/tencentBlock.ns21733.oracleGeneral.zst TwoQ cache size     7992, 2391638 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns21733.oracleGeneral.zst TwoQ cache size    26641, 2391638 req, miss ratio 0.1639, byte miss ratio 0.1639
result/tencentBlock.ns21733.oracleGeneral.zst TwoQ cache size    53282, 2391638 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns21733.oracleGeneral.zst TwoQ cache size   106564, 2391638 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns21733.oracleGeneral.zst TwoQ cache size   213128, 2391638 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns21733.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      266, 2391638 req, miss ratio 0.5614, byte miss ratio 0.5614
result/tencentBlock.ns21733.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      799, 2391638 req, miss ratio 0.4536, byte miss ratio 0.4536
result/tencentBlock.ns21733.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2664, 2391638 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns21733.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     7992, 2391638 req, miss ratio 0.2766, byte miss ratio 0.2766
result/tencentBlock.ns21733.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    26641, 2391638 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns21733.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    53282, 2391638 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns21733.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   106564, 2391638 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns21733.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   213128, 2391638 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO cache size      266, 2391638 req, miss ratio 0.5193, byte miss ratio 0.5193
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO cache size      799, 2391638 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO cache size     2664, 2391638 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO cache size     7992, 2391638 req, miss ratio 0.2494, byte miss ratio 0.2494
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO cache size    26641, 2391638 req, miss ratio 0.1633, byte miss ratio 0.1633
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO cache size    53282, 2391638 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO cache size   106564, 2391638 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d cache size      266, 2391638 req, miss ratio 0.5072, byte miss ratio 0.5072
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d cache size      799, 2391638 req, miss ratio 0.3977, byte miss ratio 0.3977
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d cache size     2664, 2391638 req, miss ratio 0.2858, byte miss ratio 0.2858
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d cache size     7992, 2391638 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d cache size    26641, 2391638 req, miss ratio 0.1633, byte miss ratio 0.1633
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d cache size    53282, 2391638 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d cache size   106564, 2391638 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns21733.oracleGeneral.zst S3FIFO-d cache size   213128, 2391638 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns21733.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      266, 2391638 req, miss ratio 0.5862, byte miss ratio 0.5862
result/tencentBlock.ns21733.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      799, 2391638 req, miss ratio 0.4635, byte miss ratio 0.4635
result/tencentBlock.ns21733.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2664, 2391638 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns21733.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     7992, 2391638 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns21733.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    26641, 2391638 req, miss ratio 0.2882, byte miss ratio 0.2882
